"","V1","V2","V3","V4"
"117","OG0006565","PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides / PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","8.62137776474426","-1.04183443572143"
"118","OG0006571","positive regulation of NLRP3 inflammasome complex assembly / positive regulation of NLRP3 inflammasome complex assembly","-1.13668741310493","-2.60549407061647"
"119","OG0006586","microtubule motor activity / microtubule motor activity","-1.25706913769738","-2.19560582673733"
"120","OG0006629","Calcium ion binding / calcium ion binding","39.7246641892233","33.7754933420456"
"121","OG0006690","Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family / Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family","-1.82584604041476","-2.29978949090475"
"122","OG0006765","N-succinyltransferase activity / N-succinyltransferase activity","-3.08651766772638","-4.38512507721468"
"123","OG0006777","heterogeneous nuclear ribonucleoprotein / heterogeneous nuclear ribonucleoprotein","-1.78425281810716","-2.08025248276805"
"124","OG0006834","heme a metabolic process / heme a metabolic process","-1.1341622687964","-1.57302953939652"
"125","OG0006894","Von Willebrand factor / NA","-9.87085340744382","-3.07466656642733"
"126","OG0006974","cullin family protein binding / cullin family protein binding","1.41092460007097","1.00187505011498"
"127","OG0006998","BCCT, betaine/carnitine/choline family transporter / BCCT, betaine/carnitine/choline family transporter","-3.28026401272978","-7.28740080079167"
"128","OG0007013","box H/ACA snoRNA 3'-end processing / box H/ACA snoRNA 3'-end processing","-4.71459675201154","-3.88107106117869"
"129","OG0007115","RNA splicing / metal ion binding","4.63362492266783","2.08193713070482"
"130","OG0007204","V-myc avian myelocytomatosis viral oncogene homolog / V-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog","2.57155848164704","2.07534706387557"
"131","OG0007240","ribosomal protein L12 / ribosomal protein L12","-1.30718070679835","-1.60112273630853"
"132","OG0007255","semaphorin receptor binding / NA","-1.91481737574431","-2.72154096869914"
"133","OG0007289","Lysosomal Pro-X / Lysosomal Pro-X","-1.17925836956406","-1.11657491034784"
"134","OG0007308","spectrin binding / spectrin binding","-1.49648173660215","1.92309280128247"
