"","count","site"
"Ofav_080",0.5,"Emerald"
"Ofav_081",2.54889251535912,"Emerald"
"Ofav_082",3.18891672755295,"Emerald"
"Ofav_083",1.23704262876543,"Emerald"
"Ofav_084",43.2406800981577,"Rainbow"
"Ofav_085",3.15407347114674,"Rainbow"
"Ofav_086",28.6046097589671,"Rainbow"
"Ofav_087",4.52126613740941,"Star"
"Ofav_088",0.5,"Star"
"Ofav_089",4.54530854625943,"Star"
"Ofav_090",0.5,"MacN"
"Ofav_091",1.37283042510259,"MacN"
"Ofav_092",2.41363765538554,"MacN"
"Ofav_093",18.8816304337763,"MacN"
"Ofav_094",3.15072600060499,"Emerald"
"Ofav_095",4.53715548643415,"Emerald"
"Ofav_096",4.57222824382329,"Emerald"
"Ofav_097",0.5,"Emerald"
"Ofav_098",4.08786306517944,"Emerald"
"Ofav_099",18.0530356325159,"Rainbow"
"Ofav_100",28.339961284381,"Rainbow"
"Ofav_101",11.3362891635805,"Rainbow"
"Ofav_102",21.6709528661944,"Rainbow"
"Ofav_103",5.33901299155067,"Rainbow"
"Ofav_104",3.83876438800253,"Star"
"Ofav_105",7.37280906951479,"Star"
"Ofav_106",8.16640814160746,"Star"
"Ofav_107",2.12076398744042,"Star"
"Ofav_108",3.33717959160745,"Star"
"Ofav_110",4.13324299620383,"MacN"
"Ofav_111",2.68521454010148,"MacN"
"Ofav_112",2.42959630188099,"MacN"
"Ofav_113",3.63016554652083,"MacN"
"Ofav_114",8.96078362975789,"MacN"
"Ofav_115",32.9368262528297,"Emerald"
"Ofav_116",61.6322908215992,"Emerald"
"Ofav_117",8.99044856365843,"Emerald"
"Ofav_118",6.79149138081402,"Emerald"
"Ofav_119",36.1078418111771,"Rainbow"
"Ofav_120",107.424028059562,"Rainbow"
"Ofav_121",60.4166457990227,"Rainbow"
"Ofav_122",2.92389281188039,"Star"
"Ofav_123",11.2224901178081,"Star"
"Ofav_124",12.9572005514128,"Star"
"Ofav_126",4.50987489072523,"Star"
"Ofav_127",0.5,"MacN"
"Ofav_128",12.4121438423191,"MacN"
"Ofav_129",2.57738954999115,"MacN"
"Ofav_130",26.2570513293054,"MacN"
"Ofav_132",0.5,"Emerald"
"Ofav_133",1.87399520188158,"Emerald"
"Ofav_153",3.11736807589465,"Emerald"
"Ofav_154",6.27332713357682,"Emerald"
"Ofav_134",6.16969083600519,"Rainbow"
"Ofav_155",12.0540680851665,"Rainbow"
"Ofav_156",10.5991578100195,"Star"
"Ofav_157",6.64540124977442,"Star"
"Ofav_158",3.82417145432491,"Star"
"Ofav_159",1.79426279210312,"Star"
"Ofav_136",0.5,"MacN"
"Ofav_137",6.3192198832563,"MacN"
"Ofav_138",4.46802172821424,"MacN"
"Ofav_160",2.2310259340098,"MacN"
"Ofav_161",1.58001107596771,"MacN"
"Ofav_162",1.64103746470361,"MacN"
"Ofav_163",4.76700938683732,"MacN"
