term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,2.1803971174264944,-15.715199676366495,20.075993911219484,0.989,ns
grp,CC,CH,0,-25.06277924271769,-43.18635461324809,-6.939203872187285,0.00283,**
grp,CC,LH,0,-32.64842986330986,-50.77200523384026,-14.524854492779454,6.08e-5,****
grp,LC,CH,0,-27.243176360144183,-45.13877315393717,-9.347579566351193,8.42e-4,***
grp,LC,LH,0,-34.82882698073635,-52.72442377452934,-16.933230186943362,1.42e-5,****
grp,CH,LH,0,-7.585650620592169,-25.709225991122572,10.537924749938234,0.69,ns
