term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,-2.829701737761054,-9.328762631043519,3.669359155521411,0.661,ns
grp,CC,CH,0,2.958789374783171,-3.135480711386051,9.053059460952394,0.578,ns
grp,CC,LH,0,0.39235653733902254,-5.919449186935585,6.7041622616136305,0.998,ns
grp,LC,CH,0,5.788491112544225,-0.18508840730107234,11.762070632389523,0.0609,ns
grp,LC,LH,0,3.2220582751000766,-2.9732961052177984,9.417412655417952,0.521,ns
grp,CH,LH,0,-2.5664328374441485,-8.33572666652821,3.202860991639912,0.645,ns
