term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,-9.623965607793753,-20.56960541819128,1.3216742026037718,0.104,ns
grp,CC,CH,0,-15.518563786888453,-25.78245981214907,-5.254667761627838,9.9e-4,***
grp,CC,LH,0,-17.876798391574198,-28.50706530944911,-7.246531473699287,2.17e-4,***
grp,LC,CH,0,-5.8945981790947,-15.955228611189384,4.166032252999983,0.416,ns
grp,LC,LH,0,-8.252832783780445,-18.686973755566036,2.181308188005147,0.168,ns
grp,CH,LH,0,-2.3582346046857445,-12.074809545347511,7.358340335976022,0.918,ns
