term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,-21.25558412244483,-70.8664009432828,28.35523269839313,0.674,ns
grp,CC,CH,0,-47.12501166830694,-97.3678388959461,3.1178155593322145,0.0739,ns
grp,CC,LH,0,-39.905133171907146,-90.14796039954629,10.337694055732008,0.167,ns
grp,LC,CH,0,-25.86942754586211,-75.48024436670008,23.74138927497585,0.521,ns
grp,LC,LH,0,-18.649549049462316,-68.26036587030028,30.961267771375645,0.756,ns
grp,CH,LH,0,7.219878496399794,-43.02294873123936,57.46270572403895,0.981,ns
