term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,9.659609651294154,-5.426561623208583,24.745780925796893,0.34,ns
grp,CC,CH,0,1.470735089791944,-13.80762445846375,16.749094638047637,0.994,ns
grp,CC,LH,0,-7.511285746225376,-22.78964529448107,7.767073802030318,0.571,ns
grp,LC,CH,0,-8.18887456150221,-23.27504583600495,6.897296713000527,0.487,ns
grp,LC,LH,0,-17.17089539751953,-32.25706667202227,-2.0847241230167928,0.0193,*
grp,CH,LH,0,-8.98202083601732,-24.260380384273013,6.296338712238374,0.416,ns
