term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,-16.96574256030587,-36.94435967583571,3.0128745552239735,0.124,ns
grp,CC,CH,0,-1.5077521051083664,-21.740884157896968,18.725379947680235,0.997,ns
grp,CC,LH,0,2.4023080127211927,-17.83082404006741,22.635440065509794,0.989,ns
grp,LC,CH,0,15.457990455197503,-4.52062666033234,35.43660757072735,0.185,ns
grp,LC,LH,0,19.368050573027062,-0.6105665425027809,39.346667688556906,0.0608,ns
grp,CH,LH,0,3.910060117829559,-16.323071934959042,24.14319217061816,0.957,ns
