term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,-343.9887564475446,-660.934841991897,-27.042670903192118,0.0283,*
grp,CC,CH,0,-343.8591152577967,-641.0643699520349,-46.65386056355851,0.017,*
grp,CC,LH,0,-508.0813422533997,-815.8953710607041,-200.2673134460954,2.88e-4,***
grp,LC,CH,0,0.12964118974787198,-291.1897781220219,291.44906050151764,1,ns
grp,LC,LH,0,-164.09258580585512,-466.2275175513647,138.04234593965444,0.483,ns
grp,CH,LH,0,-164.222226995603,-445.5790453896891,117.13459139848314,0.42,ns
