term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,3.9260591817885846,-6.876624526737711,14.72874289031488,0.773,ns
grp,CC,CH,0,-6.282392680530826,-16.41223655432296,3.847451193261305,0.366,ns
grp,CC,LH,0,-4.75451078850042,-15.245940548680215,5.7369189716793745,0.631,ns
grp,LC,CH,0,-10.20845186231941,-20.137684903868397,-0.27921882077042426,0.0416,*
grp,LC,LH,0,-8.680569970289005,-18.978435297567785,1.6172953569897732,0.128,ns
grp,CH,LH,0,1.5278818920304058,-8.061789212846705,11.117552996907516,0.975,ns
