term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,-60.48195312232373,-94.92485173821174,-26.03905450643572,9.48e-5,****
grp,CC,CH,0,-11.402483854744702,-46.28416319952602,23.479195490036616,0.826,ns
grp,CC,LH,0,5.322029401801274,-29.559649942980045,40.20370874658259,0.978,ns
grp,LC,CH,0,49.07946926757903,14.636570651691017,83.52236788346704,0.00198,**
grp,LC,LH,0,65.803982524125,31.361083908236992,100.24688114001302,2.05e-5,****
grp,CH,LH,0,16.724513256545976,-18.157166088235343,51.606192601327294,0.591,ns
