"","count","treat"
"Ssid_001",8.60359670954604,"CC"
"Ssid_002",15.3238574243253,"CC"
"Ssid_003",11.9017154481259,"CC"
"Ssid_004",34.4337525721015,"CC"
"Ssid_005",12.8174887918957,"CC"
"Ssid_006",34.311556838863,"CC"
"Ssid_007",21.4334497092694,"CC"
"Ssid_008",15.3964721043341,"CC"
"Ssid_009",16.5501486362862,"CC"
"Ssid_010",13.7537490802732,"CC"
"Ssid_011",25.2184746521075,"CC"
"Ssid_012",24.6327756838822,"CC"
"Ssid_013",36.1102694401077,"CC"
"Ssid_014",45.3092465231214,"CC"
"Ssid_015",21.2509575173756,"CC"
"Ssid_016",14.409546366669,"CC"
"Ssid_017",29.6657115533935,"CC"
"Ssid_018",23.1971038899712,"CC"
"Ssid_019",13.2253001321694,"CC"
"Ssid_020",9.28812278330576,"CH"
"Ssid_021",19.5508757824449,"CH"
"Ssid_022",21.4387564357477,"CH"
"Ssid_023",6.87217018581134,"CH"
"Ssid_024",16.009278717518,"CH"
"Ssid_025",28.7287967826106,"CH"
"Ssid_026",29.7121093010901,"CH"
"Ssid_027",7.80396462713557,"CH"
"Ssid_028",16.4556076474589,"CH"
"Ssid_029",35.7427981638405,"CH"
"Ssid_030",27.4331712857715,"CH"
"Ssid_031",23.93548473876,"CH"
"Ssid_032",29.6706126286922,"CH"
"Ssid_033",39.8957094853359,"CH"
"Ssid_035",18.6390234220442,"CH"
"Ssid_036",29.4038936194095,"CH"
"Ssid_037",24.5353607123675,"CH"
"Ssid_038",21.6143799739748,"CH"
"Ssid_039",28.3861336457396,"CH"
"Ssid_040",18.7520592696326,"LC"
"Ssid_041",30.6265926775561,"LC"
"Ssid_042",21.3835095424377,"LC"
"Ssid_043",17.1130483407939,"LC"
"Ssid_044",47.3845122683953,"LC"
"Ssid_045",25.9966278183388,"LC"
"Ssid_046",41.6165373679332,"LC"
"Ssid_047",25.0666087115142,"LC"
"Ssid_048",19.5438199411542,"LC"
"Ssid_049",22.0087191186639,"LC"
"Ssid_050",26.5077920706205,"LC"
"Ssid_051",11.6592090954039,"LC"
"Ssid_052",30.908034357249,"LC"
"Ssid_053",37.6840954513026,"LC"
"Ssid_054",30.5341199010912,"LC"
"Ssid_055",22.3818079680506,"LC"
"Ssid_056",27.3140836488313,"LC"
"Ssid_057",34.9061611877709,"LC"
"Ssid_058",31.2093179337966,"LC"
"Ssid_059",54.50316709316,"LC"
"Ssid_060",11.4642908130948,"LH"
"Ssid_061",21.2453130863751,"LH"
"Ssid_062",11.8747537635695,"LH"
"Ssid_063",26.1383519472874,"LH"
"Ssid_064",19.4811894909785,"LH"
"Ssid_065",25.153542632783,"LH"
"Ssid_066",35.9064957780172,"LH"
"Ssid_067",28.7374040081325,"LH"
"Ssid_068",26.8298954746928,"LH"
"Ssid_069",24.2872151024648,"LH"
"Ssid_070",11.74397369191,"LH"
"Ssid_071",18.3372415572476,"LH"
"Ssid_072",26.9388717557201,"LH"
"Ssid_073",14.3130708538116,"LH"
"Ssid_074",16.4860117159721,"LH"
"Ssid_075",16.4528650630883,"LH"
"Ssid_077",16.1978959502364,"LH"
"Ssid_078",8.64822510654329,"LH"
"Ssid_079",15.0322717909407,"LH"
