"","count","treat"
"Ssid_001",2.66095912254561,"CC"
"Ssid_002",4.20596435608133,"CC"
"Ssid_003",1.45014295401049,"CC"
"Ssid_004",4.2115041875736,"CC"
"Ssid_005",0.5,"CC"
"Ssid_006",3.7201482703679,"CC"
"Ssid_007",2.19730673318401,"CC"
"Ssid_008",4.88131532480414,"CC"
"Ssid_009",1.44412639036978,"CC"
"Ssid_010",0.5,"CC"
"Ssid_011",2.85414044305786,"CC"
"Ssid_012",3.94753938341175,"CC"
"Ssid_013",6.06410460001683,"CC"
"Ssid_014",1.90028895384754,"CC"
"Ssid_015",1.14846742241799,"CC"
"Ssid_016",2.63993021025676,"CC"
"Ssid_017",0.5,"CC"
"Ssid_018",1.79697736514121,"CC"
"Ssid_019",1.07842273328043,"CC"
"Ssid_020",0.5,"CH"
"Ssid_021",1.81385350223758,"CH"
"Ssid_022",2.24489636964564,"CH"
"Ssid_023",2.77577506636119,"CH"
"Ssid_024",0.5,"CH"
"Ssid_025",0.5,"CH"
"Ssid_026",1.50731411383069,"CH"
"Ssid_027",1.41299557839195,"CH"
"Ssid_028",0.5,"CH"
"Ssid_029",1.50693709039544,"CH"
"Ssid_030",0.5,"CH"
"Ssid_031",2.06236564925067,"CH"
"Ssid_032",0.5,"CH"
"Ssid_033",4.72096887342884,"CH"
"Ssid_035",0.5,"CH"
"Ssid_036",0.5,"CH"
"Ssid_037",3.704714761649,"CH"
"Ssid_038",1.34457519895899,"CH"
"Ssid_039",1.32018040134528,"CH"
"Ssid_040",3.10743703851895,"LC"
"Ssid_041",4.80379895393659,"LC"
"Ssid_042",6.7650528627313,"LC"
"Ssid_043",2.57663104259924,"LC"
"Ssid_044",8.00152196294325,"LC"
"Ssid_045",2.62471898486157,"LC"
"Ssid_046",1.47896517542698,"LC"
"Ssid_047",3.30761242417305,"LC"
"Ssid_048",3.86067410726251,"LC"
"Ssid_049",5.56087508674445,"LC"
"Ssid_050",3.28654915042363,"LC"
"Ssid_051",4.96368363816156,"LC"
"Ssid_052",0.5,"LC"
"Ssid_053",3.03527923531609,"LC"
"Ssid_054",0.5,"LC"
"Ssid_055",2.18321599754235,"LC"
"Ssid_056",0.5,"LC"
"Ssid_057",1.23204598271853,"LC"
"Ssid_058",2.07483681711777,"LC"
"Ssid_059",2.79800711034723,"LC"
"Ssid_060",2.80827175012522,"LH"
"Ssid_061",1.72031253449265,"LH"
"Ssid_062",1.63747537635695,"LH"
"Ssid_063",0.5,"LH"
"Ssid_064",2.87264868637231,"LH"
"Ssid_065",2.04084641454894,"LH"
"Ssid_066",3.02903541271551,"LH"
"Ssid_067",2.78951924390264,"LH"
"Ssid_068",0.5,"LH"
"Ssid_069",4.90503983378978,"LH"
"Ssid_070",1.624397369191,"LH"
"Ssid_071",3.47287359287459,"LH"
"Ssid_072",5.30706759194911,"LH"
"Ssid_073",1.01159521680784,"LH"
"Ssid_074",0.5,"LH"
"Ssid_075",0.5,"LH"
"Ssid_077",1.28489479751182,"LH"
"Ssid_078",2.12964502130866,"LH"
"Ssid_079",1.35483951711416,"LH"
