"","count","treat"
"Ssid_001",36.696065302639,"CC"
"Ssid_002",33.853679204732,"CC"
"Ssid_003",22.3532879422412,"CC"
"Ssid_004",43.9776204830051,"CC"
"Ssid_005",46.0747085300142,"CC"
"Ssid_006",74.5634102184618,"CC"
"Ssid_007",45.1957439738455,"CC"
"Ssid_008",13.6439459744124,"CC"
"Ssid_009",22.6869701736898,"CC"
"Ssid_010",31.4254145206374,"CC"
"Ssid_011",47.5828088611572,"CC"
"Ssid_012",39.2848180633822,"CC"
"Ssid_013",65.0436133601953,"CC"
"Ssid_014",48.1098244308165,"CC"
"Ssid_015",21.8994249397936,"CC"
"Ssid_016",30.4590229435947,"CC"
"Ssid_017",40.4109737046437,"CC"
"Ssid_018",32.9244341285303,"CC"
"Ssid_019",27.6858684641802,"CC"
"Ssid_020",30.3796174632396,"CH"
"Ssid_021",56.9957005962161,"CH"
"Ssid_022",27.5458937295074,"CH"
"Ssid_023",27.3541457830621,"CH"
"Ssid_024",21.7534560203024,"CH"
"Ssid_025",20.2601577478274,"CH"
"Ssid_026",36.2596510409896,"CH"
"Ssid_027",17.846915989447,"CH"
"Ssid_028",17.9061174335915,"CH"
"Ssid_029",40.7774836158177,"CH"
"Ssid_030",43.5930740572345,"CH"
"Ssid_031",32.7888900845138,"CH"
"Ssid_032",31.2059080302023,"CH"
"Ssid_033",39.8957094853359,"CH"
"Ssid_035",36.7780468440884,"CH"
"Ssid_036",53.4904716355841,"CH"
"Ssid_037",45.366006663086,"CH"
"Ssid_038",36.8167335552367,"CH"
"Ssid_039",31.6668552511207,"CH"
"Ssid_040",31.7892444622274,"LC"
"Ssid_041",62.9050848320805,"LC"
"Ssid_042",49.9243059171025,"LC"
"Ssid_043",28.1884139013231,"LC"
"Ssid_044",39.882990305452,"LC"
"Ssid_045",28.1213468032004,"LC"
"Ssid_046",56.301014999338,"LC"
"Ssid_047",31.3837366659036,"LC"
"Ssid_048",33.5466287214147,"LC"
"Ssid_049",47.3130945523861,"LC"
"Ssid_050",42.2982372563544,"LC"
"Ssid_051",67.4552545724234,"LC"
"Ssid_052",85.6424962002973,"LC"
"Ssid_053",40.2193746866187,"LC"
"Ssid_054",34.2883848887276,"LC"
"Ssid_055",39.2139679434741,"LC"
"Ssid_056",49.6591533561907,"LC"
"Ssid_057",45.1548049458303,"LC"
"Ssid_058",37.5086652022677,"LC"
"Ssid_059",41.8641279862502,"LC"
"Ssid_060",44.9342311899105,"LH"
"Ssid_061",62.7359392591252,"LH"
"Ssid_062",17.5621306453542,"LH"
"Ssid_063",41.806233692852,"LH"
"Ssid_064",38.4623789819569,"LH"
"Ssid_065",25.153542632783,"LH"
"Ssid_066",68.7839561433188,"LH"
"Ssid_067",28.7374040081325,"LH"
"Ssid_068",22.441579562244,"LH"
"Ssid_069",44.5503983378978,"LH"
"Ssid_070",33.1075237065391,"LH"
"Ssid_071",39.7419314259446,"LH"
"Ssid_072",31.7459393476692,"LH"
"Ssid_073",29.1493321412389,"LH"
"Ssid_074",29.5654758472221,"LH"
"Ssid_075",26.7753071627337,"LH"
"Ssid_077",31.8957919004728,"LH"
"Ssid_078",28.2039653622472,"LH"
"Ssid_079",27.000025030539,"LH"
