"","count","treat"
"Ssid_001",16.1669536384557,"CC"
"Ssid_002",27.3682415815896,"CC"
"Ssid_003",29.0042886203146,"CC"
"Ssid_004",11.6345125627208,"CC"
"Ssid_005",32.5254708589289,"CC"
"Ssid_006",8.55037067591976,"CC"
"Ssid_007",11.2496093101654,"CC"
"Ssid_008",15.3964721043341,"CC"
"Ssid_009",22.6869701736898,"CC"
"Ssid_010",18.8027963489487,"CC"
"Ssid_011",6.38535110764465,"CC"
"Ssid_012",16.0139272253529,"CC"
"Ssid_013",17.1923138000505,"CC"
"Ssid_014",10.3020226769328,"CC"
"Ssid_015",6.3362068017619,"CC"
"Ssid_016",9.05972084102706,"CC"
"Ssid_017",15.850374501786,"CC"
"Ssid_018",18.0091944294064,"CC"
"Ssid_019",14.3821455987303,"CC"
"Ssid_020",18.0762455666115,"CH"
"Ssid_021",9.69697451566308,"CH"
"Ssid_022",40.6326165018498,"CH"
"Ssid_023",41.4639511945015,"CH"
"Ssid_024",36.688317007542,"CH"
"Ssid_025",31.5516764608716,"CH"
"Ssid_026",37.7706222117356,"CH"
"Ssid_027",26.9768717733665,"CH"
"Ssid_028",30.9607055087852,"CH"
"Ssid_029",18.624867627118,"CH"
"Ssid_030",21.2770178490238,"CH"
"Ssid_031",15.0820793930062,"CH"
"Ssid_032",17.3882494166113,"CH"
"Ssid_033",10.348927371334,"CH"
"Ssid_035",8.56178818757521,"CH"
"Ssid_036",2.90865780161746,"CH"
"Ssid_037",14.9212164274205,"CH"
"Ssid_038",10.6349023875079,"CH"
"Ssid_039",10.3421648161434,"CH"
"Ssid_040",4.41115555777842,"LC"
"Ssid_041",15.5632963387781,"LC"
"Ssid_042",10.2456377864709,"LC"
"Ssid_043",14.3442069506616,"LC"
"Ssid_044",21.1291853980939,"LC"
"Ssid_045",8.99887593944628,"LC"
"Ssid_046",20.0793035085396,"LC"
"Ssid_047",16.643771438995,"LC"
"Ssid_048",12.2623593754188,"LC"
"Ssid_049",13.1521877168611,"LC"
"Ssid_050",15.361595468926,"LC"
"Ssid_051",16.1228927335655,"LC"
"Ssid_052",21.7856240500743,"LC"
"Ssid_053",14.8665823334578,"LC"
"Ssid_054",4.25426498763639,"LC"
"Ssid_055",8.91607998771175,"LC"
"Ssid_056",20.6105627366235,"LC"
"Ssid_057",10.0165977753409,"LC"
"Ssid_058",13.8861129455011,"LC"
"Ssid_059",8.54302488621532,"LC"
"Ssid_060",15.5037663758139,"LH"
"Ssid_061",22.4656256208677,"LH"
"Ssid_062",27.7994090325668,"LH"
"Ssid_063",6.19741154384165,"LH"
"Ssid_064",23.4356039682656,"LH"
"Ssid_065",22.0718498036851,"LH"
"Ssid_066",13.1451770635776,"LH"
"Ssid_067",23.3951924390264,"LH"
"Ssid_068",18.0532636497952,"LH"
"Ssid_069",10.1910876343375,"LH"
"Ssid_070",67.9638421514602,"LH"
"Ssid_071",16.5535174015228,"LH"
"Ssid_072",14.9212027758473,"LH"
"Ssid_073",15.8478565042351,"LH"
"Ssid_074",14.3061010274305,"LH"
"Ssid_075",6.13042296344293,"LH"
"Ssid_077",10.7036323676537,"LH"
"Ssid_078",13.5371601704693,"LH"
"Ssid_079",21.870987927854,"LH"
