"","count","treat"
"Ssid_001",29.1327083737294,"CC"
"Ssid_002",29.2212237596303,"CC"
"Ssid_003",50.8575765625559,"CC"
"Ssid_004",11.1042976787817,"CC"
"Ssid_005",18.9762331878436,"CC"
"Ssid_006",13.3805930814716,"CC"
"Ssid_007",15.7757605986561,"CC"
"Ssid_008",28.5404180787465,"CC"
"Ssid_009",31.1841076870178,"CC"
"Ssid_010",18.1716654403642,"CC"
"Ssid_011",11.0936319937604,"CC"
"Ssid_012",16.0139272253529,"CC"
"Ssid_013",10.5153882800303,"CC"
"Ssid_014",11.7023116307803,"CC"
"Ssid_015",23.1963597846296,"CC"
"Ssid_016",25.1091974179528,"CC"
"Ssid_017",15.850374501786,"CC"
"Ssid_018",11.5243076037003,"CC"
"Ssid_019",32.3132503304236,"CC"
"Ssid_020",42.6829893598677,"CH"
"Ssid_021",14.9523885246134,"CH"
"Ssid_022",29.2907900991531,"CH"
"Ssid_023",31.9056959157845,"CH"
"Ssid_024",18.3069496386318,"CH"
"Ssid_025",37.1974358173937,"CH"
"Ssid_026",20.1426252196985,"CH"
"Ssid_027",27.8898673517584,"CH"
"Ssid_028",28.0596859365199,"CH"
"Ssid_029",14.5971192655362,"CH"
"Ssid_030",23.5855753878042,"CH"
"Ssid_031",15.0820793930062,"CH"
"Ssid_032",26.600021825672,"CH"
"Ssid_033",13.1629066202865,"CH"
"Ssid_035",11.5849587579159,"CH"
"Ssid_036",7.72597340485238,"CH"
"Ssid_037",19.728288569894,"CH"
"Ssid_038",19.0806543770979,"CH"
"Ssid_039",15.2632472242151,"CH"
"Ssid_040",21.3594963081516,"LC"
"Ssid_041",16.6392460772622,"LC"
"Ssid_042",18.599041603446,"LC"
"Ssid_043",24.7273621636577,"LC"
"Ssid_044",4.25076098147162,"LC"
"Ssid_045",13.2483139091694,"LC"
"Ssid_046",22.0372338593936,"LC"
"Ssid_047",17.3456745450383,"LC"
"Ssid_048",26.8252805068897,"LC"
"Ssid_049",16.9478440319194,"LC"
"Ssid_050",8.85964745127088,"LC"
"Ssid_051",9.42736727632313,"LC"
"Ssid_052",33.9488377929739,"LC"
"Ssid_053",15.7116754118965,"LC"
"Ssid_054",10.5113733003637,"LC"
"Ssid_055",25.7482399631353,"LC"
"Ssid_056",11.6725348536797,"LC"
"Ssid_057",14.4088736716521,"LC"
"Ssid_058",14.67353135406,"LC"
"Ssid_059",15.437046217257,"LC"
"Ssid_060",21.8515136886583,"LH"
"Ssid_061",11.4828128104339,"LH"
"Ssid_062",41.4491135488501,"LH"
"Ssid_063",20.4409404034458,"LH"
"Ssid_064",17.8994237000636,"LH"
"Ssid_065",23.612696218234,"LH"
"Ssid_066",20.7322833017241,"LH"
"Ssid_067",15.7634616260176,"LH"
"Ssid_068",15.8591056935708,"LH"
"Ssid_069",20.763183235433,"LH"
"Ssid_070",27.4855368605841,"LH"
"Ssid_071",17.7426668386726,"LH"
"Ssid_072",29.3424055516947,"LH"
"Ssid_073",34.7768795261251,"LH"
"Ssid_074",36.105207912847,"LH"
"Ssid_075",35.2209416078981,"LH"
"Ssid_077",20.1223699377955,"LH"
"Ssid_078",28.2039653622472,"LH"
"Ssid_079",42.3871363385939,"LH"
