"","count","treat"
"Ssid_001",95.0419616113705,"CC"
"Ssid_002",91.2961267239926,"CC"
"Ssid_003",55.6082913326083,"CC"
"Ssid_004",32.3128930363452,"CC"
"Ssid_005",73.1731838721849,"CC"
"Ssid_006",14.9906672166556,"CC"
"Ssid_007",33.3145968415575,"CC"
"Ssid_008",39.0555748582764,"CC"
"Ssid_009",55.7313938366321,"CC"
"Ssid_010",68.0310072185347,"CC"
"Ssid_011",38.1662470889258,"CC"
"Ssid_012",32.3897392965587,"CC"
"Ssid_013",28.3205230000842,"CC"
"Ssid_014",27.1054901231033,"CC"
"Ssid_015",74.4252861556508,"CC"
"Ssid_016",59.348080782061,"CC"
"Ssid_017",49.6211984057153,"CC"
"Ssid_018",48.4881625102249,"CC"
"Ssid_019",65.8617688606885,"CC"
"Ssid_020",132.321841749586,"CH"
"Ssid_021",39.2586783160087,"CH"
"Ssid_022",72.0407511554713,"CH"
"Ssid_023",63.7665468448412,"CH"
"Ssid_024",82.6417354298175,"CH"
"Ssid_025",38.6088756565242,"CH"
"Ssid_026",36.2596510409896,"CH"
"Ssid_027",74.9091396389437,"CH"
"Ssid_028",86.080077381825,"CH"
"Ssid_029",24.6664901694906,"CH"
"Ssid_030",32.0502863633324,"CH"
"Ssid_031",19.7691763407582,"CH"
"Ssid_032",35.8117942347327,"CH"
"Ssid_033",24.4188236160968,"CH"
"Ssid_035",37.7857703675353,"CH"
"Ssid_036",46.2644982307317,"CH"
"Ssid_037",30.9447902356655,"CH"
"Ssid_038",42.7287599479497,"CH"
"Ssid_039",33.3072160538113,"CH"
"Ssid_040",53.9524592896385,"LC"
"Ssid_041",38.1582408469452,"LC"
"Ssid_042",49.2281889323546,"LC"
"Ssid_043",31.6494656389885,"LC"
"Ssid_044",34.2568488332446,"LC"
"Ssid_045",34.4955037577851,"LC"
"Ssid_046",19.1003383331127,"LC"
"Ssid_047",48.9313143169851,"LC"
"Ssid_048",51.4702239601481,"LC"
"Ssid_049",30.8652505204667,"LC"
"Ssid_050",29.2943412210441,"LC"
"Ssid_051",9.42736727632313,"LC"
"Ssid_052",29.3876326393866,"LC"
"Ssid_053",32.6135369806704,"LC"
"Ssid_054",35.539806551273,"LC"
"Ssid_055",35.8475359483894,"LC"
"Ssid_056",27.3140836488313,"LC"
"Ssid_057",20.9972875161188,"LC"
"Ssid_058",26.4848074824433,"LC"
"Ssid_059",55.6521706483336,"LC"
"Ssid_060",55.8985220030053,"LH"
"Ssid_061",32.2281258968089,"LH"
"Ssid_062",139.271995915548,"LH"
"Ssid_063",36.1088221490103,"LH"
"Ssid_064",51.1165053092759,"LH"
"Ssid_065",35.9394675346255,"LH"
"Ssid_066",13.1451770635776,"LH"
"Ssid_067",21.8688462764246,"LH"
"Ssid_068",53.1597909493856,"LH"
"Ssid_069",48.0744302049296,"LH"
"Ssid_070",61.2174579363142,"LH"
"Ssid_071",27.2558623358713,"LH"
"Ssid_072",43.763608327542,"LH"
"Ssid_073",94.6335198926421,"LH"
"Ssid_074",68.0772313447913,"LH"
"Ssid_075",68.0650755613152,"LH"
"Ssid_077",38.9598450780792,"LH"
"Ssid_078",77.0933160015069,"LH"
"Ssid_079",62.0484452322196,"LH"
