"","count","treat"
"Ssid_001",117.191792617463,"CC"
"Ssid_002",78.3252514777079,"CC"
"Ssid_003",123.068441067353,"CC"
"Ssid_004",202.511870780792,"CC"
"Ssid_005",124.906636798147,"CC"
"Ssid_006",98.714522246221,"CC"
"Ssid_007",90.4572568587523,"CC"
"Ssid_008",45.1894163130022,"CC"
"Ssid_009",70.8374160825485,"CC"
"Ssid_010",97.6941599220033,"CC"
"Ssid_011",195.893656773802,"CC"
"Ssid_012",140.125345028176,"CC"
"Ssid_013",148.505182360448,"CC"
"Ssid_014",171.3352523694,"CC"
"Ssid_015",126.951147371508,"CC"
"Ssid_016",100.00675477694,"CC"
"Ssid_017",146.328557766967,"CC"
"Ssid_018",120.470406275562,"CC"
"Ssid_019",83.2144508591013,"CC"
"Ssid_020",165.716708326148,"CH"
"Ssid_021",158.819347019629,"CH"
"Ssid_022",156.668225083285,"CH"
"Ssid_023",91.0758476411755,"CH"
"Ssid_024",200.971787867177,"CH"
"Ssid_025",102.123668417398,"CH"
"Ssid_026",107.778953122969,"CH"
"Ssid_027",102.299006990702,"CH"
"Ssid_028",94.7831360986207,"CH"
"Ssid_029",314.664372203378,"CH"
"Ssid_030",215.965370286172,"CH"
"Ssid_031",247.353772581605,"CH"
"Ssid_032",293.741421688432,"CH"
"Ssid_033",384.608167482025,"CH"
"Ssid_035",217.160557541084,"CH"
"Ssid_036",359.390012441002,"CH"
"Ssid_037",202.397029983887,"CH"
"Ssid_038",164.347588598045,"CH"
"Ssid_039",343.335407762328,"CH"
"Ssid_040",117.834666733353,"LC"
"Ssid_041",168.348159203527,"LC"
"Ssid_042",184.274883973451,"LC"
"Ssid_043",119.560179775689,"LC"
"Ssid_044",324.940824897295,"LC"
"Ssid_045",123.733701121971,"LC"
"Ssid_046",107.207204121541,"LC"
"Ssid_047",114.910206285052,"LC"
"Ssid_048",82.8365156279315,"LC"
"Ssid_049",162.448002775822,"LC"
"Ssid_050",193.700741096038,"LC"
"Ssid_051",109.860249134958,"LC"
"Ssid_052",220.958249090056,"LC"
"Ssid_053",191.491035727145,"LC"
"Ssid_054",199.476044344729,"LC"
"Ssid_055",182.287327734574,"LC"
"Ssid_056",143.5084461271,"LC"
"Ssid_057",198.152415334003,"LC"
"Ssid_058",135.935966272129,"LC"
"Ssid_059",191.23459015882,"LC"
"Ssid_060",231.904242950053,"LH"
"Ssid_061",217.715631139692,"LH"
"Ssid_062",184.771010969826,"LH"
"Ssid_063",232.669520411547,"LH"
"Ssid_064",355.606420060389,"LH"
"Ssid_065",180.779030502226,"LH"
"Ssid_066",157.300195588362,"LH"
"Ssid_067",134.818462308955,"LH"
"Ssid_068",158.479372848157,"LH"
"Ssid_069",267.44541392766,"LH"
"Ssid_070",147.796055364021,"LH"
"Ssid_071",233.573289681368,"LH"
"Ssid_072",389.872474947878,"LH"
"Ssid_073",138.630708538116,"LH"
"Ssid_074",129.114730623958,"LH"
"Ssid_075",163.782265939845,"LH"
"Ssid_077",198.293488972979,"LH"
"Ssid_078",225.391012940595,"LH"
"Ssid_079",203.95180507317,"LH"
