"","count","treat"
"Ssid_001",7.52311714827324,"CC"
"Ssid_002",10.6914019792237,"CC"
"Ssid_003",7.15100067807342,"CC"
"Ssid_004",13.2251572145381,"CC"
"Ssid_005",12.8174887918957,"CC"
"Ssid_006",19.8208896222074,"CC"
"Ssid_007",8.98653366592003,"CC"
"Ssid_008",12.7676829094516,"CC"
"Ssid_009",9.4692007085129,"CC"
"Ssid_010",7.44243999442881,"CC"
"Ssid_011",15.8019128798761,"CC"
"Ssid_012",12.5663878419411,"CC"
"Ssid_013",14.9666719600438,"CC"
"Ssid_014",22.9046232615607,"CC"
"Ssid_015",20.6024900949577,"CC"
"Ssid_016",4.24487786794934,"CC"
"Ssid_017",23.525561752679,"CC"
"Ssid_018",8.93035287341788,"CC"
"Ssid_019",8.597918265926,"CC"
"Ssid_020",11.0457473399669,"CH"
"Ssid_021",8.3831210134255,"CH"
"Ssid_022",6.60713729375975,"CH"
"Ssid_023",9.14794525217253,"CH"
"Ssid_024",7.39301276334133,"CH"
"Ssid_025",3.32287967826106,"CH"
"Ssid_026",6.04022762606881,"CH"
"Ssid_027",7.3474668379396,"CH"
"Ssid_028",9.20305871679576,"CH"
"Ssid_029",5.53468545197721,"CH"
"Ssid_030",8.9647109755282,"CH"
"Ssid_031",10.9157709950044,"CH"
"Ssid_032",12.7823632120809,"CH"
"Ssid_033",10.348927371334,"CH"
"Ssid_035",1.5077235234469,"CH"
"Ssid_036",17.3606046113222,"CH"
"Ssid_037",13.318859046596,"CH"
"Ssid_038",5.56745119375396,"CH"
"Ssid_039",9.5219844147981,"CH"
"Ssid_040",8.32231111555685,"LC"
"Ssid_041",15.5632963387781,"LC"
"Ssid_042",7.46116984747922,"LC"
"Ssid_043",10.1909448654631,"LC"
"Ssid_044",21.1291853980939,"LC"
"Ssid_045",8.99887593944628,"LC"
"Ssid_046",11.2686169296968,"LC"
"Ssid_047",15.2399652269085,"LC"
"Ssid_048",8.34157291694586,"LC"
"Ssid_049",13.1521877168611,"LC"
"Ssid_050",7.930797734463,"LC"
"Ssid_051",16.1228927335655,"LC"
"Ssid_052",17.224418896487,"LC"
"Ssid_053",13.1763961765804,"LC"
"Ssid_054",4.25426498763639,"LC"
"Ssid_055",15.6489439778812,"LC"
"Ssid_056",11.6725348536797,"LC"
"Ssid_057",14.4088736716521,"LC"
"Ssid_058",12.3112761283833,"LC"
"Ssid_059",13.1390391069098,"LC"
"Ssid_060",9.73308700050089,"LH"
"Ssid_061",10.2625002759412,"LH"
"Ssid_062",8.46232763449864,"LH"
"Ssid_063",10.4704702017229,"LH"
"Ssid_064",7.61794605911692,"LH"
"Ssid_065",5.12253924364681,"LH"
"Ssid_066",8.08710623814653,"LH"
"Ssid_067",8.89490389430966,"LH"
"Ssid_068",4.8883159124488,"LH"
"Ssid_069",2.26201593351591,"LH"
"Ssid_070",6.12198684595502,"LH"
"Ssid_071",3.47287359287459,"LH"
"Ssid_072",5.30706759194911,"LH"
"Ssid_073",4.5927617344627,"LH"
"Ssid_074",11.3995534427083,"LH"
"Ssid_075",4.25361530896195,"LH"
"Ssid_077",11.4885271651655,"LH"
"Ssid_078",3.75929004261732,"LH"
"Ssid_079",7.33871613691329,"LH"
