"","count","treat"
"Ssid_001",343.552260704116,"CC"
"Ssid_002",259.917504925693,"CC"
"Ssid_003",165.824873997825,"CC"
"Ssid_004",446.410717392772,"CC"
"Ssid_005",405.74538125337,"CC"
"Ssid_006",1003.5761862196,"CC"
"Ssid_007",396.538237742935,"CC"
"Ssid_008",271.265287072896,"CC"
"Ssid_009",282.793790720564,"CC"
"Ssid_010",374.760628790571,"CC"
"Ssid_011",904.489930134218,"CC"
"Ssid_012",510.735828744939,"CC"
"Ssid_013",739.413090882235,"CC"
"Ssid_014",449.992754185062,"CC"
"Ssid_015",634.052671702375,"CC"
"Ssid_016",328.444304721849,"CC"
"Ssid_017",818.674960945195,"CC"
"Ssid_018",322.150386555021,"CC"
"Ssid_019",453.983422891856,"CC"
"Ssid_020",223.718318695966,"CH"
"Ssid_021",333.561862817227,"CH"
"Ssid_022",186.331463367261,"CH"
"Ssid_023",154.797549499289,"CH"
"Ssid_024",263.583320467527,"CH"
"Ssid_025",645.528006482651,"CH"
"Ssid_026",258.876070197573,"CH"
"Ssid_027",243.356823852258,"CH"
"Ssid_028",170.209644977517,"CH"
"Ssid_029",433.48294887004,"CH"
"Ssid_030",421.426991237629,"CH"
"Ssid_031",407.235857354924,"CH"
"Ssid_032",342.870874536756,"CH"
"Ssid_033",494.353358191174,"CH"
"Ssid_035",479.168673637278,"CH"
"Ssid_036",424.423773084673,"CH"
"Ssid_037",510.04964710219,"CH"
"Ssid_038",561.297932108772,"CH"
"Ssid_039",503.270586024658,"CH"
"Ssid_040",344.681689084501,"LC"
"Ssid_041",498.66472891816,"LC"
"Ssid_042",306.095356304338,"LC"
"Ssid_043",224.776152600717,"LC"
"Ssid_044",718.770727951816,"LC"
"Ssid_045",1141.47409487066,"LC"
"Ssid_046",456.697771748974,"LC"
"Ssid_047",666.606047635056,"LC"
"Ssid_048",332.646624267778,"LC"
"Ssid_049",693.839886883989,"LC"
"Ssid_050",566.169477535996,"LC"
"Ssid_051",674.516229362396,"LC"
"Ssid_052",675.558362730929,"LC"
"Ssid_053",475.442310082547,"LC"
"Ssid_054",409.714883652367,"LC"
"Ssid_055",646.854943056263,"LC"
"Ssid_056",382.600691995846,"LC"
"Ssid_057",622.73908531075,"LC"
"Ssid_058",520.196149648866,"LC"
"Ssid_059",1033.45419610108,"LC"
"Ssid_060",259.026436014025,"LH"
"Ssid_061",419.067199330979,"LH"
"Ssid_062",202.970616991537,"LH"
"Ssid_063",295.341047393805,"LH"
"Ssid_064",352.442888478559,"LH"
"Ssid_065",689.258347303375,"LH"
"Ssid_066",369.739170256465,"LH"
"Ssid_067",439.324521748005,"LH"
"Ssid_068",325.235377521211,"LH"
"Ssid_069",359.070242470488,"LH"
"Ssid_070",226.503871207392,"LH"
"Ssid_071",376.271222139348,"LH"
"Ssid_072",413.907812907624,"LH"
"Ssid_073",158.582921993622,"LH"
"Ssid_074",221.397616438888,"LH"
"Ssid_075",287.65157113559,"LH"
"Ssid_077",348.993290095248,"LH"
"Ssid_078",319.910424176497,"LH"
"Ssid_079",311.661584229555,"LH"
