"","count","site"
"Ssid_001",8.60359670954604,"Emerald"
"Ssid_002",7.91192871216266,"Emerald"
"Ssid_003",15.7022872641678,"Emerald"
"Ssid_004",3.15107441969543,"Emerald"
"Ssid_005",7.89049327513744,"Emerald"
"Ssid_006",5.33022240555185,"Rainbow"
"Ssid_007",3.32884455530668,"Rainbow"
"Ssid_008",8.38636758464745,"Rainbow"
"Ssid_009",2.86031597592445,"Rainbow"
"Ssid_010",4.91791636009106,"Rainbow"
"Ssid_011",4.03121066458679,"Star"
"Ssid_012",0.5,"Star"
"Ssid_013",1.61282092000337,"Star"
"Ssid_014",0.5,"Star"
"Ssid_015",1.14846742241799,"Star"
"Ssid_016",8.52473828846287,"MacN"
"Ssid_017",2.0350374501786,"MacN"
"Ssid_018",3.09395473028242,"MacN"
"Ssid_019",3.97053639968257,"MacN"
"Ssid_020",9.28812278330576,"Emerald"
"Ssid_021",5.09848725783154,"Emerald"
"Ssid_022",9.22448184822821,"Emerald"
"Ssid_023",4.14124010617791,"Emerald"
"Ssid_024",18.8813673689102,"Emerald"
"Ssid_025",18.8487179086969,"Rainbow"
"Ssid_026",5.03291351223812,"Rainbow"
"Ssid_027",6.43447125954765,"Rainbow"
"Ssid_028",4.85152935839788,"Rainbow"
"Ssid_029",3.52081127118633,"Rainbow"
"Ssid_030",1.26951917959347,"Star"
"Ssid_031",7.27025114675289,"Star"
"Ssid_032",8.17647700755058,"Star"
"Ssid_033",1.90698962447628,"Star"
"Ssid_035",5.53861761723451,"MacN"
"Ssid_036",0.5,"MacN"
"Ssid_037",2.1023573808245,"MacN"
"Ssid_038",3.03372559687698,"MacN"
"Ssid_039",2.96054120403585,"MacN"
"Ssid_040",5.7148740770379,"Emerald"
"Ssid_041",2.65189947696829,"Emerald"
"Ssid_042",4.67670190848753,"Emerald"
"Ssid_043",0.5,"Emerald"
"Ssid_044",6.12614147220744,"Emerald"
"Ssid_045",11.1235949243079,"Rainbow"
"Ssid_046",8.33172140341586,"Rainbow"
"Ssid_047",6.1152248483461,"Rainbow"
"Ssid_048",3.86067410726251,"Rainbow"
"Ssid_049",5.56087508674445,"Rainbow"
"Ssid_050",6.07309830084725,"Star"
"Ssid_051",4.96368363816156,"Star"
"Ssid_052",0.5,"Star"
"Ssid_053",3.88037231375478,"Star"
"Ssid_054",3.00284332509093,"Star"
"Ssid_055",2.18321599754235,"MacN"
"Ssid_056",0.5,"MacN"
"Ssid_057",3.42818393087412,"MacN"
"Ssid_058",2.86225522567666,"MacN"
"Ssid_059",3.94701066552085,"MacN"
"Ssid_060",5.69361143778175,"Emerald"
"Ssid_061",9.04218774144856,"Emerald"
"Ssid_062",9.59980301085559,"Emerald"
"Ssid_063",3.34870577192083,"Emerald"
"Ssid_064",6.82706316365948,"Emerald"
"Ssid_065",6.66338565819575,"Rainbow"
"Ssid_066",0.5,"Rainbow"
"Ssid_067",2.78951924390264,"Rainbow"
"Ssid_068",4.8883159124488,"Rainbow"
"Ssid_069",6.66705576730569,"Rainbow"
"Ssid_070",3.87319210757301,"Star"
"Ssid_071",5.85117246717427,"Star"
"Ssid_072",0.5,"Star"
"Ssid_073",2.03478565042351,"Star"
"Ssid_074",4.13318448090276,"Star"
"Ssid_075",3.31521148172147,"MacN"
"Ssid_077",5.99426358258274,"MacN"
"Ssid_078",0.5,"MacN"
"Ssid_079",3.91935806845664,"MacN"
