"","count","site"
"Ssid_001",460.784293102215,"Emerald"
"Ssid_002",189.504182160148,"Emerald"
"Ssid_003",152.522872641678,"Emerald"
"Ssid_004",244.929061495919,"Emerald"
"Ssid_005",166.786098690592,"Emerald"
"Ssid_006",153.457042842475,"Rainbow"
"Ssid_007",689.040764761645,"Rainbow"
"Ssid_008",293.171863696916,"Rainbow"
"Ssid_009",148.727843288055,"Rainbow"
"Ssid_010",162.7006435062,"Rainbow"
"Ssid_011",387.756102883018,"Star"
"Ssid_012",320.25927781144,"Star"
"Ssid_013",624.792536121889,"Star"
"Ssid_014",314.16472566185,"Star"
"Ssid_015",90.6369717161005,"Star"
"Ssid_016",279.760892438508,"MacN"
"Ssid_017",1788.81862945807,"MacN"
"Ssid_018",195.695093453752,"MacN"
"Ssid_019",168.821015384605,"MacN"
"Ssid_020",306.32667285904,"Emerald"
"Ssid_021",256.701432936329,"Emerald"
"Ssid_022",424.509817823891,"Emerald"
"Ssid_023",342.776569980723,"Emerald"
"Ssid_024",423.845867215213,"Emerald"
"Ssid_025",498.738263213076,"Rainbow"
"Ssid_026",616.472580607468,"Rainbow"
"Ssid_027",250.660788479393,"Rainbow"
"Ssid_028",447.257014128849,"Rainbow"
"Ssid_029",314.664372203378,"Rainbow"
"Ssid_030",456.055354319336,"Star"
"Ssid_031",117.15663514405,"Star"
"Ssid_032",597.729911187435,"Star"
"Ssid_033",1066.99813535302,"Star"
"Ssid_035",710.945084030065,"MacN"
"Ssid_036",1286.72326606372,"MacN"
"Ssid_037",620.612306379081,"MacN"
"Ssid_038",384.781715526342,"MacN"
"Ssid_039",602.512414587437,"MacN"
"Ssid_040",492.001881760822,"Emerald"
"Ssid_041",97.3354764635733,"Emerald"
"Ssid_042",250.405997524504,"Emerald"
"Ssid_043",284.306242488562,"Emerald"
"Ssid_044",240.548702814184,"Emerald"
"Ssid_045",287.337062956312,"Rainbow"
"Ssid_046",725.913194991394,"Rainbow"
"Ssid_047",260.204149236007,"Rainbow"
"Ssid_048",181.976401792176,"Rainbow"
"Ssid_049",453.448320263628,"Rainbow"
"Ssid_050",356.249441537416,"Star"
"Ssid_051",417.854420168106,"Star"
"Ssid_052",284.815121240279,"Star"
"Ssid_053",455.160076200018,"Star"
"Ssid_054",116.882214616728,"Star"
"Ssid_055",258.03204762398,"MacN"
"Ssid_056",1287.5760151439,"MacN"
"Ssid_057",119.82349518312,"MacN"
"Ssid_058",309.955434563643,"MacN"
"Ssid_059",241.79074658646,"MacN"
"Ssid_060",384.250178458318,"Emerald"
"Ssid_061",384.898448365185,"Emerald"
"Ssid_062",295.10612247645,"Emerald"
"Ssid_063",383.650926323351,"Emerald"
"Ssid_064",599.198351861279,"Emerald"
"Ssid_065",909.599384583873,"Rainbow"
"Ssid_066",1146.15304196013,"Rainbow"
"Ssid_067",473.667310406545,"Rainbow"
"Ssid_068",570.981068618344,"Rainbow"
"Ssid_069",357.308226536972,"Rainbow"
"Ssid_070",423.273410815817,"Star"
"Ssid_071",232.978714962793,"Star"
"Ssid_072",1238.3199049269,"Star"
"Ssid_073",599.06640366517,"Star"
"Ssid_074",274.442109860068,"Star"
"Ssid_075",731.516581420341,"MacN"
"Ssid_077",491.059248444888,"MacN"
"Ssid_078",471.467411158202,"MacN"
"Ssid_079",374.919708496002,"MacN"
