"","count","site"
"Ssid_001",8.60359670954604,"Emerald"
"Ssid_002",65.3543762314233,"Emerald"
"Ssid_003",15.7022872641678,"Emerald"
"Ssid_004",12.1647274466599,"Emerald"
"Ssid_005",4.19524663756872,"Emerald"
"Ssid_006",14.9906672166556,"Rainbow"
"Ssid_007",7.85499584379736,"Rainbow"
"Ssid_008",4.88131532480414,"Rainbow"
"Ssid_009",12.7736430748071,"Rainbow"
"Ssid_010",8.07357090301324,"Rainbow"
"Ssid_011",0.5,"Star"
"Ssid_012",4.80942422926468,"Star"
"Ssid_013",2.72564184000673,"Star"
"Ssid_014",3.30057790769509,"Star"
"Ssid_015",28.3840991639735,"Star"
"Ssid_016",20.2943544448751,"MacN"
"Ssid_017",5.10511235053581,"MacN"
"Ssid_018",1.79697736514121,"MacN"
"Ssid_019",9.75476373248686,"MacN"
"Ssid_020",12.8033718966281,"Emerald"
"Ssid_021",43.8571655738402,"Emerald"
"Ssid_022",27.5458937295074,"Emerald"
"Ssid_023",26.8989907697898,"Emerald"
"Ssid_024",2.22325319083533,"Emerald"
"Ssid_025",61.1919130826127,"Rainbow"
"Ssid_026",7.55119879681485,"Rainbow"
"Ssid_027",14.1949336758792,"Rainbow"
"Ssid_028",17.9061174335915,"Rainbow"
"Ssid_029",1.50693709039544,"Rainbow"
"Ssid_030",2.80855753878042,"Star"
"Ssid_031",4.14551984825156,"Star"
"Ssid_032",2.03529540151012,"Star"
"Ssid_033",1.90698962447628,"Star"
"Ssid_035",8.56178818757521,"MacN"
"Ssid_036",0.5,"MacN"
"Ssid_037",26.137718093192,"MacN"
"Ssid_038",2.18915039791799,"MacN"
"Ssid_039",3.78072160538113,"MacN"
"Ssid_040",9.62602963481632,"Emerald"
"Ssid_041",13.4113968618098,"Emerald"
"Ssid_042",19.2951585881939,"Emerald"
"Ssid_043",23.3429414685916,"Emerald"
"Ssid_044",0.5,"Emerald"
"Ssid_045",42.9943796972314,"Rainbow"
"Ssid_046",1.47896517542698,"Rainbow"
"Ssid_047",2.60570931812979,"Rainbow"
"Ssid_048",11.7022470242084,"Rainbow"
"Ssid_049",3.03043754337222,"Rainbow"
"Ssid_050",3.28654915042363,"Star"
"Ssid_051",2.73184181908078,"Star"
"Ssid_052",3.5408034357249,"Star"
"Ssid_053",6.41565154907087,"Star"
"Ssid_054",6.75710831272732,"Star"
"Ssid_055",7.2328639901694,"MacN"
"Ssid_056",4.96901394147189,"MacN"
"Ssid_057",18.8011495679632,"MacN"
"Ssid_058",0.5,"MacN"
"Ssid_059",1.64900355517362,"MacN"
"Ssid_060",7.42481525037566,"Emerald"
"Ssid_061",31.0078133623163,"Emerald"
"Ssid_062",45.9990150542779,"Emerald"
"Ssid_063",17.592234631525,"Emerald"
"Ssid_064",2.08176579091487,"Emerald"
"Ssid_065",49.807085265566,"Rainbow"
"Ssid_066",3.02903541271551,"Rainbow"
"Ssid_067",5.07903848780527,"Rainbow"
"Ssid_068",20.2474216060196,"Rainbow"
"Ssid_069",4.02403186703182,"Rainbow"
"Ssid_070",0.5,"Star"
"Ssid_071",4.66202303002443,"Star"
"Ssid_072",5.30706759194911,"Star"
"Ssid_073",13.2898804201959,"Star"
"Ssid_074",15.7593748197916,"Star"
"Ssid_075",41.7897683985815,"MacN"
"Ssid_077",23.2619491278428,"MacN"
"Ssid_078",0.5,"MacN"
"Ssid_079",2.20967903422832,"MacN"
