"","count","site"
"Ssid_001",17.7876729803649,"Emerald"
"Ssid_002",12.5443841572643,"Emerald"
"Ssid_003",10.9515724941154,"Emerald"
"Ssid_004",4.74171907151269,"Emerald"
"Ssid_005",15.2809865502749,"Emerald"
"Ssid_006",6.94029654073581,"Rainbow"
"Ssid_007",11.8153782212267,"Rainbow"
"Ssid_008",21.5303135590599,"Rainbow"
"Ssid_009",10.4133270988827,"Rainbow"
"Ssid_010",7.44243999442881,"Rainbow"
"Ssid_011",35.8121066458679,"Star"
"Ssid_012",11.7045029960882,"Star"
"Ssid_013",7.1769255200202,"Star"
"Ssid_014",15.903178492323,"Star"
"Ssid_015",7.63314164659788,"Star"
"Ssid_016",10.1296859461554,"MacN"
"Ssid_017",3.57007490035721,"MacN"
"Ssid_018",6.33639814313545,"MacN"
"Ssid_019",12.646877398889,"MacN"
"Ssid_020",16.3186210099504,"Emerald"
"Ssid_021",7.7261942623067,"Emerald"
"Ssid_022",12.7142745875195,"Emerald"
"Ssid_023",12.7891853583504,"Emerald"
"Ssid_024",16.5836964477964,"Emerald"
"Ssid_025",10.3800788739137,"Rainbow"
"Ssid_026",5.53657056915346,"Rainbow"
"Ssid_027",13.2819380974873,"Rainbow"
"Ssid_028",17.9061174335915,"Rainbow"
"Ssid_029",6.54162254237265,"Rainbow"
"Ssid_030",22.0465370286172,"Star"
"Ssid_031",9.874193895504,"Star"
"Ssid_032",9.71177240906069,"Star"
"Ssid_033",21.6048443671442,"Star"
"Ssid_035",12.5926822813628,"MacN"
"Ssid_036",7.72597340485238,"MacN"
"Ssid_037",5.3070721424735,"MacN"
"Ssid_038",12.3240527854259,"MacN"
"Ssid_039",6.24126280941698,"MacN"
"Ssid_040",25.27065186593,"Emerald"
"Ssid_041",12.3354471233256,"Emerald"
"Ssid_042",6.06893587798338,"Emerald"
"Ssid_043",6.72989312779771,"Emerald"
"Ssid_044",13.6276634351507,"Emerald"
"Ssid_045",6.87415695458471,"Rainbow"
"Ssid_046",3.43689552628095,"Rainbow"
"Ssid_047",9.62474037856241,"Rainbow"
"Ssid_048",17.3033705363126,"Rainbow"
"Ssid_049",5.56087508674445,"Rainbow"
"Ssid_050",17.2192949025418,"Star"
"Ssid_051",7.19552545724234,"Star"
"Ssid_052",2.02040171786245,"Star"
"Ssid_053",25.8527923531609,"Star"
"Ssid_054",13.0142166254546,"Star"
"Ssid_055",13.9657279803388,"MacN"
"Ssid_056",2.73450697073594,"MacN"
"Ssid_057",10.7486437580594,"MacN"
"Ssid_058",9.94902090270665,"MacN"
"Ssid_059",8.54302488621532,"MacN"
"Ssid_060",21.8515136886583,"Emerald"
"Ssid_061",4.16093760347795,"Emerald"
"Ssid_062",20.9745567744251,"Emerald"
"Ssid_063",11.8948230876833,"Emerald"
"Ssid_064",17.1085408046061,"Emerald"
"Ssid_065",3.58169282909787,"Rainbow"
"Ssid_066",5.55807082543102,"Rainbow"
"Ssid_067",2.78951924390264,"Rainbow"
"Ssid_068",9.2766318248976,"Rainbow"
"Ssid_069",16.3581434016432,"Rainbow"
"Ssid_070",33.1075237065391,"Star"
"Ssid_071",10.6077702157736,"Star"
"Ssid_072",5.30706759194911,"Star"
"Ssid_073",28.1261417076232,"Star"
"Ssid_074",12.1261903388888,"Star"
"Ssid_075",10.8224420996454,"MacN"
"Ssid_077",9.91873757014184,"MacN"
"Ssid_078",11.9075151491606,"MacN"
"Ssid_079",8.19355565402745,"MacN"
