"","count","site"
"Ssid_001",17.7876729803649,"Emerald"
"Ssid_002",21.8092950474676,"Emerald"
"Ssid_003",102.165296079122,"Emerald"
"Ssid_004",16.4064465181726,"Emerald"
"Ssid_005",27.5984753421706,"Emerald"
"Ssid_006",8.55037067591976,"Rainbow"
"Ssid_007",29.9199833751894,"Rainbow"
"Ssid_008",8.38636758464745,"Rainbow"
"Ssid_009",20.3266541977654,"Rainbow"
"Ssid_010",1.13113090858444,"Rainbow"
"Ssid_011",32.2808959812811,"Star"
"Ssid_012",33.2516241424116,"Star"
"Ssid_013",13.8538510400404,"Star"
"Ssid_014",63.5130029231395,"Star"
"Ssid_015",8.93007649143386,"Star"
"Ssid_016",21.3643195500035,"MacN"
"Ssid_017",14.3153370516074,"MacN"
"Ssid_018",8.28186419084727,"MacN"
"Ssid_019",5.70580459952386,"MacN"
"Ssid_020",5.77287366998346,"Emerald"
"Ssid_021",28.0909235469892,"Emerald"
"Ssid_022",85.9999221126364,"Emerald"
"Ssid_023",13.2443403716227,"Emerald"
"Ssid_024",19.4557850991887,"Emerald"
"Ssid_025",10.3800788739137,"Rainbow"
"Ssid_026",24.6755387319366,"Rainbow"
"Ssid_027",3.69548452437181,"Rainbow"
"Ssid_028",15.0050978613263,"Rainbow"
"Ssid_029",5.53468545197721,"Rainbow"
"Ssid_030",28.202690465365,"Star"
"Ssid_031",31.7473129850133,"Star"
"Ssid_032",8.17647700755058,"Star"
"Ssid_033",48.3376472321935,"Star"
"Ssid_035",25.6930880861725,"MacN"
"Ssid_036",5.31731560323492,"MacN"
"Ssid_037",16.523573808245,"MacN"
"Ssid_038",11.4794775864669,"MacN"
"Ssid_039",5.42108240807169,"MacN"
"Ssid_040",9.62602963481632,"Emerald"
"Ssid_041",15.5632963387781,"Emerald"
"Ssid_042",32.5213812984044,"Emerald"
"Ssid_043",15.0364172981946,"Emerald"
"Ssid_044",19.2538049073581,"Emerald"
"Ssid_045",8.99887593944628,"Rainbow"
"Ssid_046",23.9951642102476,"Rainbow"
"Ssid_047",2.60570931812979,"Rainbow"
"Ssid_048",12.2623593754188,"Rainbow"
"Ssid_049",4.29565631505833,"Rainbow"
"Ssid_050",20.9346937697733,"Star"
"Ssid_051",18.3547345526463,"Star"
"Ssid_052",8.10200858931226,"Star"
"Ssid_053",130.644334079559,"Star"
"Ssid_054",11.7627949629092,"Star"
"Ssid_055",34.164319950847,"MacN"
"Ssid_056",7.20352091220783,"MacN"
"Ssid_057",3.42818393087412,"MacN"
"Ssid_058",6.01192885991221,"MacN"
"Ssid_059",1.64900355517362,"MacN"
"Ssid_060",15.5037663758139,"Emerald"
"Ssid_061",43.2109387072428,"Emerald"
"Ssid_062",72.1609487104878,"Emerald"
"Ssid_063",27.5627048332478,"Emerald"
"Ssid_064",21.8538381773508,"Emerald"
"Ssid_065",18.9901569745872,"Rainbow"
"Ssid_066",30.8484249525861,"Rainbow"
"Ssid_067",15.7634616260176,"Rainbow"
"Ssid_068",29.0240534309172,"Rainbow"
"Ssid_069",2.26201593351591,"Rainbow"
"Ssid_070",22.9879473838201,"Star"
"Ssid_071",46.2822533302687,"Star"
"Ssid_072",12.5176689798728,"Star"
"Ssid_073",259.878774921574,"Star"
"Ssid_074",24.4790175739582,"Star"
"Ssid_075",29.5905186444551,"MacN"
"Ssid_077",13.0583167601891,"MacN"
"Ssid_078",5.38893506392598,"MacN"
"Ssid_079",4.7741975855708,"MacN"
