"","count","site"
"Ssid_001",45.8801415734578,"Emerald"
"Ssid_002",51.4570098961183,"Emerald"
"Ssid_003",79.3618651828705,"Emerald"
"Ssid_004",42.9171907151269,"Emerald"
"Ssid_005",33.7572197381185,"Emerald"
"Ssid_006",40.7518533795988,"Rainbow"
"Ssid_007",66.6949625941762,"Rainbow"
"Ssid_008",38.1793117933156,"Rainbow"
"Ssid_009",68.949163301809,"Rainbow"
"Ssid_010",64.2442217670281,"Rainbow"
"Ssid_011",52.2910897472729,"Star"
"Ssid_012",37.5610483716763,"Star"
"Ssid_013",37.2230903601111,"Star"
"Ssid_014",32.7066459384935,"Star"
"Ssid_015",63.4013399745449,"Star"
"Ssid_016",44.3685693102637,"MacN"
"Ssid_017",35.8058613541079,"MacN"
"Ssid_018",51.7306059230779,"MacN"
"Ssid_019",54.2933141950799,"MacN"
"Ssid_020",37.4101156898842,"Emerald"
"Ssid_021",55.0249203428597,"Emerald"
"Ssid_022",78.147888449231,"Emerald"
"Ssid_023",44.6500362874071,"Emerald"
"Ssid_024",29.7953042442007,"Emerald"
"Ssid_025",95.0664692217454,"Rainbow"
"Ssid_026",104.253353724561,"Rainbow"
"Ssid_027",47.5192722871853,"Rainbow"
"Ssid_028",83.1790578095597,"Rainbow"
"Ssid_029",53.8676657909584,"Rainbow"
"Ssid_030",40.5149973388606,"Star"
"Ssid_031",43.7254496292685,"Star"
"Ssid_032",41.9529758407731,"Star"
"Ssid_033",37.0817302363833,"Star"
"Ssid_035",47.8630056020044,"MacN"
"Ssid_036",22.1779202145571,"MacN"
"Ssid_037",40.5589345206125,"MacN"
"Ssid_038",39.3504591521137,"MacN"
"Ssid_039",47.2502828766811,"MacN"
"Ssid_040",39.6115555777842,"Emerald"
"Ssid_041",26.3227937236195,"Emerald"
"Ssid_042",52.0126568713462,"Emerald"
"Ssid_043",33.7260966815878,"Emerald"
"Ssid_044",36.1322293239804,"Emerald"
"Ssid_045",57.8674125912624,"Rainbow"
"Ssid_046",49.4482587713491,"Rainbow"
"Ssid_047",26.4704149236007,"Rainbow"
"Ssid_048",76.1151674134065,"Rainbow"
"Ssid_049",33.3956880638389,"Rainbow"
"Ssid_050",27.4366417874284,"Star"
"Ssid_051",11.6592090954039,"Star"
"Ssid_052",70.4384790216728,"Star"
"Ssid_053",25.0076992747222,"Star"
"Ssid_054",61.8196614647278,"Star"
"Ssid_055",27.4314559606776,"MacN"
"Ssid_056",60.8316882098705,"MacN"
"Ssid_057",44.4227589631118,"MacN"
"Ssid_058",41.4457572450621,"MacN"
"Ssid_059",32.6720995448613,"MacN"
"Ssid_060",47.819570877567,"Emerald"
"Ssid_061",46.8718763107208,"Emerald"
"Ssid_062",53.9613426887766,"Emerald"
"Ssid_063",36.1088221490103,"Emerald"
"Ssid_064",40.8350276683292,"Emerald"
"Ssid_065",59.0521637528596,"Rainbow"
"Ssid_066",76.3710623814653,"Rainbow"
"Ssid_067",43.2376925528492,"Rainbow"
"Ssid_068",99.2371080300981,"Rainbow"
"Ssid_069",65.6945895400887,"Rainbow"
"Ssid_070",38.7295105524941,"Star"
"Ssid_071",37.3636325516449,"Star"
"Ssid_072",31.7459393476692,"Star"
"Ssid_073",47.0551647295132,"Star"
"Ssid_074",67.3505944486107,"Star"
"Ssid_075",58.6810372889103,"MacN"
"Ssid_077",49.9483722432447,"MacN"
"Ssid_078",67.315445873655,"MacN"
"Ssid_079",47.5161734412789,"MacN"
