"","count","site"
"Ofav_080",10.3627427994896,"Emerald"
"Ofav_081",24.0622639266298,"Emerald"
"Ofav_082",7.67044460680787,"Emerald"
"Ofav_083",12.2926820602468,"Emerald"
"Ofav_084",22.8879752895112,"Rainbow"
"Ofav_085",7.5775292563913,"Rainbow"
"Ofav_086",4.93756996194217,"Rainbow"
"Ofav_087",15.5797480152853,"Star"
"Ofav_088",2.459384898148,"Star"
"Ofav_089",3.53398140969457,"Star"
"Ofav_090",2.95871558433945,"MacN"
"Ofav_091",3.11849127530777,"MacN"
"Ofav_092",4.32727531077108,"MacN"
"Ofav_093",1.52120169076535,"MacN"
"Ofav_094",3.15072600060499,"Emerald"
"Ofav_095",3.52786661482561,"Emerald"
"Ofav_096",3.75778259505863,"Emerald"
"Ofav_097",0.5,"Emerald"
"Ofav_098",4.08786306517944,"Emerald"
"Ofav_099",2.25530356325159,"Rainbow"
"Ofav_100",2.56221935439859,"Rainbow"
"Ofav_101",8.00204634401724,"Rainbow"
"Ofav_102",0.5,"Rainbow"
"Ofav_103",4.37121039324054,"Rainbow"
"Ofav_104",4.50651726560303,"Star"
"Ofav_105",4.31822726084155,"Star"
"Ofav_106",5.29150508850466,"Star"
"Ofav_107",5.36229196232126,"Star"
"Ofav_108",6.1743591832149,"Star"
"Ofav_110",5.04155374525479,"MacN"
"Ofav_111",1.95680969340099,"MacN"
"Ofav_112",0.5,"MacN"
"Ofav_113",2.58677703101389,"MacN"
"Ofav_114",3.88431345190316,"MacN"
"Ofav_115",15.2440119331044,"Emerald"
"Ofav_116",10.5366447617551,"Emerald"
"Ofav_117",8.21858960332584,"Emerald"
"Ofav_118",8.36436422601752,"Emerald"
"Ofav_119",11.577995230144,"Rainbow"
"Ofav_120",3.21840749303971,"Rainbow"
"Ofav_121",16.9287577190869,"Rainbow"
"Ofav_122",7.77167843564117,"Star"
"Ofav_123",4.32946075636004,"Star"
"Ofav_124",12.1786255169495,"Star"
"Ofav_126",16.5394995629009,"Star"
"Ofav_127",0.5,"MacN"
"Ofav_128",9.00867417308509,"MacN"
"Ofav_129",3.61608432498672,"MacN"
"Ofav_130",5.04536199928919,"MacN"
"Ofav_132",1.79000563014742,"Emerald"
"Ofav_133",2.56099280282237,"Emerald"
"Ofav_153",2.24491205059643,"Emerald"
"Ofav_154",2.97428305724721,"Emerald"
"Ofav_134",7.11463930867272,"Rainbow"
"Ofav_155",1.32529057751189,"Rainbow"
"Ofav_156",2.05371658615684,"Star"
"Ofav_157",6.64540124977442,"Star"
"Ofav_158",3.82417145432491,"Star"
"Ofav_159",1.79426279210312,"Star"
"Ofav_136",4.06923925590518,"MacN"
"Ofav_137",2.43973996108543,"MacN"
"Ofav_138",1.29360434564285,"MacN"
"Ofav_160",0.5,"MacN"
"Ofav_161",1.58001107596771,"MacN"
"Ofav_162",1.64103746470361,"MacN"
"Ofav_163",1.56675234670933,"MacN"
