"","count","site"
"Ofav_080",18.0337649768703,"Emerald"
"Ofav_081",17.9155863805525,"Emerald"
"Ofav_082",12.1519724860628,"Emerald"
"Ofav_083",18.1890230903702,"Emerald"
"Ofav_084",67.6639258685335,"Rainbow"
"Ofav_085",22.6172789262228,"Rainbow"
"Ofav_086",6.41675994925623,"Rainbow"
"Ofav_087",57.8030424580841,"Star"
"Ofav_088",29.8907734722199,"Star"
"Ofav_089",31.8511412335106,"Star"
"Ofav_090",97.6192655814081,"MacN"
"Ofav_091",31.0490648785906,"MacN"
"Ofav_092",33.0318401415542,"MacN"
"Ofav_093",30.1148490321951,"MacN"
"Ofav_094",195.770148711234,"Emerald"
"Ofav_095",154.921197356106,"Emerald"
"Ofav_096",257.050379360867,"Emerald"
"Ofav_097",144.470975676114,"Emerald"
"Ofav_098",100.960165825024,"Emerald"
"Ofav_099",40.8719819547865,"Rainbow"
"Ofav_100",80.926554821545,"Rainbow"
"Ofav_101",158.042973224362,"Rainbow"
"Ofav_102",147.966637205906,"Rainbow"
"Ofav_103",88.5700364462222,"Rainbow"
"Ofav_104",104.669448905679,"Star"
"Ofav_105",171.556581285701,"Star"
"Ofav_106",142.328550619738,"Star"
"Ofav_107",123.678063045472,"Star"
"Ofav_108",167.89359590484,"Star"
"Ofav_110",163.995934829173,"MacN"
"Ofav_111",61.6860071228414,"MacN"
"Ofav_112",85.4022372827638,"MacN"
"Ofav_113",183.092990213715,"MacN"
"Ofav_114",182.406848039795,"MacN"
"Ofav_115",69.7968560855906,"Emerald"
"Ofav_116",37.9093122938144,"Emerald"
"Ofav_117",11.3060254446562,"Emerald"
"Ofav_118",36.6760754396806,"Emerald"
"Ofav_119",11.577995230144,"Rainbow"
"Ofav_120",51.2436065367412,"Rainbow"
"Ofav_121",37.2231054897236,"Rainbow"
"Ofav_122",6.96371416501438,"Star"
"Ofav_123",7.39302936144808,"Star"
"Ofav_124",43.3216268954816,"Star"
"Ofav_126",15.5370308402196,"Star"
"Ofav_127",128.436215194254,"MacN"
"Ofav_128",26.8768899365638,"MacN"
"Ofav_129",38.9317066748362,"MacN"
"Ofav_130",77.7711539879163,"MacN"
"Ofav_132",80.4803490691401,"Emerald"
"Ofav_133",93.2446761270064,"Emerald"
"Ofav_153",105.194723035786,"Emerald"
"Ofav_154",65.6561205075098,"Emerald"
"Ofav_134",89.3251564307479,"Rainbow"
"Ofav_155",140.799398177021,"Rainbow"
"Ofav_156",161.309666667233,"Star"
"Ofav_157",69.8552426760256,"Star"
"Ofav_158",177.789144230662,"Star"
"Ofav_159",75.5672419419808,"Star"
"Ofav_136",155.761907631875,"MacN"
"Ofav_137",183.805426322573,"MacN"
"Ofav_138",133.031925722356,"MacN"
"Ofav_160",666.944984593771,"MacN"
"Ofav_161",119.301218356448,"MacN"
"Ofav_162",172.796657170245,"MacN"
"Ofav_163",159.44609965969,"MacN"
