"","count","site"
"Ofav_080",18.0337649768703,"Emerald"
"Ofav_081",23.0378176689503,"Emerald"
"Ofav_082",12.1519724860628,"Emerald"
"Ofav_083",21.1371936054319,"Emerald"
"Ofav_084",18.8174343277819,"Rainbow"
"Ofav_085",27.9254258685163,"Rainbow"
"Ofav_086",15.2918998731406,"Rainbow"
"Ofav_087",19.6010141526947,"Star"
"Ofav_088",6.37815469444399,"Star"
"Ofav_089",16.6812341850377,"Star"
"Ofav_090",11.5642201295275,"MacN"
"Ofav_091",10.9739651012311,"MacN"
"Ofav_092",16.7659200707771,"MacN"
"Ofav_093",11.7332185984188,"MacN"
"Ofav_094",19.9386573377699,"Emerald"
"Ofav_095",22.7043551753878,"Emerald"
"Ofav_096",15.9744673265285,"Emerald"
"Ofav_097",13.2569218953519,"Emerald"
"Ofav_098",21.1302126247818,"Emerald"
"Ofav_099",16.2977320692643,"Rainbow"
"Ofav_100",24.2155225755838,"Rainbow"
"Ofav_101",21.3390176222701,"Rainbow"
"Ofav_102",14.3706242916446,"Rainbow"
"Ofav_103",25.6628675560635,"Rainbow"
"Ofav_104",27.8778679816207,"Star"
"Ofav_105",22.645718112881,"Star"
"Ofav_106",9.12470915930839,"Star"
"Ofav_107",11.8453479120829,"Star"
"Ofav_108",28.8717959160745,"Star"
"Ofav_110",17.7579042319682,"MacN"
"Ofav_111",10.6976678538069,"MacN"
"Ofav_112",11.1127796603455,"MacN"
"Ofav_113",16.1508277326041,"MacN"
"Ofav_114",8.96078362975789,"MacN"
"Ofav_115",28.5136226728983,"Emerald"
"Ofav_116",17.8360227703042,"Emerald"
"Ofav_117",21.3401919289798,"Emerald"
"Ofav_118",52.4048038917156,"Emerald"
"Ofav_119",28.9862734489417,"Rainbow"
"Ofav_120",17.7165807892515,"Rainbow"
"Ofav_121",21.7607452835242,"Rainbow"
"Ofav_122",13.4274283300288,"Star"
"Ofav_123",19.6473037818002,"Star"
"Ofav_124",10.6214754480229,"Star"
"Ofav_126",19.5469057309448,"Star"
"Ofav_127",20.5684259128242,"MacN"
"Ofav_128",10.7104090077021,"MacN"
"Ofav_129",5.69347387497787,"MacN"
"Ofav_130",5.80292233250406,"MacN"
"Ofav_132",5.66002252058969,"Emerald"
"Ofav_133",24.5449160329276,"Emerald"
"Ofav_153",11.8419283288768,"Emerald"
"Ofav_154",16.995220381648,"Emerald"
"Ofav_134",19.3989694533506,"Rainbow"
"Ofav_155",34.3369136779875,"Rainbow"
"Ofav_156",13.7065909823332,"Star"
"Ofav_157",12.7908024995488,"Star"
"Ofav_158",16.0128001201829,"Star"
"Ofav_159",25.0909930499592,"Star"
"Ofav_136",14.7769570236207,"MacN"
"Ofav_137",8.25895984434173,"MacN"
"Ofav_138",6.84883476514278,"MacN"
"Ofav_160",13.4826945050735,"MacN"
"Ofav_161",16.7001661395157,"MacN"
"Ofav_162",15.3334870411469,"MacN"
"Ofav_163",12.2342758138026,"MacN"
