"","count","site"
"Ofav_080",3.78758093316318,"Emerald"
"Ofav_081",7.67112380375691,"Emerald"
"Ofav_082",4.08522230340394,"Emerald"
"Ofav_083",17.4519804616048,"Emerald"
"Ofav_084",30.0114219725375,"Rainbow"
"Ofav_085",2.26938231409782,"Rainbow"
"Ofav_086",7.89594993657029,"Rainbow"
"Ofav_087",3.51594960305706,"Star"
"Ofav_088",4.41876979629599,"Star"
"Ofav_089",9.60194422908371,"Star"
"Ofav_090",4.18807337650917,"MacN"
"Ofav_091",0.5,"MacN"
"Ofav_092",4.32727531077108,"MacN"
"Ofav_093",2.5424033815307,"MacN"
"Ofav_094",40.2608900090748,"Emerald"
"Ofav_095",2.51857774321708,"Emerald"
"Ofav_096",10.2733477851759,"Emerald"
"Ofav_097",5.96725224086509,"Emerald"
"Ofav_098",22.0271783910766,"Emerald"
"Ofav_099",14.5424285060127,"Rainbow"
"Ofav_100",28.339961284381,"Rainbow"
"Ofav_101",38.0102317200862,"Rainbow"
"Ofav_102",5.61023000218486,"Rainbow"
"Ofav_103",14.0492363763419,"Rainbow"
"Ofav_104",21.2003392056157,"Star"
"Ofav_105",2.79093635650493,"Star"
"Ofav_106",1.45830101770093,"Star"
"Ofav_107",15.0868758869638,"Star"
"Ofav_108",18.4688040801805,"Star"
"Ofav_110",15.0329719848153,"MacN"
"Ofav_111",18.7101211675123,"MacN"
"Ofav_112",7.25358705658348,"MacN"
"Ofav_113",2.58677703101389,"MacN"
"Ofav_114",5.57647017785473,"MacN"
"Ofav_115",38.8344310260714,"Emerald"
"Ofav_116",11.4490670128237,"Emerald"
"Ofav_117",4.35929480166292,"Emerald"
"Ofav_118",13.082982761628,"Emerald"
"Ofav_119",10.7867098565623,"Rainbow"
"Ofav_120",3.21840749303971,"Rainbow"
"Ofav_121",1.46639751288746,"Rainbow"
"Ofav_122",7.77167843564117,"Star"
"Ofav_123",2.79767645381603,"Star"
"Ofav_124",0.5,"Star"
"Ofav_126",11.5271559494944,"Star"
"Ofav_127",3.00855323910302,"MacN"
"Ofav_128",4.75433708654254,"MacN"
"Ofav_129",2.57738954999115,"MacN"
"Ofav_130",1.25756033321487,"MacN"
"Ofav_132",12.1100506713268,"Emerald"
"Ofav_133",19.7359328263421,"Emerald"
"Ofav_153",20.566488581859,"Emerald"
"Ofav_154",14.5209373244008,"Emerald"
"Ofav_134",19.3989694533506,"Rainbow"
"Ofav_155",11.2287775076546,"Rainbow"
"Ofav_156",2.83057487923526,"Star"
"Ofav_157",1.37791446425349,"Star"
"Ofav_158",24.877257331716,"Star"
"Ofav_159",13.4426279210312,"Star"
"Ofav_136",18.3461962795259,"MacN"
"Ofav_137",2.43973996108543,"MacN"
"Ofav_138",3.67441738257139,"MacN"
"Ofav_160",1.3655129670049,"MacN"
"Ofav_161",13.4601329116126,"MacN"
"Ofav_162",6.20518732351805,"MacN"
"Ofav_163",0.5,"MacN"
