"","count","site"
"Ofav_080",10.3627427994896,"Emerald"
"Ofav_081",12.7933550921547,"Emerald"
"Ofav_082",11.2556669102118,"Emerald"
"Ofav_083",13.7667673177777,"Emerald"
"Ofav_084",3.55290572129698,"Rainbow"
"Ofav_085",11.1162938845869,"Rainbow"
"Ofav_086",37.4797496828514,"Rainbow"
"Ofav_087",7.53721574046647,"Star"
"Ofav_088",0.5,"Star"
"Ofav_089",5.55663568282428,"Star"
"Ofav_090",0.5,"MacN"
"Ofav_091",3.99132170041036,"MacN"
"Ofav_092",6.24091296615662,"MacN"
"Ofav_093",3.56360507229605,"MacN"
"Ofav_094",19.0550820042349,"Emerald"
"Ofav_095",12.6114664593025,"Emerald"
"Ofav_096",12.7166847314699,"Emerald"
"Ofav_097",56.9949398222726,"Emerald"
"Ofav_098",16.6453837933075,"Emerald"
"Ofav_099",9.27651781625793,"Rainbow"
"Ofav_100",14.9355354807901,"Rainbow"
"Ofav_101",10.5027284586897,"Rainbow"
"Ofav_102",6.34026285963983,"Rainbow"
"Ofav_103",12.1136311797216,"Rainbow"
"Ofav_104",9.18078740880657,"Star"
"Ofav_105",24.9366544693859,"Star"
"Ofav_106",8.16640814160746,"Star"
"Ofav_107",5.36229196232126,"Star"
"Ofav_108",17.5230775496447,"Star"
"Ofav_110",11.3997289886115,"MacN"
"Ofav_111",15.0680969340099,"MacN"
"Ofav_112",3.39439445282149,"MacN"
"Ofav_113",2.58677703101389,"MacN"
"Ofav_114",3.03823508892737,"MacN"
"Ofav_115",24.090419092967,"Emerald"
"Ofav_116",7.79937800854915,"Emerald"
"Ofav_117",7.44673064299326,"Emerald"
"Ofav_118",25.6659655232561,"Emerald"
"Ofav_119",7.62156836223543,"Rainbow"
"Ofav_120",16.8104449582383,"Rainbow"
"Ofav_121",11.1303726417621,"Rainbow"
"Ofav_122",6.96371416501438,"Star"
"Ofav_123",11.2224901178081,"Star"
"Ofav_124",9.06432537909633,"Star"
"Ofav_126",16.5394995629009,"Star"
"Ofav_127",0.5,"MacN"
"Ofav_128",2.20173483461702,"MacN"
"Ofav_129",10.8869477499557,"MacN"
"Ofav_130",0.5,"MacN"
"Ofav_132",6.95002815073711,"Emerald"
"Ofav_133",14.2399520188158,"Emerald"
"Ofav_153",10.9694723035786,"Emerald"
"Ofav_154",8.74761019082402,"Emerald"
"Ofav_134",18.4540209806831,"Rainbow"
"Ofav_155",20.3069738602854,"Rainbow"
"Ofav_156",12.1528743961763,"Star"
"Ofav_157",18.0582892850698,"Star"
"Ofav_158",4.93222860576655,"Star"
"Ofav_159",14.7368907131343,"Star"
"Ofav_136",0.5,"MacN"
"Ofav_137",8.25895984434173,"MacN"
"Ofav_138",3.67441738257139,"MacN"
"Ofav_160",10.0206426370539,"MacN"
"Ofav_161",2.66002215193543,"MacN"
"Ofav_162",10.7693371823325,"MacN"
"Ofav_163",3.70025704012799,"MacN"
