"","count","site"
"Ofav_080",105.702589861222,"Emerald"
"Ofav_081",73.2356842952486,"Emerald"
"Ofav_082",67.7229181888238,"Emerald"
"Ofav_083",187.708827706418,"Emerald"
"Ofav_084",85.9813601963154,"Rainbow"
"Ofav_085",123.472070829799,"Rainbow"
"Ofav_086",108.480869073926,"Rainbow"
"Ofav_087",268.919514672078,"Star"
"Ofav_088",200.357259611096,"Star"
"Ofav_089",94.5534237005317,"Star"
"Ofav_090",181.215595448949,"MacN"
"Ofav_091",366.215948117985,"MacN"
"Ofav_092",344.954777969397,"MacN"
"Ofav_093",210.867548297662,"MacN"
"Ofav_094",84.4396566858245,"Emerald"
"Ofav_095",87.2988429583343,"Emerald"
"Ofav_096",95.790140905465,"Emerald"
"Ofav_097",100.732957749193,"Emerald"
"Ofav_098",110.826789254268,"Emerald"
"Ofav_099",176.030356325159,"Rainbow"
"Ofav_100",105.673187074328,"Rainbow"
"Ofav_101",112.197134455368,"Rainbow"
"Ofav_102",114.385125762977,"Rainbow"
"Ofav_103",82.7632208563614,"Rainbow"
"Ofav_104",106.67270753848,"Star"
"Ofav_105",207.447917537612,"Star"
"Ofav_106",168.202678097663,"Star"
"Ofav_107",313.307449576001,"Star"
"Ofav_108",61.9722244848281,"Star"
"Ofav_110",114.03884363137,"MacN"
"Ofav_111",127.242443325886,"MacN"
"Ofav_112",343.968141734817,"MacN"
"Ofav_113",361.512426365402,"MacN"
"Ofav_114",220.480374373705,"MacN"
"Ofav_115",121.400897851456,"Emerald"
"Ofav_116",115.465203634649,"Emerald"
"Ofav_117",112.419549248225,"Emerald"
"Ofav_118",90.1537521765997,"Emerald"
"Ofav_119",218.894763108553,"Rainbow"
"Ofav_120",82.9583606222045,"Rainbow"
"Ofav_121",101.005341340296,"Rainbow"
"Ofav_122",137.045961735929,"Star"
"Ofav_123",234.097106137963,"Star"
"Ofav_124",206.822384132775,"Star"
"Ofav_126",55.6357797474719,"Star"
"Ofav_127",98.3335763250178,"MacN"
"Ofav_128",317.873546656074,"MacN"
"Ofav_129",310.031042948681,"MacN"
"Ofav_130",205.798850301228,"MacN"
"Ofav_132",175.940765700049,"Emerald"
"Ofav_133",219.652234700111,"Emerald"
"Ofav_153",137.47559597182,"Emerald"
"Ofav_154",164.627442797398,"Emerald"
"Ofav_134",141.297322427462,"Rainbow"
"Ofav_155",65.6979556234393,"Rainbow"
"Ofav_156",179.177407408037,"Star"
"Ofav_157",158.524603565628,"Star"
"Ofav_158",155.628001201829,"Star"
"Ofav_159",87.2156070709089,"Star"
"Ofav_136",307.454576007845,"MacN"
"Ofav_137",222.600225544282,"MacN"
"Ofav_138",289.371981813997,"MacN"
"Ofav_160",123.402841314695,"MacN"
"Ofav_161",93.3809525332233,"MacN"
"Ofav_162",127.155158582101,"MacN"
"Ofav_163",129.577033951829,"MacN"
