"","count","site"
"Ofav_080",343.504277360025,"Emerald"
"Ofav_081",52.7467591416575,"Emerald"
"Ofav_082",360.814841492096,"Emerald"
"Ofav_083",80.1006039066659,"Emerald"
"Ofav_084",186.727248999116,"Rainbow"
"Ofav_085",230.519700832717,"Rainbow"
"Ofav_086",151.377378706034,"Rainbow"
"Ofav_087",321.1959744584,"Star"
"Ofav_088",419.808368203671,"Star"
"Ofav_089",517.288166784642,"Star"
"Ofav_090",479.949538946192,"MacN"
"Ofav_091",1555.01098710771,"MacN"
"Ofav_092",434.895747772517,"MacN"
"Ofav_093",922.64512676111,"MacN"
"Ofav_094",490.000734778387,"Emerald"
"Ofav_095",250.803640158917,"Emerald"
"Ofav_096",107.19237998817,"Emerald"
"Ofav_097",550.870058913752,"Emerald"
"Ofav_098",66.8754667058196,"Emerald"
"Ofav_099",960.651049098618,"Rainbow"
"Ofav_100",374.792812823344,"Rainbow"
"Ofav_101",247.233968647678,"Rainbow"
"Ofav_102",286.672880122352,"Rainbow"
"Ofav_103",214.38437422654,"Rainbow"
"Ofav_104",462.584991299549,"Star"
"Ofav_105",556.43388917853,"Star"
"Ofav_106",154.78646384985,"Star"
"Ofav_107",716.877682448665,"Star"
"Ofav_108",113.987183664298,"Star"
"Ofav_110",702.624209016391,"MacN"
"Ofav_111",393.110212371566,"MacN"
"Ofav_112",2196.38059154057,"MacN"
"Ofav_113",447.070284636972,"MacN"
"Ofav_114",1341.53420531663,"MacN"
"Ofav_115",205.441765870151,"Emerald"
"Ofav_116",139.188182162434,"Emerald"
"Ofav_117",874.244343096485,"Emerald"
"Ofav_118",93.2994978670067,"Emerald"
"Ofav_119",603.459454669266,"Rainbow"
"Ofav_120",191.694660343793,"Rainbow"
"Ofav_121",346.470309613712,"Rainbow"
"Ofav_122",711.508558151581,"Star"
"Ofav_123",587.939280025631,"Star"
"Ofav_124",213.829559442945,"Star"
"Ofav_126",130.82093394857,"Star"
"Ofav_127",371.765879387247,"MacN"
"Ofav_128",1760.093818994,"MacN"
"Ofav_129",315.224516823659,"MacN"
"Ofav_130",1147.44634448731,"MacN"
"Ofav_132",899.633924212753,"Emerald"
"Ofav_133",95.9926665307696,"Emerald"
"Ofav_153",729.873237149308,"Emerald"
"Ofav_154",62.3570764311802,"Emerald"
"Ofav_134",417.222276446381,"Rainbow"
"Ofav_155",224.979037083234,"Rainbow"
"Ofav_156",577.705711757266,"Star"
"Ofav_157",179.594550707712,"Star"
"Ofav_158",399.400574518989,"Star"
"Ofav_159",645.042870467353,"Star"
"Ofav_136",2129.55121614744,"MacN"
"Ofav_137",298.250084026614,"MacN"
"Ofav_138",2160.69102883983,"MacN"
"Ofav_160",398.635964822253,"MacN"
"Ofav_161",620.426357605467,"MacN"
"Ofav_162",250.387204770091,"MacN"
"Ofav_163",654.419188532819,"MacN"
