term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,16.88956128493794,3.419496796785028,30.359625773090855,0.00807,**
grp,Emerald,Star,0,-3.2183463726908172,-16.864497608850034,10.427804863468399,0.925,ns
grp,Emerald,MacN,0,-0.38664198186815923,-14.225817673812319,13.452533710076,1,ns
grp,Rainbow,Star,0,-20.107907657628758,-33.75405889378797,-6.461756421469541,0.0013,**
grp,Rainbow,MacN,0,-17.2762032668061,-31.11537895875026,-3.43702757486194,0.00842,**
grp,Star,MacN,0,2.831704390822658,-11.178919795045351,16.84232857669067,0.951,ns
