term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,1.1321511878405204,-14.628734845085447,16.893037220766487,0.998,ns
grp,Emerald,Star,0,8.894056133006115,-6.006025784057284,23.794138050069513,0.4,ns
grp,Emerald,MacN,0,26.156894496020342,12.045252775492472,40.26853621654821,4.3e-5,****
grp,Rainbow,Star,0,7.761904945165595,-8.210983906706208,23.734793797037398,0.577,ns
grp,Rainbow,MacN,0,25.024743308179822,9.784691825734184,40.26479479062546,3.11e-4,***
grp,Star,MacN,0,17.262838363014225,2.9148042893192336,31.610872436709215,0.0121,*
