term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,-3.078440235062004,-10.891916574043162,4.735036103919154,0.727,ns
grp,Emerald,Star,0,3.587262659117588,-3.7994691061296573,10.973994424364832,0.578,ns
grp,Emerald,MacN,0,5.007524433143221,-1.9883372498343963,12.003386116120838,0.243,ns
grp,Rainbow,Star,0,6.665702894179592,-1.2528740721501839,14.584279860509369,0.129,ns
grp,Rainbow,MacN,0,8.085964668205225,0.5306926223202986,15.641236714090152,0.0314,*
grp,Star,MacN,0,1.420261774025633,-5.692791674334256,8.533315222385522,0.952,ns
