term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,-1.5815338427704315,-9.304112927840244,6.141045242299381,0.949,ns
grp,Emerald,Star,0,-2.4812921447357983,-10.304824260766036,5.342239971294441,0.838,ns
grp,Emerald,MacN,0,-8.31827023805345,-16.252466013226734,-0.384074462880168,0.0363,*
grp,Rainbow,Star,0,-0.8997583019653668,-8.723290417995607,6.923773814064872,0.99,ns
grp,Rainbow,MacN,0,-6.73673639528302,-14.670932170456304,1.1974593798902626,0.124,ns
grp,Star,MacN,0,-5.836978093317653,-13.86946772257809,2.1955115359427824,0.233,ns
