term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,-5.20346427634478,-12.14514600199395,1.738217449304389,0.207,ns
grp,Emerald,Star,0,-8.52286669138105,-15.085418196307632,-1.9603151864544692,0.00582,**
grp,Emerald,MacN,0,-6.695013592403627,-12.910306644180803,-0.47972054062644975,0.0299,*
grp,Rainbow,Star,0,-3.3194024150362713,-10.354458084954056,3.715653254881513,0.601,ns
grp,Rainbow,MacN,0,-1.4915493160588467,-8.203836090586428,5.220737458468734,0.936,ns
grp,Star,MacN,0,1.8278530989774247,-4.4915559571053025,8.147262155060151,0.87,ns
