term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,-8.66736756096261,-17.37700713757242,0.04227201564719962,0.0516,ns
grp,Emerald,Star,0,-13.57597369432007,-22.39946960106854,-4.752477787571598,7.27e-4,***
grp,Emerald,MacN,0,-9.590498745189954,-18.538802773001002,-0.6421947173789064,0.0309,*
grp,Rainbow,Star,0,-4.908606133357459,-13.73210204010593,3.914889773391012,0.465,ns
grp,Rainbow,MacN,0,-0.9231311842273442,-9.871435212038392,8.025172843583704,0.993,ns
grp,Star,MacN,0,3.985474949130115,-5.0736863495828395,13.04463624784307,0.656,ns
