gene,lpv
Ssiderea000001,0.0914502078804826
Ssiderea000002,NA
Ssiderea000004,-0.0937838657873247
Ssiderea000005,-0.264229035843857
Ssiderea000006,NA
Ssiderea000007,NA
Ssiderea000008,-2.55943707235051
Ssiderea000009,0.0643316956149918
Ssiderea000010,NA
Ssiderea000011,-0.0412100087297276
Ssiderea000012,0.0578021707343384
Ssiderea000014,-0.367566038712077
Ssiderea000015,-0.00447667184096398
Ssiderea000016,NA
Ssiderea000017,-0.116448400367334
Ssiderea000019,-0.643474069902886
Ssiderea000020,-0.62911185698196
Ssiderea000021,NA
Ssiderea000023,NA
Ssiderea000025,0.0162548585182896
Ssiderea000030,NA
Ssiderea000032,-0.0194266887281117
Ssiderea000033,1.74987958326385
Ssiderea000034,0.499847847335795
Ssiderea000035,0.817795404737076
Ssiderea000039,NA
Ssiderea000040,NA
Ssiderea000041,NA
Ssiderea000042,NA
Ssiderea000044,0.094762804739236
Ssiderea000046,NA
Ssiderea000048,NA
Ssiderea000049,NA
Ssiderea000050,0.114133812685864
Ssiderea000051,-0.028268280645988
Ssiderea000053,-0.0667904362603171
Ssiderea000057,NA
Ssiderea000059,NA
Ssiderea000060,NA
Ssiderea000061,NA
Ssiderea000062,-0.0557765305259805
Ssiderea000072,NA
Ssiderea000080,NA
Ssiderea000081,0.962747325067087
Ssiderea000083,-0.0128612113809613
Ssiderea000084,0.0172151263737079
Ssiderea000085,0.027485851460048
Ssiderea000086,NA
Ssiderea000094,NA
Ssiderea000096,0.00243516470256806
Ssiderea000097,NA
Ssiderea000098,NA
Ssiderea000100,-0.0392564476704058
Ssiderea000101,-0.115852226558428
Ssiderea000102,0.0338744689118644
Ssiderea000103,NA
Ssiderea000104,NA
Ssiderea000105,0.0248149032442993
Ssiderea000106,-0.0355767751170023
Ssiderea000109,0.0100217635804843
Ssiderea000110,-0.232089952224334
Ssiderea000111,-0.196919297600951
Ssiderea000112,-2.90738580065584
Ssiderea000113,-0.824220940474546
Ssiderea000114,0.257134564083129
Ssiderea000115,-0.0703932009768918
Ssiderea000117,0.0849662233509372
Ssiderea000118,NA
Ssiderea000120,0.0452159907951883
Ssiderea000123,-0.0560637329470267
Ssiderea000124,-0.0377929019444041
Ssiderea000125,0.0348461748088611
Ssiderea000126,0.0214159368642929
Ssiderea000128,0.0379309368657475
Ssiderea000129,-0.10582880062336
Ssiderea000130,-1.11437116702681
Ssiderea000131,NA
Ssiderea000133,-0.276097022296111
Ssiderea000134,NA
Ssiderea000135,-0.20362161693813
Ssiderea000136,0.0150130115918614
Ssiderea000137,NA
Ssiderea000138,1.79726477216643
Ssiderea000139,2.48870620928487
Ssiderea000140,0.198917521361596
Ssiderea000142,4.98360178516537
Ssiderea000143,0.299109180625668
Ssiderea000144,NA
Ssiderea000145,NA
Ssiderea000147,-0.00984014497444145
Ssiderea000151,NA
Ssiderea000152,NA
Ssiderea000154,-0.644079263597893
Ssiderea000155,-0.128763205929422
Ssiderea000156,NA
Ssiderea000157,NA
Ssiderea000158,0.418520612108197
Ssiderea000159,-0.0920845072767183
Ssiderea000160,2.91178124866334
Ssiderea000161,NA
Ssiderea000162,0.00863922537222642
Ssiderea000164,-0.30322895031173
Ssiderea000165,0.0229458308445614
Ssiderea000166,0.0507501549561946
Ssiderea000167,0.0992687721629851
Ssiderea000168,0.028465058114696
Ssiderea000169,-1.7209574692284
Ssiderea000170,-0.663902199223377
Ssiderea000171,NA
Ssiderea000172,0.203151093474667
Ssiderea000173,-0.326869034998895
Ssiderea000174,NA
Ssiderea000175,-0.00864585791532323
Ssiderea000176,0.0340557837091528
Ssiderea000177,NA
Ssiderea000178,0.00881016424400803
Ssiderea000179,-0.00943856567626977
Ssiderea000180,-0.0586583191642222
Ssiderea000181,NA
Ssiderea000182,-1.35379383801534
Ssiderea000183,-0.44553839384902
Ssiderea000184,-0.0329220801483787
Ssiderea000185,-0.0654393336309808
Ssiderea000186,NA
Ssiderea000187,NA
Ssiderea000188,0.0603308190082851
Ssiderea000189,0.291729268221576
Ssiderea000190,0.184128622846065
Ssiderea000191,NA
Ssiderea000192,0.0377560826739898
Ssiderea000193,-0.0112534349466464
Ssiderea000194,-0.0406748184720254
Ssiderea000195,-0.247108465874848
Ssiderea000196,-1.30167020781184
Ssiderea000197,0.296859067234362
Ssiderea000199,-0.145442006140494
Ssiderea000200,-0.023553897835214
Ssiderea000201,-0.0149722110588303
Ssiderea000202,NA
Ssiderea000203,0.0214952671499612
Ssiderea000204,-0.199632490023416
Ssiderea000205,-1.38714261710538
Ssiderea000206,-0.388122730859694
Ssiderea000207,0.0379309368657475
Ssiderea000209,-0.109005170148598
Ssiderea000210,0.0149231838861445
Ssiderea000211,-0.0337253374269479
Ssiderea000212,0.218326057205847
Ssiderea000213,-0.27572673940527
Ssiderea000214,NA
Ssiderea000215,-0.153267035643547
