"row_label","comparison","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.LH_CC"
"OA+Bleaching vs OA_35","OA+Bleaching vs OA","Ssiderea040225",1.00681890897403,NA,"supervillin","Cytoskeleton",1.00681890897403,-3.74894340528117,"Inverse",1.00681890897403,3.74894340528117,2.74212449630714,0.0984421501805926,0.000178261105176735,552.235722329856,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.74894340528117
"OA+Bleaching vs OA_36","OA+Bleaching vs OA","Ssiderea042287",1.04906707241148,NA,"structural constituent of ribosome","Translation, ribosomal structure and biogenesis",1.04906707241148,-1.72707053618907,"Inverse",1.04906707241148,1.72707053618907,0.678003463777592,0.0893167532345488,0.0187469000448037,4.76434786663866,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.72707053618907
"OA+Bleaching vs OA_37","OA+Bleaching vs OA","Ssiderea043587",1.0104951529971,NA,"cathepsin Z","Posttranslational modification, protein turnover, chaperones",1.0104951529971,-1.12807618503001,"Inverse",1.0104951529971,1.12807618503001,0.117581032032915,0.0976123676531079,0.074460134260873,1.31093461786035,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.12807618503001
"OA+Bleaching vs OA_38","OA+Bleaching vs OA","Ssiderea045336",1.10077740582357,NA,"BIR domain binding","Cell cycle control, cell division, chromosome partitioning",1.10077740582357,-1.1244570420501,"Inverse",1.10077740582357,1.1244570420501,0.0236796362265301,0.0792907624835679,0.0750832318526504,1.0560382195478,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.1244570420501
"OA+Bleaching vs OA_39","OA+Bleaching vs OA","Ssiderea045954",3.10175448391947,NA,"RAS protein activator like 1 (GAP1 like)","Signal transduction mechanisms",3.10175448391947,-2.09925227384046,"Inverse",3.10175448391947,2.09925227384046,1.00250221007902,0.000791125742129698,0.00795697010089544,10.0577818128827,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.09925227384046
"OA+Bleaching vs OA_40","OA+Bleaching vs OA","Ssiderea047459",1.21938821691528,NA,"pre-mRNA cleavage required for polyadenylation","RNA processing and modification",1.21938821691528,-1.53365221089966,"Inverse",1.21938821691528,1.53365221089966,0.314263993984384,0.0603408999421806,0.0292649501788389,2.06188288630036,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.53365221089966
"OA+Bleaching vs OA_41","OA+Bleaching vs OA","Ssiderea047625",1.40406716883333,NA,"ribosomal protein","Translation, ribosomal structure and biogenesis",1.40406716883333,-1.37659228266464,"Inverse",1.40406716883333,1.37659228266464,0.0274748861686924,0.0394396299255563,0.0420153240380594,1.06530725864733,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.37659228266464
"OA+Bleaching vs OA_42","OA+Bleaching vs OA","Ssiderea047668",1.26841284207205,NA,"structural constituent of ribosome","Translation, ribosomal structure and biogenesis",1.26841284207205,-1.12942956954466,"Inverse",1.26841284207205,1.12942956954466,0.138983272527394,0.0538998005245471,0.0742284565837581,1.37715642472467,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.12942956954466
"OA+Bleaching vs OA_43","OA+Bleaching vs OA","Ssiderea048480",1.15682391191172,NA,"trafficking protein particle complex","Intracellular trafficking, secretion, and vesicular transport",1.15682391191172,-1.54136160080028,"Inverse",1.15682391191172,1.54136160080028,0.38453768888856,0.0696909024038625,0.0287500364211732,2.4240283171446,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.54136160080028
"OA+Bleaching vs OA_44","OA+Bleaching vs OA","Ssiderea049169",1.07879763048339,NA,"translation","Translation, ribosomal structure and biogenesis",1.07879763048339,-2.57803701460762,"Inverse",1.07879763048339,2.57803701460762,1.49923938412423,0.0834069748092154,0.00264218355631321,31.5674414860101,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.57803701460762
"OA+Bleaching vs OA_45","OA+Bleaching vs OA","Ssiderea051443",1.07205948958911,NA,"ribosomal large subunit assembly","Translation, ribosomal structure and biogenesis",1.07205948958911,-2.28169666267011,"Inverse",1.07205948958911,2.28169666267011,1.209637173081,0.0847111369012164,0.00522761189302798,16.2045573838783,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.28169666267011
"OA+Bleaching vs OA_46","OA+Bleaching vs OA","Ssiderea052995",1.09058791884055,NA,"Far upstream element-binding protein","RNA processing and modification",1.09058791884055,-1.13309294283493,"Inverse",1.09058791884055,1.13309294283493,0.0425050239943796,0.0811730905000402,0.0736049559565261,1.1028209914015,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.13309294283493
"OA+Bleaching vs OA_47","OA+Bleaching vs OA","Ssiderea054350",1.21938821691528,NA,"Transferrin","Extracellular structures",1.21938821691528,-1.92426991033073,"Inverse",1.21938821691528,1.92426991033073,0.704881693415444,0.0603408999421806,0.0119050189125218,5.06852617249635,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.92426991033073
"OA+Bleaching vs OA_48","OA+Bleaching vs OA","Ssiderea054485",2.25087272218129,NA,"Solute carrier family 12","Inorganic ion transport and metabolism",2.25087272218129,-5.11516807623786,"Inverse",2.25087272218129,5.11516807623786,2.86429535405657,0.00561212425341451,7.67064570373758e-06,731.636484094157,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-5.11516807623786
"OA+Bleaching vs OA_49","OA+Bleaching vs OA","Ssiderea054560",1.07879763048339,NA,"non-membrane spanning protein tyrosine phosphatase activity","Signal transduction mechanisms",1.07879763048339,-2.08667948651921,"Inverse",1.07879763048339,2.08667948651921,1.00788185603582,0.0834069748092154,0.00819069045921978,10.1831433167309,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.08667948651921
"OA+Bleaching vs OA_50","OA+Bleaching vs OA","Ssiderea058218",1.46833026439574,NA,"cytochrome C oxidase","Function Unknown",1.46833026439574,-1.33693317348826,"Inverse",1.46833026439574,1.33693317348826,0.131397090907484,0.0340149420655475,0.0460327400426036,1.35330937662329,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.33693317348826
"Bleaching vs OA_27","Bleaching vs OA","Ssiderea002156",1.11121092639896,3.56456284190183,NA,NA,1.11121092639896,3.56456284190183,"Direct",1.11121092639896,3.56456284190183,2.45335191550286,0.0774085751634058,0.000272544334194193,284.021956986458,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_28","Bleaching vs OA","Ssiderea005375",1.16954638366433,7.13399893122755,NA,NA,1.16954638366433,7.13399893122755,"Direct",1.16954638366433,7.13399893122755,5.96445254756322,0.0676789506360698,7.34515675753546e-08,921409.207048404,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_29","Bleaching vs OA","Ssiderea005376",1.21938821691528,11.0168717882624,NA,NA,1.21938821691528,11.0168717882624,"Direct",1.21938821691528,11.0168717882624,9.79748357134713,0.0603408999421806,9.61896205964514e-12,6273119653.45321,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_30","Bleaching vs OA","Ssiderea005967",1.1155167787832,3.14940636160962,"D-serine biosynthetic process","",1.1155167787832,3.14940636160962,"Direct",1.1155167787832,3.14940636160962,2.03388958282642,0.0766448928161146,0.000708914139208478,108.11590371394,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_31","Bleaching vs OA","Ssiderea006406",5.76485083510172,1.08336653311949,NA,NA,5.76485083510172,1.08336653311949,"Direct",5.76485083510172,1.08336653311949,4.68148430198223,1.71849852968128e-06,0.0825341089382193,48026.8720122363,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","OA >> Bleaching",2,2,1.3,100,NA
"Bleaching vs OA_32","Bleaching vs OA","Ssiderea008293",1.07446476951047,5.448443581089,"UPF0728 protein C10orf53 homolog","Function Unknown",1.07446476951047,5.448443581089,"Direct",1.07446476951047,5.448443581089,4.37397881157853,0.0842432727820405,3.56087246091689e-06,23658.0427147196,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_33","Bleaching vs OA","Ssiderea009538",1.00880479007692,6.25379970252073,"Histone h2b","Chromatin structure and dynamics",1.00880479007692,6.25379970252073,"Direct",1.00880479007692,6.25379970252073,5.24499491244381,0.0979930352835653,5.57442783375944e-07,175790.302082856,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_34","Bleaching vs OA","Ssiderea010040",1.04819293861646,5.48123633401856,"NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain","Function Unknown",1.04819293861646,5.48123633401856,"Direct",1.04819293861646,5.48123633401856,4.4330433954021,0.0894967081307395,3.3018980971566e-06,27104.6245212137,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_35","Bleaching vs OA","Ssiderea011646",1.03254756757463,10.9031193121613,"Scavenger receptor Cys-rich","Signal transduction mechanisms",1.03254756757463,10.9031193121613,"Direct",1.03254756757463,10.9031193121613,9.87057174458669,0.092779586457632,1.24991559822727e-11,7422868119.19294,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_36","Bleaching vs OA","Ssiderea013425",1.26908147921629,4.32587369955358,"Sulfide quinone","Energy production and conversion",1.26908147921629,4.32587369955358,"Direct",1.26908147921629,4.32587369955358,3.0567922203373,0.05381688056723,4.7220034543323e-05,1139.70438792997,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_37","Bleaching vs OA","Ssiderea014838",1.27844721149116,16.3447385585365,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","Function Unknown",1.27844721149116,16.3447385585365,"Direct",1.27844721149116,16.3447385585365,15.0662913470453,0.0526687229853755,4.52128039575829e-17,1164907246955696,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_38","Bleaching vs OA","Ssiderea019309",1.21814288802561,4.33501147923129,"Universal stress protein family","Signal transduction mechanisms",1.21814288802561,4.33501147923129,"Direct",1.21814288802561,4.33501147923129,3.11686859120568,0.0605141743200371,4.62368799948698e-05,1308.78585074839,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_39","Bleaching vs OA","Ssiderea019357",1.03146473384083,3.06324960687328,NA,NA,1.03146473384083,3.06324960687328,"Direct",1.03146473384083,3.06324960687328,2.03178487303245,0.0930112039884614,0.00086447092902631,107.593212062347,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_40","Bleaching vs OA","Ssiderea020402",1.22743956942968,9.26612518075302,NA,NA,1.22743956942968,9.26612518075302,"Direct",1.22743956942968,9.26612518075302,8.03868561132334,0.0592325501180507,5.41844686938026e-10,109316473.052038,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_41","Bleaching vs OA","Ssiderea021959",-1.21987981328492,-3.72631290497511,"PX domain","Signal transduction mechanisms",-1.21987981328492,-3.72631290497511,"Direct",1.21987981328492,3.72631290497511,2.50643309169018,0.0602726361573341,0.000187796327487299,320.946830876715,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_42","Bleaching vs OA","Ssiderea029552",1.14194249179464,5.48937634134252,"Histidine phosphatase superfamily (branch 2)","Function Unknown",1.14194249179464,5.48937634134252,"Direct",1.14194249179464,5.48937634134252,4.34743384954788,0.0721202972781134,3.24058680012338e-06,22255.3203251237,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_43","Bleaching vs OA","Ssiderea033479",1.00076078865555,5.21010588165477,NA,NA,1.00076078865555,5.21010588165477,"Direct",1.00076078865555,5.21010588165477,4.20934509299922,0.0998249752854915,6.16444693386329e-06,16193.6628470465,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_44","Bleaching vs OA","Ssiderea042330",-1.03812050527686,-8.7179163702075,"Sterol-sensing domain of SREBP cleavage-activation","Lipid transport and metabolism",-1.03812050527686,-8.7179163702075,"Direct",1.03812050527686,8.7179163702075,7.67979586493064,0.0915966298342009,1.91462457865864e-09,47840517.0680366,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_45","Bleaching vs OA","Ssiderea047239",1.07879763048339,3.16858949959649,"brca1 gene 1","Function Unknown",1.07879763048339,3.16858949959649,"Direct",1.07879763048339,3.16858949959649,2.0897918691131,0.0834069748092154,0.000678282325376409,122.96793191969,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_46","Bleaching vs OA","Ssiderea050054",1.15682391191172,7.99267123671398,"Macrophage migration inhibitory","Defense mechanisms",1.15682391191172,7.99267123671398,"Direct",1.15682391191172,7.99267123671398,6.83584732480226,0.0696909024038625,1.01701828991895e-08,6852472.87041578,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_47","Bleaching vs OA","Ssiderea051176",1.09386778640167,4.18543132570526,"Ubiquitin-2 like Rad60 SUMO-like","Posttranslational modification, protein turnover, chaperones",1.09386778640167,4.18543132570526,"Direct",1.09386778640167,4.18543132570526,3.0915635393036,0.0805623662347693,6.52482208813606e-05,1234.70594518208,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_48","Bleaching vs OA","Ssiderea052473",1.21938821691528,5.35952830449741,"Cupin-like domain","",1.21938821691528,5.35952830449741,"Direct",1.21938821691528,5.35952830449741,4.14014008758213,0.0603408999421806,4.36990197955821e-06,13808.2959811105,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_49","Bleaching vs OA","Ssiderea053828",1.00475133192339,14.5989744340819,NA,NA,1.00475133192339,14.5989744340819,"Direct",1.00475133192339,14.5989744340819,13.5942231021585,0.0989119281879076,2.51782514197609e-15,39284669351692,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_50","Bleaching vs OA","Ssiderea054861",-1.27844721149116,-8.62137776474426,NA,NA,-1.27844721149116,-8.62137776474426,"Direct",1.27844721149116,8.62137776474426,7.34293055325309,0.0526687229853755,2.3912348706178e-09,22025742.2775739,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"OA+Bleaching vs OA_51","OA+Bleaching vs OA","Ssiderea002156",1.11121092639896,NA,NA,NA,1.11121092639896,3.3947625108338,"Direct",1.11121092639896,3.3947625108338,2.28355158443484,0.0774085751634058,0.000402937315935164,192.110713260078,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,3.3947625108338
"OA+Bleaching vs OA_52","OA+Bleaching vs OA","Ssiderea005375",1.16954638366433,NA,NA,NA,1.16954638366433,9.44052626301685,"Direct",1.16954638366433,9.44052626301685,8.27097987935252,0.0676789506360698,3.6263835581376e-10,186629322.439427,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,9.44052626301685
"OA+Bleaching vs OA_53","OA+Bleaching vs OA","Ssiderea005376",1.21938821691528,NA,NA,NA,1.21938821691528,17.8301708403678,"Direct",1.21938821691528,17.8301708403678,16.6107826234525,0.0603408999421806,1.47852665909508e-18,40811506218705576,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,17.8301708403678
"OA+Bleaching vs OA_54","OA+Bleaching vs OA","Ssiderea006406",5.76485083510172,NA,NA,NA,5.76485083510172,1.0273283949842,"Direct",5.76485083510172,1.0273283949842,4.73752244011752,1.71849852968128e-06,0.0939013000420854,54641.4782557308,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA >> OA + Bleaching",2,2,1.3,100,1.0273283949842
"OA+Bleaching vs OA_55","OA+Bleaching vs OA","Ssiderea008293",1.07446476951047,NA,"UPF0728 protein C10orf53 homolog","Function Unknown",1.07446476951047,3.56308873795236,"Direct",1.07446476951047,3.56308873795236,2.48862396844189,0.0842432727820405,0.000273470989500576,308.051954380569,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,3.56308873795236
"OA+Bleaching vs OA_56","OA+Bleaching vs OA","Ssiderea009538",1.00880479007692,NA,"Histone h2b","Chromatin structure and dynamics",1.00880479007692,4.49163993813473,"Direct",1.00880479007692,4.49163993813473,3.48283514805781,0.0979930352835653,3.22374040004493e-05,3039.73096847996,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,4.49163993813473
"OA+Bleaching vs OA_57","OA+Bleaching vs OA","Ssiderea010040",1.04819293861646,NA,"NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain","Function Unknown",1.04819293861646,6.32432892860136,"Direct",1.04819293861646,6.32432892860136,5.2761359899849,0.0894967081307395,4.73882936961609e-07,188858.262558607,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,6.32432892860136
"OA+Bleaching vs OA_58","OA+Bleaching vs OA","Ssiderea010197",1.00307072817822,NA,"Connector enhancer of kinase suppressor of ras","Signal transduction mechanisms",1.00307072817822,3.67355483143531,"Direct",1.00307072817822,3.67355483143531,2.6704841032571,0.0992954325045587,0.000212053365023651,468.256811173376,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,3.67355483143531
"OA+Bleaching vs OA_59","OA+Bleaching vs OA","Ssiderea011646",1.03254756757463,NA,"Scavenger receptor Cys-rich","Signal transduction mechanisms",1.03254756757463,11.7775036497969,"Direct",1.03254756757463,11.7775036497969,10.7449560822223,0.092779586457632,1.66915377963731e-12,55584804461.6907,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,11.7775036497969
"OA+Bleaching vs OA_60","OA+Bleaching vs OA","Ssiderea013350",1.08867647140721,NA,NA,NA,1.08867647140721,3.40665424662693,"Direct",1.08867647140721,3.40665424662693,2.31797777521972,0.0815311425817965,0.000392053877401245,207.959026249736,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,3.40665424662693
"OA+Bleaching vs OA_61","OA+Bleaching vs OA","Ssiderea013425",1.26908147921629,NA,"Sulfide quinone","Energy production and conversion",1.26908147921629,3.73317353695501,"Direct",1.26908147921629,3.73317353695501,2.46409205773872,0.05381688056723,0.000184852982916941,291.133417043161,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,3.73317353695501
"OA+Bleaching vs OA_62","OA+Bleaching vs OA","Ssiderea014838",1.27844721149116,NA,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","Function Unknown",1.27844721149116,14.6434598360616,"Direct",1.27844721149116,14.6434598360616,13.3650126245704,0.0526687229853755,2.27268980591902e-15,23174620156347.1,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,14.6434598360616
"OA+Bleaching vs OA_63","OA+Bleaching vs OA","Ssiderea014953",1.03274880894491,NA,NA,NA,1.03274880894491,3.56308873795236,"Direct",1.03274880894491,3.56308873795236,2.53033992900745,0.0927366046406914,0.000273470989500576,339.109478522935,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,3.56308873795236
"OA+Bleaching vs OA_64","OA+Bleaching vs OA","Ssiderea019309",1.21814288802561,NA,"Universal stress protein family","Signal transduction mechanisms",1.21814288802561,4.98870776003929,"Direct",1.21814288802561,4.98870776003929,3.77056487201368,0.0605141743200371,1.02634232726084e-05,5896.10042504441,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,4.98870776003929
"OA+Bleaching vs OA_65","OA+Bleaching vs OA","Ssiderea020402",1.22743956942968,NA,NA,NA,1.22743956942968,9.44052626301685,"Direct",1.22743956942968,9.44052626301685,8.21308669358716,0.0592325501180507,3.6263835581376e-10,163337796.922041,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,9.44052626301685
"OA+Bleaching vs OA_66","OA+Bleaching vs OA","Ssiderea028433",1.01702866401415,NA,"histone H2A K63-linked ubiquitination","Signal transduction mechanisms",1.01702866401415,5.11934281050095,"Direct",1.01702866401415,5.11934281050095,4.10231414648681,0.0961548812787165,7.59726349935403e-06,12656.5152422174,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,5.11934281050095
"OA+Bleaching vs OA_67","OA+Bleaching vs OA","Ssiderea029552",1.14194249179464,NA,"Histidine phosphatase superfamily (branch 2)","Function Unknown",1.14194249179464,7.59228952520056,"Direct",1.14194249179464,7.59228952520056,6.45034703340592,0.0721202972781134,2.55688075765224e-08,2820635.92767366,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,7.59228952520056
"OA+Bleaching vs OA_68","OA+Bleaching vs OA","Ssiderea033479",1.00076078865555,NA,NA,NA,1.00076078865555,6.90463971453363,"Direct",1.00076078865555,6.90463971453363,5.90387892587808,0.0998249752854915,1.24554747445554e-07,801454.599947124,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,6.90463971453363
"OA+Bleaching vs OA_69","OA+Bleaching vs OA","Ssiderea034786",1.18481645467933,NA,"Filamin C, gamma","Cytoskeleton",1.18481645467933,3.185226545326,"Direct",1.18481645467933,3.185226545326,2.00041009064667,0.0653406642714136,0.000652789942543117,100.094471457176,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,3.185226545326
"OA+Bleaching vs OA_70","OA+Bleaching vs OA","Ssiderea035505",1.21388471685481,NA,NA,NA,1.21388471685481,4.51004099292275,"Direct",1.21388471685481,4.51004099292275,3.29615627606794,0.0611104220535244,3.09000375424285e-05,1977.6811587887,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,4.51004099292275
"OA+Bleaching vs OA_71","OA+Bleaching vs OA","Ssiderea042330",-1.03812050527686,NA,"Sterol-sensing domain of SREBP cleavage-activation","Lipid transport and metabolism",-1.03812050527686,-8.10373712192794,"Direct",1.03812050527686,8.10373712192794,7.06561661665108,0.0915966298342009,7.87522332037657e-09,11630988.2409558,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-8.10373712192794
"OA+Bleaching vs OA_72","OA+Bleaching vs OA","Ssiderea046072",1.15719890594455,NA,"acetyltransferase activator activity","Function Unknown",1.15719890594455,4.42722869580078,"Direct",1.15719890594455,4.42722869580078,3.27002978985623,0.0696307533707862,3.73913636661685e-05,1862.2148684507,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,4.42722869580078
"OA+Bleaching vs OA_73","OA+Bleaching vs OA","Ssiderea047239",1.07879763048339,NA,"brca1 gene 1","Function Unknown",1.07879763048339,3.31410163597914,"Direct",1.07879763048339,3.31410163597914,2.23530400549575,0.0834069748092154,0.000485174943570928,171.911134147475,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,3.31410163597914
"OA+Bleaching vs OA_74","OA+Bleaching vs OA","Ssiderea047859",-1.27922708257751,NA,"Belongs to the peptidase M10A family","Posttranslational modification, protein turnover, chaperones",-1.27922708257751,-4.14348980529428,"Direct",1.27922708257751,4.14348980529428,2.86426272271677,0.0525742295976789,7.18638027619024e-05,731.581513601036,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-4.14348980529428
