Orthogroup	Protein_symD	Protein_symB
OG0000339	Durusdinium11394	Breviolum51001
OG0000339	Durusdinium36202	Breviolum69769
OG0000339	Durusdinium12454	Breviolum302762
OG0000339	Durusdinium17743	Breviolum302762
OG0000339	Durusdinium27126	Breviolum302762
OG0000340	Durusdinium33367	Breviolum171646
OG0000340	Durusdinium21686	Breviolum171646
OG0000340	Durusdinium41049	Breviolum171646
OG0000340	Durusdinium27693	Breviolum171646
OG0000340	Durusdinium49098	Breviolum51582
OG0000340	Durusdinium49098	Breviolum9048
OG0000341	Durusdinium31242	Breviolum27179
OG0000341	Durusdinium16741	Breviolum344630
OG0000341	Durusdinium55409	Breviolum32054
OG0000341	Durusdinium55409	Breviolum308101
OG0000342	Durusdinium16834	Breviolum62727
OG0000342	Durusdinium25279	Breviolum166512
OG0000342	Durusdinium46868	Breviolum197079
OG0000342	Durusdinium14967	Breviolum197079
OG0000342	Durusdinium21661	Breviolum197079
OG0000343	Durusdinium35815	Breviolum54660
OG0000343	Durusdinium19183	Breviolum54660
OG0000343	Durusdinium35131	Breviolum54660
OG0000343	Durusdinium38010	Breviolum54660
OG0000343	Durusdinium24552	Breviolum54660
OG0000343	Durusdinium12730	Breviolum54660
OG0000343	Durusdinium30151	Breviolum54660
OG0000344	Durusdinium36663	Breviolum29019
OG0000344	Durusdinium38511	Breviolum303111
OG0000344	Durusdinium34835	Breviolum20276
OG0000345	Durusdinium2150	Breviolum387021
OG0000345	Durusdinium3694	Breviolum387021
OG0000345	Durusdinium54553	Breviolum387021
OG0000345	Durusdinium45878	Breviolum387021
OG0000345	Durusdinium52396	Breviolum387021
OG0000345	Durusdinium42427	Breviolum387021
OG0000345	Durusdinium38866	Breviolum387021
OG0000346	Durusdinium26046	Breviolum68172
OG0000346	Durusdinium29108	Breviolum18970
OG0000346	Durusdinium41770	Breviolum70666
OG0000347	Durusdinium8821	Breviolum387194
OG0000347	Durusdinium28374	Breviolum48819
OG0000347	Durusdinium32923	Breviolum48819
OG0000347	Durusdinium5039	Breviolum48819
OG0000347	Durusdinium800	Breviolum48819
OG0000347	Durusdinium15478	Breviolum48819
OG0000348	Durusdinium45894	Breviolum45868
OG0000348	Durusdinium36474	Breviolum59924
OG0000348	Durusdinium33080	Breviolum308248
OG0000349	Durusdinium36205	Breviolum74438
OG0000349	Durusdinium38566	Breviolum306818
OG0000349	Durusdinium35435	Breviolum80490
OG0000350	Durusdinium35817	Breviolum6850
OG0000350	Durusdinium10803	Breviolum6850
OG0000350	Durusdinium25410	Breviolum6850
OG0000350	Durusdinium18424	Breviolum6850
OG0000350	Durusdinium31305	Breviolum6850
OG0000350	Durusdinium15730	Breviolum6850
OG0000350	Durusdinium25966	Breviolum6850
OG0000351	Durusdinium37563	Breviolum346372
OG0000351	Durusdinium27563	Breviolum98704
OG0000351	Durusdinium34260	Breviolum98704
OG0000351	Durusdinium26554	Breviolum98704
OG0000351	Durusdinium52713	Breviolum266788
OG0000352	Durusdinium35470	Breviolum82064
OG0000352	Durusdinium33064	Breviolum82064
OG0000352	Durusdinium19792	Breviolum82064
OG0000352	Durusdinium33899	Breviolum82064
OG0000352	Durusdinium38349	Breviolum82064
OG0000352	Durusdinium35152	Breviolum82064
OG0000352	Durusdinium30141	Breviolum82064
OG0000353	Durusdinium11262	Breviolum62062
OG0000353	Durusdinium26736	Breviolum48310
OG0000353	Durusdinium26696	Breviolum48310
OG0000353	Durusdinium42748	Breviolum48310
OG0000353	Durusdinium43894	Breviolum48310
OG0000353	Durusdinium10539	Breviolum48310
OG0000354	Durusdinium18371	Breviolum8042
OG0000354	Durusdinium34625	Breviolum74289
OG0000354	Durusdinium54628	Breviolum74289
OG0000354	Durusdinium3228	Breviolum74289
OG0000354	Durusdinium14477	Breviolum303116
OG0000355	Durusdinium40891	Breviolum55627
OG0000355	Durusdinium17567	Breviolum55627
OG0000355	Durusdinium40343	Breviolum55627
OG0000355	Durusdinium40526	Breviolum200901
OG0000355	Durusdinium41401	Breviolum200901
OG0000355	Durusdinium40510	Breviolum200901
OG0000356	Durusdinium41163	Breviolum50871
OG0000356	Durusdinium25348	Breviolum50871
OG0000356	Durusdinium32758	Breviolum50871
OG0000356	Durusdinium12976	Breviolum50871
OG0000356	Durusdinium37405	Breviolum50871
OG0000356	Durusdinium35995	Breviolum50871
OG0000356	Durusdinium37318	Breviolum50871
OG0000357	Durusdinium21633	Breviolum70074
OG0000357	Durusdinium44172	Breviolum51792
OG0000357	Durusdinium45079	Breviolum51792
OG0000357	Durusdinium32943	Breviolum6380
OG0000357	Durusdinium22315	Breviolum6380
OG0000358	Durusdinium35483	Breviolum23529
OG0000358	Durusdinium17662	Breviolum2309
OG0000358	Durusdinium31454	Breviolum89402
OG0000358	Durusdinium39974	Breviolum89402
OG0000358	Durusdinium37190	Breviolum89402
OG0000359	Durusdinium39002	Breviolum31918
OG0000359	Durusdinium22641	Breviolum31918
OG0000359	Durusdinium29054	Breviolum31918
OG0000359	Durusdinium26215	Breviolum31918
OG0000359	Durusdinium49846	Breviolum31918
OG0000359	Durusdinium11907	Breviolum31918
OG0000359	Durusdinium36737	Breviolum31918
OG0000360	Durusdinium16016	Breviolum68714
OG0000360	Durusdinium33711	Breviolum68714
OG0000360	Durusdinium38073	Breviolum68714
OG0000360	Durusdinium40436	Breviolum68714
OG0000360	Durusdinium35182	Breviolum68714
OG0000360	Durusdinium39937	Breviolum68714
OG0000360	Durusdinium29357	Breviolum68714
OG0000361	Durusdinium5946	Breviolum8921
OG0000361	Durusdinium33099	Breviolum8921
OG0000361	Durusdinium32280	Breviolum8921
OG0000361	Durusdinium37597	Breviolum8921
OG0000361	Durusdinium37529	Breviolum8921
OG0000361	Durusdinium18533	Breviolum8921
OG0000361	Durusdinium54593	Breviolum8921
OG0000362	Durusdinium31106	Breviolum32642
OG0000362	Durusdinium38353	Breviolum68453
OG0000362	Durusdinium32394	Breviolum68453
OG0000362	Durusdinium28082	Breviolum68453
OG0000362	Durusdinium22373	Breviolum68453
OG0000362	Durusdinium37331	Breviolum68453
OG0000365	Durusdinium49271	Breviolum82459
OG0000365	Durusdinium19104	Breviolum385160
OG0000365	Durusdinium23214	Breviolum385160
OG0000365	Durusdinium16560	Breviolum264902
OG0000366	Durusdinium47774	Breviolum36290
OG0000366	Durusdinium49360	Breviolum36290
OG0000366	Durusdinium43972	Breviolum229834
OG0000366	Durusdinium43767	Breviolum18737
OG0000368	Durusdinium31996	Breviolum97798
OG0000368	Durusdinium52507	Breviolum72142
OG0000368	Durusdinium40158	Breviolum58932
OG0000368	Durusdinium40158	Breviolum385001
OG0000369	Durusdinium35933	Breviolum226309
OG0000369	Durusdinium10951	Breviolum75035
OG0000369	Durusdinium17098	Breviolum75035
OG0000369	Durusdinium40222	Breviolum75035
OG0000369	Durusdinium41998	Breviolum75035
OG0000370	Durusdinium24880	Breviolum268447
OG0000370	Durusdinium24880	Breviolum206920
OG0000370	Durusdinium15308	Breviolum349953
OG0000370	Durusdinium15308	Breviolum26754
OG0000370	Durusdinium15308	Breviolum405750
OG0000371	Durusdinium30441	Breviolum266108
OG0000371	Durusdinium27547	Breviolum6959
OG0000371	Durusdinium32556	Breviolum74643
OG0000371	Durusdinium32556	Breviolum206928
OG0000372	Durusdinium36810	Breviolum56268
OG0000372	Durusdinium39221	Breviolum407377
OG0000372	Durusdinium39221	Breviolum35539
OG0000372	Durusdinium39221	Breviolum45912
OG0000372	Durusdinium39221	Breviolum81717
OG0000373	Durusdinium31937	Breviolum168819
OG0000373	Durusdinium41039	Breviolum271310
OG0000373	Durusdinium41039	Breviolum232972
OG0000373	Durusdinium41039	Breviolum7452
OG0000373	Durusdinium41039	Breviolum57655
OG0000374	Durusdinium6322	Breviolum303833
OG0000374	Durusdinium31977	Breviolum303833
OG0000374	Durusdinium10943	Breviolum303833
OG0000374	Durusdinium35650	Breviolum175168
OG0000374	Durusdinium54721	Breviolum175168
OG0000375	Durusdinium40297	Breviolum67825
OG0000375	Durusdinium40329	Breviolum230385
OG0000375	Durusdinium33507	Breviolum180030
OG0000375	Durusdinium33507	Breviolum61871
OG0000376	Durusdinium26806	Breviolum391676
OG0000376	Durusdinium37395	Breviolum325388
OG0000376	Durusdinium37395	Breviolum6902
OG0000376	Durusdinium37395	Breviolum303397
OG0000376	Durusdinium37395	Breviolum308266
OG0000378	Durusdinium41695	Breviolum1837
OG0000378	Durusdinium29212	Breviolum1837
OG0000378	Durusdinium18124	Breviolum95946
OG0000378	Durusdinium27591	Breviolum180520
OG0000379	Durusdinium22918	Breviolum48473
OG0000379	Durusdinium7345	Breviolum167214
OG0000379	Durusdinium54913	Breviolum57673
OG0000380	Durusdinium32898	Breviolum350859
OG0000380	Durusdinium19546	Breviolum53132
OG0000380	Durusdinium37576	Breviolum53132
OG0000380	Durusdinium34437	Breviolum53132
OG0000380	Durusdinium17538	Breviolum53132
OG0000382	Durusdinium31484	Breviolum82940
OG0000382	Durusdinium37141	Breviolum99902
OG0000382	Durusdinium39423	Breviolum28112
OG0000383	Durusdinium43851	Breviolum239172
OG0000383	Durusdinium23525	Breviolum59345
OG0000383	Durusdinium37651	Breviolum76741
OG0000384	Durusdinium39019	Breviolum304161
OG0000384	Durusdinium19174	Breviolum384242
OG0000384	Durusdinium13873	Breviolum384242
OG0000384	Durusdinium38679	Breviolum384242
OG0000384	Durusdinium24915	Breviolum384242
OG0000385	Durusdinium41336	Breviolum203821
OG0000385	Durusdinium43831	Breviolum200045
OG0000385	Durusdinium43831	Breviolum91294
OG0000385	Durusdinium43831	Breviolum228419
OG0000385	Durusdinium43831	Breviolum78369
OG0000386	Durusdinium41796	Breviolum41506
OG0000386	Durusdinium39695	Breviolum390625
OG0000386	Durusdinium28316	Breviolum390625
OG0000386	Durusdinium40431	Breviolum390625
OG0000386	Durusdinium34577	Breviolum390625
OG0000387	Durusdinium32872	Breviolum387675
OG0000387	Durusdinium32872	Breviolum335212
OG0000387	Durusdinium31711	Breviolum387675
OG0000387	Durusdinium31711	Breviolum335212
OG0000387	Durusdinium22612	Breviolum95
OG0000387	Durusdinium22612	Breviolum303072
OG0000388	Durusdinium33536	Breviolum347915
OG0000388	Durusdinium46111	Breviolum387974
OG0000388	Durusdinium46111	Breviolum395087
OG0000388	Durusdinium46111	Breviolum378419
OG0000388	Durusdinium46111	Breviolum326340
OG0000389	Durusdinium52990	Breviolum354209
OG0000389	Durusdinium52990	Breviolum344968
OG0000389	Durusdinium7396	Breviolum384686
OG0000389	Durusdinium36031	Breviolum46447
OG0000390	Durusdinium7843	Breviolum43625
OG0000390	Durusdinium25709	Breviolum33817
OG0000390	Durusdinium16822	Breviolum33817
OG0000390	Durusdinium41333	Breviolum33817
OG0000390	Durusdinium9997	Breviolum33817
OG0000391	Durusdinium32050	Breviolum194980
OG0000391	Durusdinium39488	Breviolum99310
OG0000391	Durusdinium39488	Breviolum356372
OG0000391	Durusdinium39488	Breviolum2656
OG0000391	Durusdinium39488	Breviolum305901
OG0000392	Durusdinium31675	Breviolum273885
OG0000392	Durusdinium35958	Breviolum30964
OG0000392	Durusdinium33266	Breviolum30964
OG0000392	Durusdinium18260	Breviolum30964
OG0000392	Durusdinium1843	Breviolum30964
OG0000393	Durusdinium34392	Breviolum91278
OG0000393	Durusdinium26995	Breviolum271978
OG0000393	Durusdinium26995	Breviolum58436
OG0000393	Durusdinium26995	Breviolum370076
OG0000393	Durusdinium26995	Breviolum317170
OG0000394	Durusdinium9868	Breviolum343281
OG0000394	Durusdinium43421	Breviolum304823
OG0000394	Durusdinium21674	Breviolum68415
OG0000394	Durusdinium40638	Breviolum68415
OG0000395	Durusdinium40444	Breviolum81448
OG0000395	Durusdinium41529	Breviolum93268
OG0000395	Durusdinium24874	Breviolum93268
OG0000395	Durusdinium23826	Breviolum93268
OG0000395	Durusdinium36669	Breviolum93268
OG0000397	Durusdinium34041	Breviolum390595
OG0000397	Durusdinium34041	Breviolum62385
OG0000397	Durusdinium9349	Breviolum181017
OG0000397	Durusdinium49166	Breviolum181017
OG0000397	Durusdinium33909	Breviolum181017
OG0000398	Durusdinium24087	Breviolum193223
OG0000398	Durusdinium24087	Breviolum183873
OG0000398	Durusdinium24087	Breviolum31371
OG0000398	Durusdinium24087	Breviolum97410
OG0000398	Durusdinium24087	Breviolum303705
OG0000398	Durusdinium24087	Breviolum268685
OG0000399	Durusdinium15540	Breviolum70941
OG0000399	Durusdinium15540	Breviolum7117
OG0000399	Durusdinium15540	Breviolum97053
OG0000399	Durusdinium15540	Breviolum303528
OG0000399	Durusdinium15540	Breviolum97400
OG0000399	Durusdinium15540	Breviolum92821
OG0000400	Durusdinium46166	Breviolum70839
OG0000400	Durusdinium33264	Breviolum30850
OG0000400	Durusdinium37454	Breviolum347732
OG0000400	Durusdinium37454	Breviolum69850
OG0000401	Durusdinium34989	Breviolum390743
OG0000401	Durusdinium25250	Breviolum390743
OG0000401	Durusdinium23662	Breviolum56593
OG0000401	Durusdinium46855	Breviolum83106
OG0000402	Durusdinium51948	Breviolum216125
OG0000402	Durusdinium19957	Breviolum264397
OG0000402	Durusdinium19957	Breviolum385854
OG0000402	Durusdinium19957	Breviolum51356
OG0000402	Durusdinium19957	Breviolum69702
OG0000403	Durusdinium40328	Breviolum74860
OG0000403	Durusdinium39795	Breviolum232405
OG0000403	Durusdinium55326	Breviolum232405
OG0000403	Durusdinium33441	Breviolum232405
OG0000403	Durusdinium43533	Breviolum232405
OG0000404	Durusdinium44732	Breviolum181367
OG0000404	Durusdinium36671	Breviolum167731
OG0000404	Durusdinium36671	Breviolum179210
OG0000404	Durusdinium36671	Breviolum184228
OG0000404	Durusdinium36671	Breviolum33282
OG0000405	Durusdinium19148	Breviolum391046
OG0000405	Durusdinium54221	Breviolum391046
OG0000405	Durusdinium37673	Breviolum391046
OG0000405	Durusdinium18169	Breviolum391046
OG0000405	Durusdinium12335	Breviolum391046
OG0000405	Durusdinium23257	Breviolum391046
OG0000406	Durusdinium9523	Breviolum229011
OG0000406	Durusdinium35926	Breviolum266627
OG0000406	Durusdinium7580	Breviolum266627
OG0000406	Durusdinium31161	Breviolum91513
OG0000407	Durusdinium22874	Breviolum43400
OG0000407	Durusdinium8913	Breviolum3248
OG0000407	Durusdinium35025	Breviolum3248
OG0000407	Durusdinium37841	Breviolum3248
OG0000407	Durusdinium34408	Breviolum3248
OG0000408	Durusdinium13140	Breviolum229073
OG0000408	Durusdinium45925	Breviolum70182
OG0000408	Durusdinium11936	Breviolum70182
OG0000408	Durusdinium28192	Breviolum70182
OG0000408	Durusdinium25134	Breviolum70182
OG0000410	Durusdinium21468	Breviolum99749
OG0000410	Durusdinium77	Breviolum20319
OG0000410	Durusdinium19110	Breviolum62814
OG0000410	Durusdinium22379	Breviolum62814
OG0000411	Durusdinium26960	Breviolum62966
OG0000411	Durusdinium26960	Breviolum245248
OG0000411	Durusdinium26960	Breviolum45032
OG0000411	Durusdinium26960	Breviolum272005
OG0000411	Durusdinium26960	Breviolum167976
OG0000411	Durusdinium26960	Breviolum6093
OG0000412	Durusdinium41226	Breviolum197902
OG0000412	Durusdinium41904	Breviolum305319
OG0000412	Durusdinium27386	Breviolum227900
OG0000412	Durusdinium38388	Breviolum227900
OG0000413	Durusdinium26000	Breviolum345803
OG0000413	Durusdinium48796	Breviolum390358
OG0000413	Durusdinium35387	Breviolum350108
OG0000414	Durusdinium35658	Breviolum69479
OG0000414	Durusdinium29912	Breviolum32848
OG0000414	Durusdinium38695	Breviolum392711
OG0000415	Durusdinium17243	Breviolum346452
OG0000415	Durusdinium35668	Breviolum228454
OG0000415	Durusdinium35668	Breviolum21172
OG0000415	Durusdinium35668	Breviolum28119
OG0000415	Durusdinium35668	Breviolum87637
OG0000416	Durusdinium37215	Breviolum304556
OG0000416	Durusdinium37215	Breviolum51951
OG0000416	Durusdinium37215	Breviolum76163
OG0000416	Durusdinium36779	Breviolum304556
OG0000416	Durusdinium36779	Breviolum51951
OG0000416	Durusdinium36779	Breviolum76163
OG0000416	Durusdinium22719	Breviolum266939
OG0000417	Durusdinium40019	Breviolum350088
OG0000417	Durusdinium40019	Breviolum197111
OG0000417	Durusdinium41119	Breviolum422379
OG0000417	Durusdinium41119	Breviolum187191
OG0000417	Durusdinium41119	Breviolum182677
OG0000418	Durusdinium18211	Breviolum356122
OG0000418	Durusdinium45982	Breviolum350128
OG0000418	Durusdinium55951	Breviolum350128
OG0000418	Durusdinium37077	Breviolum350128
OG0000418	Durusdinium52268	Breviolum350128
OG0000419	Durusdinium3696	Breviolum387443
OG0000419	Durusdinium9987	Breviolum264337
OG0000419	Durusdinium38089	Breviolum30299
OG0000419	Durusdinium38089	Breviolum386506
OG0000420	Durusdinium26645	Breviolum69962
OG0000420	Durusdinium26645	Breviolum63591
OG0000420	Durusdinium26645	Breviolum243236
OG0000420	Durusdinium27030	Breviolum69962
OG0000420	Durusdinium27030	Breviolum63591
OG0000420	Durusdinium27030	Breviolum243236
OG0000420	Durusdinium27014	Breviolum2892
OG0000421	Durusdinium33652	Breviolum81205
OG0000421	Durusdinium7293	Breviolum81205
OG0000421	Durusdinium12754	Breviolum81205
OG0000421	Durusdinium49072	Breviolum81205
OG0000421	Durusdinium21694	Breviolum81205
OG0000421	Durusdinium36762	Breviolum81205
OG0000422	Durusdinium32708	Breviolum226481
OG0000422	Durusdinium31290	Breviolum272614
OG0000422	Durusdinium20435	Breviolum272614
OG0000422	Durusdinium8755	Breviolum272614
OG0000422	Durusdinium11738	Breviolum272614
OG0000423	Durusdinium19933	Breviolum392448
OG0000423	Durusdinium40408	Breviolum392448
OG0000423	Durusdinium22718	Breviolum392448
OG0000423	Durusdinium37205	Breviolum392448
OG0000423	Durusdinium16439	Breviolum392448
OG0000423	Durusdinium39279	Breviolum392448
OG0000424	Durusdinium45046	Breviolum50910
OG0000424	Durusdinium39127	Breviolum50910
OG0000424	Durusdinium39152	Breviolum50910
OG0000424	Durusdinium34130	Breviolum50910
OG0000424	Durusdinium41189	Breviolum50910
OG0000424	Durusdinium40443	Breviolum50910
OG0000425	Durusdinium36184	Breviolum225814
OG0000425	Durusdinium39960	Breviolum6224
OG0000425	Durusdinium24497	Breviolum6224
OG0000425	Durusdinium34560	Breviolum6224
OG0000425	Durusdinium37076	Breviolum6224
OG0000426	Durusdinium37886	Breviolum51544
OG0000426	Durusdinium30019	Breviolum210332
OG0000426	Durusdinium15361	Breviolum210332
OG0000426	Durusdinium15960	Breviolum210332
OG0000426	Durusdinium39987	Breviolum210332
OG0000427	Durusdinium8630	Breviolum62846
OG0000427	Durusdinium41866	Breviolum69625
OG0000427	Durusdinium20457	Breviolum244502
OG0000427	Durusdinium20457	Breviolum365986
OG0000428	Durusdinium33775	Breviolum27909
OG0000428	Durusdinium41031	Breviolum45057
OG0000428	Durusdinium20479	Breviolum342999
OG0000428	Durusdinium9121	Breviolum342999
OG0000429	Durusdinium52162	Breviolum74610
OG0000429	Durusdinium24086	Breviolum89278
OG0000429	Durusdinium37952	Breviolum305599
OG0000430	Durusdinium34992	Breviolum56277
OG0000430	Durusdinium31019	Breviolum56277
OG0000430	Durusdinium33117	Breviolum56277
OG0000430	Durusdinium29735	Breviolum56277
OG0000430	Durusdinium18789	Breviolum56277
OG0000430	Durusdinium39926	Breviolum56277
OG0000431	Durusdinium24611	Breviolum33601
OG0000431	Durusdinium31190	Breviolum33601
OG0000431	Durusdinium43224	Breviolum170114
OG0000431	Durusdinium43415	Breviolum48399
OG0000432	Durusdinium30400	Breviolum68478
OG0000432	Durusdinium10201	Breviolum16793
OG0000432	Durusdinium49095	Breviolum27639
OG0000432	Durusdinium49095	Breviolum304651
OG0000433	Durusdinium8259	Breviolum81157
OG0000433	Durusdinium22557	Breviolum201426
OG0000433	Durusdinium29522	Breviolum234512
OG0000434	Durusdinium31939	Breviolum70853
OG0000434	Durusdinium17453	Breviolum62432
OG0000434	Durusdinium30008	Breviolum69533
OG0000434	Durusdinium30008	Breviolum50366
OG0000435	Durusdinium36471	Breviolum32974
OG0000435	Durusdinium30309	Breviolum32974
OG0000435	Durusdinium28477	Breviolum32974
OG0000435	Durusdinium2936	Breviolum32974
OG0000435	Durusdinium18056	Breviolum32974
OG0000435	Durusdinium15471	Breviolum32974
OG0000436	Durusdinium38525	Breviolum179846
OG0000436	Durusdinium34512	Breviolum179846
OG0000436	Durusdinium40429	Breviolum179846
OG0000436	Durusdinium282	Breviolum179846
OG0000436	Durusdinium35601	Breviolum179846
OG0000436	Durusdinium39696	Breviolum179846
OG0000437	Durusdinium33026	Breviolum50982
OG0000437	Durusdinium30691	Breviolum71132
OG0000437	Durusdinium7755	Breviolum71132
OG0000437	Durusdinium7547	Breviolum28286
OG0000438	Durusdinium50168	Breviolum267573
OG0000438	Durusdinium50556	Breviolum267573
OG0000438	Durusdinium28949	Breviolum267573
OG0000438	Durusdinium3769	Breviolum267573
OG0000438	Durusdinium22483	Breviolum267573
OG0000438	Durusdinium37407	Breviolum267573
OG0000439	Durusdinium19082	Breviolum62058
OG0000439	Durusdinium31550	Breviolum20038
OG0000439	Durusdinium40850	Breviolum52353
OG0000439	Durusdinium40850	Breviolum50779
OG0000440	Durusdinium36934	Breviolum207898
OG0000440	Durusdinium17210	Breviolum207898
OG0000440	Durusdinium29699	Breviolum207898
OG0000440	Durusdinium32071	Breviolum207898
OG0000440	Durusdinium34261	Breviolum207898
OG0000440	Durusdinium25284	Breviolum207898
OG0000441	Durusdinium19447	Breviolum57363
OG0000441	Durusdinium37257	Breviolum33024
OG0000441	Durusdinium38836	Breviolum99650
OG0000441	Durusdinium32463	Breviolum99650
OG0000442	Durusdinium44527	Breviolum237715
OG0000442	Durusdinium53621	Breviolum252006
OG0000442	Durusdinium44242	Breviolum81580
OG0000442	Durusdinium15501	Breviolum81580
OG0000443	Durusdinium27678	Breviolum309637
OG0000443	Durusdinium27678	Breviolum20079
OG0000443	Durusdinium27678	Breviolum265925
OG0000443	Durusdinium27678	Breviolum235858
OG0000443	Durusdinium5782	Breviolum309637
OG0000443	Durusdinium5782	Breviolum20079
OG0000443	Durusdinium5782	Breviolum265925
OG0000443	Durusdinium5782	Breviolum235858
OG0000443	Durusdinium30361	Breviolum309637
OG0000443	Durusdinium30361	Breviolum20079
OG0000443	Durusdinium30361	Breviolum265925
OG0000443	Durusdinium30361	Breviolum235858
OG0000444	Durusdinium40468	Breviolum48771
OG0000444	Durusdinium49254	Breviolum48771
OG0000444	Durusdinium31095	Breviolum195826
OG0000444	Durusdinium38618	Breviolum195826
OG0000444	Durusdinium37612	Breviolum195826
OG0000445	Durusdinium40800	Breviolum74492
OG0000445	Durusdinium15554	Breviolum88662
OG0000445	Durusdinium15554	Breviolum299780
OG0000445	Durusdinium41047	Breviolum176771
OG0000446	Durusdinium17330	Breviolum28477
OG0000446	Durusdinium51899	Breviolum69398
OG0000446	Durusdinium7077	Breviolum86513
OG0000446	Durusdinium7077	Breviolum32373
OG0000447	Durusdinium27015	Breviolum305443
OG0000447	Durusdinium36433	Breviolum20930
OG0000447	Durusdinium19335	Breviolum20930
OG0000447	Durusdinium24747	Breviolum20930
OG0000447	Durusdinium18080	Breviolum20930
OG0000449	Durusdinium28279	Breviolum182048
OG0000449	Durusdinium8954	Breviolum412301
OG0000449	Durusdinium8954	Breviolum74432
OG0000449	Durusdinium39119	Breviolum219026
OG0000450	Durusdinium50264	Breviolum54031
OG0000450	Durusdinium50264	Breviolum322334
OG0000450	Durusdinium20995	Breviolum54031
OG0000450	Durusdinium20995	Breviolum322334
OG0000450	Durusdinium22824	Breviolum54031
OG0000450	Durusdinium22824	Breviolum322334
OG0000450	Durusdinium44430	Breviolum373382
OG0000451	Durusdinium33077	Breviolum32619
OG0000451	Durusdinium17309	Breviolum96188
OG0000451	Durusdinium33297	Breviolum96188
OG0000451	Durusdinium7168	Breviolum96188
OG0000451	Durusdinium33796	Breviolum96188
OG0000452	Durusdinium35887	Breviolum83338
OG0000452	Durusdinium30467	Breviolum233854
OG0000452	Durusdinium28299	Breviolum233854
OG0000452	Durusdinium27186	Breviolum233854
OG0000452	Durusdinium35438	Breviolum233854
OG0000453	Durusdinium51026	Breviolum244852
OG0000453	Durusdinium40883	Breviolum253306
OG0000453	Durusdinium40883	Breviolum209458
OG0000453	Durusdinium40883	Breviolum298948
OG0000453	Durusdinium40883	Breviolum180034
OG0000454	Durusdinium24356	Breviolum96239
OG0000454	Durusdinium20426	Breviolum69777
OG0000454	Durusdinium10218	Breviolum69777
OG0000454	Durusdinium46820	Breviolum69777
OG0000454	Durusdinium21611	Breviolum69777
OG0000455	Durusdinium7484	Breviolum78415
OG0000455	Durusdinium6788	Breviolum89436
OG0000455	Durusdinium38613	Breviolum89436
OG0000455	Durusdinium30448	Breviolum89436
OG0000455	Durusdinium41628	Breviolum89436
OG0000456	Durusdinium38128	Breviolum93879
OG0000456	Durusdinium37797	Breviolum354728
OG0000456	Durusdinium37797	Breviolum96062
OG0000456	Durusdinium40423	Breviolum57643
OG0000457	Durusdinium25835	Breviolum86328
OG0000457	Durusdinium9526	Breviolum86328
OG0000457	Durusdinium35020	Breviolum86328
OG0000457	Durusdinium12330	Breviolum86328
OG0000457	Durusdinium33978	Breviolum86328
OG0000457	Durusdinium41641	Breviolum86328
OG0000458	Durusdinium19537	Breviolum62796
OG0000458	Durusdinium27512	Breviolum62796
OG0000458	Durusdinium53329	Breviolum62796
OG0000458	Durusdinium51769	Breviolum62796
OG0000458	Durusdinium27436	Breviolum62796
OG0000458	Durusdinium10963	Breviolum62796
OG0000459	Durusdinium51842	Breviolum67274
OG0000459	Durusdinium25255	Breviolum72177
OG0000459	Durusdinium15186	Breviolum99291
OG0000460	Durusdinium23856	Breviolum96005
OG0000460	Durusdinium38506	Breviolum391355
OG0000460	Durusdinium22999	Breviolum391355
OG0000460	Durusdinium35464	Breviolum391355
OG0000460	Durusdinium20505	Breviolum391355
OG0000461	Durusdinium29210	Breviolum388674
OG0000461	Durusdinium29210	Breviolum318319
OG0000461	Durusdinium3613	Breviolum388674
OG0000461	Durusdinium3613	Breviolum318319
OG0000461	Durusdinium41152	Breviolum346640
OG0000461	Durusdinium41152	Breviolum265476
OG0000462	Durusdinium27618	Breviolum226330
OG0000462	Durusdinium27296	Breviolum226330
OG0000462	Durusdinium28634	Breviolum226330
OG0000462	Durusdinium51667	Breviolum226330
OG0000462	Durusdinium33287	Breviolum226330
OG0000462	Durusdinium37431	Breviolum226330
OG0000463	Durusdinium22666	Breviolum27592
OG0000463	Durusdinium52213	Breviolum27592
OG0000463	Durusdinium22329	Breviolum27592
OG0000463	Durusdinium42729	Breviolum27592
OG0000463	Durusdinium27573	Breviolum27592
OG0000463	Durusdinium11588	Breviolum27592
OG0000464	Durusdinium38707	Breviolum227697
OG0000464	Durusdinium16510	Breviolum227697
OG0000464	Durusdinium40366	Breviolum227697
OG0000464	Durusdinium2224	Breviolum227697
OG0000464	Durusdinium38016	Breviolum227697
OG0000464	Durusdinium29298	Breviolum227697
OG0000465	Durusdinium17555	Breviolum237420
OG0000465	Durusdinium17555	Breviolum47025
OG0000465	Durusdinium14537	Breviolum18070
OG0000465	Durusdinium39747	Breviolum2720
OG0000466	Durusdinium6109	Breviolum62156
OG0000466	Durusdinium15393	Breviolum32492
OG0000466	Durusdinium15393	Breviolum37746
OG0000466	Durusdinium36488	Breviolum32492
OG0000466	Durusdinium36488	Breviolum37746
OG0000466	Durusdinium33090	Breviolum32492
OG0000466	Durusdinium33090	Breviolum37746
OG0000467	Durusdinium40194	Breviolum167065
OG0000467	Durusdinium17826	Breviolum198132
OG0000467	Durusdinium40760	Breviolum95049
OG0000468	Durusdinium54783	Breviolum68381
OG0000468	Durusdinium40398	Breviolum199169
