"","count","site"
"Ssid_001",147.985460113738,"Emerald"
"Ssid_002",60.7219207863216,"Emerald"
"Ssid_003",97.4145813090698,"Emerald"
"Ssid_004",39.2056865275533,"Emerald"
"Ssid_005",80.5636771473223,"Emerald"
"Ssid_006",31.0914085684951,"Rainbow"
"Ssid_007",139.679152121089,"Rainbow"
"Ssid_008",101.270252470495,"Rainbow"
"Ssid_009",103.881839745491,"Rainbow"
"Ssid_010",33.9499381549752,"Rainbow"
"Ssid_011",55.8223004118597,"Star"
"Ssid_012",135.815920798911,"Star"
"Ssid_013",72.8333598002188,"Star"
"Ssid_014",42.5086686154263,"Star"
"Ssid_015",80.9099603798307,"Star"
"Ssid_016",68.9777667282165,"MacN"
"Ssid_017",471.756497204831,"MacN"
"Ssid_018",70.5367777176255,"MacN"
"Ssid_019",76.2733780597362,"MacN"
"Ssid_020",51.4711121431734,"Emerald"
"Ssid_021",35.3171178092959,"Emerald"
"Ssid_022",74.6580957099398,"Emerald"
"Ssid_023",76.9660422297361,"Emerald"
"Ssid_024",59.0906084884013,"Emerald"
"Ssid_025",51.311834208699,"Rainbow"
"Ssid_026",48.3474204069579,"Rainbow"
"Ssid_027",60.7577081738685,"Rainbow"
"Ssid_028",100.585175243151,"Rainbow"
"Ssid_029",21.6456788983043,"Rainbow"
"Ssid_030",21.2770178490238,"Star"
"Ssid_031",27.0602160372613,"Star"
"Ssid_032",31.2059080302023,"Star"
"Ssid_033",45.523667983241,"Star"
"Ssid_035",24.6853645627256,"MacN"
"Ssid_036",96.8463120646984,"MacN"
"Ssid_037",35.751862378139,"MacN"
"Ssid_038",106.071899869874,"MacN"
"Ssid_039",47.2502828766811,"MacN"
"Ssid_040",27.878088904449,"Emerald"
"Ssid_041",22.0189947696829,"Emerald"
"Ssid_042",65.2388795815568,"Emerald"
"Ssid_043",80.104189966304,"Emerald"
"Ssid_044",41.7583707961879,"Emerald"
"Ssid_045",51.4932556366777,"Rainbow"
"Ssid_046",168.882010173441,"Rainbow"
"Ssid_047",58.7579578015908,"Rainbow"
"Ssid_048",71.6342686037232,"Rainbow"
"Ssid_049",48.5783133240722,"Rainbow"
"Ssid_050",43.2270869731623,"Star"
"Ssid_051",167.888136431059,"Star"
"Ssid_052",26.3468292036617,"Star"
"Ssid_053",94.3053317066952,"Star"
"Ssid_054",46.8026015141822,"Star"
"Ssid_055",199.119487709997,"MacN"
"Ssid_056",159.149994922252,"MacN"
"Ssid_057",20.2652415334003,"MacN"
"Ssid_058",139.873058314923,"MacN"
"Ssid_059",53.3541635379864,"MacN"
"Ssid_060",33.9699403768157,"Emerald"
"Ssid_061",26.1265632243457,"Emerald"
"Ssid_062",51.6863919360627,"Emerald"
"Ssid_063",40.3818808068916,"Emerald"
"Ssid_064",36.0897302955846,"Emerald"
"Ssid_065",72.9197814838,"Rainbow"
"Ssid_066",71.3129915560343,"Rainbow"
"Ssid_067",30.2637501707343,"Rainbow"
"Ssid_068",94.8487921176493,"Rainbow"
"Ssid_069",49.8364461384455,"Rainbow"
"Ssid_070",40.9783052908761,"Star"
"Ssid_071",37.9582072702199,"Star"
"Ssid_072",53.3777435114402,"Star"
"Ssid_073",122.259661600265,"Star"
"Ssid_074",98.5959809843745,"Star"
"Ssid_075",99.9708056874918,"MacN"
"Ssid_077",41.3145294706147,"MacN"
"Ssid_078",77.0933160015069,"MacN"
"Ssid_079",74.0161984718178,"MacN"
