"","count","site"
"Ssid_001",1.0402397806364,"Emerald"
"Ssid_002",0.5,"Emerald"
"Ssid_003",0.5,"Emerald"
"Ssid_004",0.5,"Emerald"
"Ssid_005",0.5,"Emerald"
"Ssid_006",5.33022240555185,"Rainbow"
"Ssid_007",2.19730673318401,"Rainbow"
"Ssid_008",0.5,"Rainbow"
"Ssid_009",1.44412639036978,"Rainbow"
"Ssid_010",13.7537490802732,"Rainbow"
"Ssid_011",1.67707022152893,"Star"
"Ssid_012",2.22376969170587,"Star"
"Ssid_013",0.5,"Star"
"Ssid_014",0.5,"Star"
"Ssid_015",0.5,"Star"
"Ssid_016",7.45477318333448,"MacN"
"Ssid_017",2.0350374501786,"MacN"
"Ssid_018",7.63337550827667,"MacN"
"Ssid_019",10.3331864657673,"MacN"
"Ssid_020",0.5,"Emerald"
"Ssid_021",0.5,"Emerald"
"Ssid_022",1.37244818482282,"Emerald"
"Ssid_023",0.5,"Emerald"
"Ssid_024",1.64883546055689,"Emerald"
"Ssid_025",3.32287967826106,"Rainbow"
"Ssid_026",1.00365705691535,"Rainbow"
"Ssid_027",1.41299557839195,"Rainbow"
"Ssid_028",4.85152935839788,"Rainbow"
"Ssid_029",2.51387418079088,"Rainbow"
"Ssid_030",2.80855753878042,"Star"
"Ssid_031",1.02078854975022,"Star"
"Ssid_032",3.57059080302023,"Star"
"Ssid_033",1.90698962447628,"Star"
"Ssid_035",0.5,"MacN"
"Ssid_036",0.5,"MacN"
"Ssid_037",2.1023573808245,"MacN"
"Ssid_038",3.87830079583597,"MacN"
"Ssid_039",2.96054120403585,"MacN"
"Ssid_040",0.5,"Emerald"
"Ssid_041",0.5,"Emerald"
"Ssid_042",4.67670190848753,"Emerald"
"Ssid_043",1.19221034753308,"Emerald"
"Ssid_044",0.5,"Emerald"
"Ssid_045",2.62471898486157,"Rainbow"
"Ssid_046",1.47896517542698,"Rainbow"
"Ssid_047",1.20190310604326,"Rainbow"
"Ssid_048",1.62022470242084,"Rainbow"
"Ssid_049",3.03043754337222,"Rainbow"
"Ssid_050",1.42884971680788,"Star"
"Ssid_051",4.96368363816156,"Star"
"Ssid_052",0.5,"Star"
"Ssid_053",2.19018615687739,"Star"
"Ssid_054",0.5,"Star"
"Ssid_055",3.8664319950847,"MacN"
"Ssid_056",2.73450697073594,"MacN"
"Ssid_057",1.96409196543706,"MacN"
"Ssid_058",0.5,"MacN"
"Ssid_059",0.5,"MacN"
"Ssid_060",2.23120381259392,"Emerald"
"Ssid_061",0.5,"Emerald"
"Ssid_062",0.5,"Emerald"
"Ssid_063",0.5,"Emerald"
"Ssid_064",2.08176579091487,"Emerald"
"Ssid_065",2.04084641454894,"Rainbow"
"Ssid_066",3.02903541271551,"Rainbow"
"Ssid_067",0.5,"Rainbow"
"Ssid_068",0.5,"Rainbow"
"Ssid_069",4.02403186703182,"Rainbow"
"Ssid_070",2.74879473838201,"Star"
"Ssid_071",1.09457471857492,"Star"
"Ssid_072",0.5,"Star"
"Ssid_073",4.08116651765486,"Star"
"Ssid_074",1.22663689618055,"Star"
"Ssid_075",6.13042296344293,"MacN"
"Ssid_077",0.5,"MacN"
"Ssid_078",3.75929004261732,"MacN"
"Ssid_079",3.06451855134248,"MacN"
