"","count","site"
"Ssid_001",5.90239780636403,"Emerald"
"Ssid_002",2.35298217804067,"Emerald"
"Ssid_003",3.35042886203146,"Emerald"
"Ssid_004",3.68128930363452,"Emerald"
"Ssid_005",6.65874439594787,"Emerald"
"Ssid_006",35.9216309740469,"Rainbow"
"Ssid_007",3.32884455530668,"Rainbow"
"Ssid_008",47.8182055078847,"Rainbow"
"Ssid_009",19.3825278073956,"Rainbow"
"Ssid_010",2.39339272575331,"Rainbow"
"Ssid_011",21.6872639875207,"Star"
"Ssid_012",2.22376969170587,"Star"
"Ssid_013",53.9154041601616,"Star"
"Ssid_014",21.5043343077132,"Star"
"Ssid_015",10.8754787586878,"Star"
"Ssid_016",50.2533773884698,"MacN"
"Ssid_017",8.17518725089301,"MacN"
"Ssid_018",3.74244341285303,"MacN"
"Ssid_019",24.793754797778,"MacN"
"Ssid_020",9.28812278330576,"Emerald"
"Ssid_021",1.15692675111879,"Emerald"
"Ssid_022",7.47958547858257,"Emerald"
"Ssid_023",2.77577506636119,"Emerald"
"Ssid_024",3.94650638167067,"Emerald"
"Ssid_025",16.0258382304358,"Rainbow"
"Ssid_026",3.01828528457673,"Rainbow"
"Ssid_027",11.9124447298993,"Rainbow"
"Ssid_028",6.30203914453051,"Rainbow"
"Ssid_029",4.52774836158177,"Rainbow"
"Ssid_030",5.11711507756084,"Star"
"Ssid_031",8.31182824625333,"Star"
"Ssid_032",5.10588620453035,"Star"
"Ssid_033",30.0467821140019,"Star"
"Ssid_035",17.6312998985973,"MacN"
"Ssid_036",12.5432890080873,"MacN"
"Ssid_037",11.7165016657715,"MacN"
"Ssid_038",3.03372559687698,"MacN"
"Ssid_039",13.6228864215245,"MacN"
"Ssid_040",5.7148740770379,"Emerald"
"Ssid_041",1.57594973848415,"Emerald"
"Ssid_042",10.9417547712188,"Emerald"
"Ssid_043",2.57663104259924,"Emerald"
"Ssid_044",4.25076098147162,"Emerald"
"Ssid_045",38.7449417275083,"Rainbow"
"Ssid_046",10.2896517542698,"Rainbow"
"Ssid_047",55.9503453774178,"Rainbow"
"Ssid_048",7.22134821452502,"Rainbow"
"Ssid_049",13.1521877168611,"Rainbow"
"Ssid_050",17.2192949025418,"Star"
"Ssid_051",4.96368363816156,"Star"
"Ssid_052",23.3060257679368,"Star"
"Ssid_053",33.4586300591091,"Star"
"Ssid_054",11.7627949629092,"Star"
"Ssid_055",77.9279358869481,"MacN"
"Ssid_056",22.8450697073594,"MacN"
"Ssid_057",5.62432187902971,"MacN"
"Ssid_058",9.16160249414776,"MacN"
"Ssid_059",28.0760853241668,"MacN"
"Ssid_060",7.42481525037566,"Emerald"
"Ssid_061",5.38125013797061,"Emerald"
"Ssid_062",2.7749507527139,"Emerald"
"Ssid_063",6.19741154384165,"Emerald"
"Ssid_064",5.24529737274461,"Emerald"
"Ssid_065",43.6436996073702,"Rainbow"
"Ssid_066",0.5,"Rainbow"
"Ssid_067",36.3691348211413,"Rainbow"
"Ssid_068",4.8883159124488,"Rainbow"
"Ssid_069",6.66705576730569,"Rainbow"
"Ssid_070",6.12198684595502,"Star"
"Ssid_071",8.22947134147394,"Star"
"Ssid_072",12.5176689798728,"Star"
"Ssid_073",24.0333799731605,"Star"
"Ssid_074",7.03973206562496,"Star"
"Ssid_075",23.0216918537717,"MacN"
"Ssid_077",8.3489479751182,"MacN"
"Ssid_078",2.12964502130866,"MacN"
"Ssid_079",12.4677532395983,"MacN"
