"","count","treat"
"Ofav_080",288.711261807306,"CC"
"Ofav_081",397.985147979669,"CC"
"Ofav_082",233.539449721256,"CC"
"Ofav_083",233.405470689874,"CC"
"Ofav_084",468.61221059887,"CC"
"Ofav_085",206.633039592397,"CC"
"Ofav_086",522.654065521862,"CC"
"Ofav_087",243.786601313269,"CC"
"Ofav_088",331.636047787011,"CC"
"Ofav_089",274.569654009076,"CC"
"Ofav_090",313.986237003279,"CC"
"Ofav_091",246.63817987893,"CC"
"Ofav_092",282.761554169367,"CC"
"Ofav_093",495.782820021194,"CC"
"Ofav_094",239.065340054449,"CH"
"Ofav_095",277.045150820739,"CH"
"Ofav_096",206.554749137459,"CH"
"Ofav_097",177.274489121305,"CH"
"Ofav_098",228.329304638894,"CH"
"Ofav_099",169.009142072152,"CH"
"Ofav_100",250.028541882229,"CH"
"Ofav_101",162.210776748816,"CH"
"Ofav_102",139.206242916446,"CH"
"Ofav_103",232.772623594432,"CH"
"Ofav_104",216.184179464963,"CH"
"Ofav_105",170.029290381365,"CH"
"Ofav_106",195.99340761099,"CH"
"Ofav_107",186.887858555648,"CH"
"Ofav_108",301.24103671039,"CH"
"Ofav_110",225.761065764638,"CH"
"Ofav_111",192.07047468223,"CH"
"Ofav_112",197.318822791861,"CH"
"Ofav_113",193.526875368784,"CH"
"Ofav_114",220.480374373705,"CH"
"Ofav_115",531.284429591758,"LC"
"Ofav_116",287.000586835554,"LC"
"Ofav_117",185.74615047982,"LC"
"Ofav_118",280.471366446224,"LC"
"Ofav_119",305.14486882896,"LC"
"Ofav_120",257.842576007759,"LC"
"Ofav_121",229.536210554329,"LC"
"Ofav_122",281.671566178125,"LC"
"Ofav_123",221.84283171761,"LC"
"Ofav_124",297.915663164982,"LC"
"Ofav_126",297.230741913667,"LC"
"Ofav_127",404.377071495586,"LC"
"Ofav_128",203.857312736734,"LC"
"Ofav_129",237.322408698991,"LC"
"Ofav_130",322.463141616318,"LC"
"Ofav_132",134.660585535332,"LH"
"Ofav_133",190.111337859658,"LH"
"Ofav_153",120.026475465855,"LH"
"Ofav_154",176.998858083634,"LH"
"Ofav_134",179.095261334163,"LH"
"Ofav_155",225.804327660746,"LH"
"Ofav_156",172.962541063409,"LH"
"Ofav_157",170.815406065177,"LH"
"Ofav_158",176.68108707922,"LH"
"Ofav_159",157.105797844477,"LH"
"Ofav_136",182.531202051164,"LH"
"Ofav_137",230.359185388624,"LH"
"Ofav_138",136.99994745057,"LH"
"Ofav_160",244.574656695381,"LH"
"Ofav_161",226.222314877252,"LH"
"Ofav_162",228.707492940722,"LH"
"Ofav_163",310.924932892415,"LH"
