"","count","treat"
"Ofav_080",4492.43141501196,"CC"
"Ofav_081",4066.52719673017,"CC"
"Ofav_082",3263.94860167343,"CC"
"Ofav_083",3483.7634635454,"CC"
"Ofav_084",4079.18204365276,"CC"
"Ofav_085",3078.34053537317,"CC"
"Ofav_086",5260.49959488879,"CC"
"Ofav_087",2316.74929514782,"CC"
"Ofav_088",4740.25206862,"CC"
"Ofav_089",2832.2159823816,"CC"
"Ofav_090",3441.47246028306,"CC"
"Ofav_091",2726.34941759539,"CC"
"Ofav_092",2704.47000705977,"CC"
"Ofav_093",3943.35972804501,"CC"
"Ofav_094",2561.98489191795,"CH"
"Ofav_095",3564.29900564975,"CH"
"Ofav_096",2450.35251148409,"CH"
"Ofav_097",1919.50553654365,"CH"
"Ofav_098",3003.54138555519,"CH"
"Ofav_099",1175.67573559694,"CH"
"Ofav_100",2943.28701872679,"CH"
"Ofav_101",1728.47134123864,"CH"
"Ofav_102",1640.88383070134,"CH"
"Ofav_103",2418.07089057872,"CH"
"Ofav_104",1665.20792385806,"CH"
"Ofav_105",2189.10786591438,"CH"
"Ofav_106",2674.1598393856,"CH"
"Ofav_107",2324.67555798956,"CH"
"Ofav_108",2386.56803654187,"CH"
"Ofav_110",2670.02529146077,"CH"
"Ofav_111",1540.34784592484,"CH"
"Ofav_112",1658.02322331577,"CH"
"Ofav_113",2265.69646716557,"CH"
"Ofav_114",2743.48605276751,"CH"
"Ofav_115",5050.32408708825,"LC"
"Ofav_116",2308.92829520367,"LC"
"Ofav_117",2136.23374324026,"LC"
"Ofav_118",4352.6391626781,"LC"
"Ofav_119",2679.79227494768,"LC"
"Ofav_120",2251.34140423688,"LC"
"Ofav_121",2221.28148461539,"LC"
"Ofav_122",1898.40807170235,"LC"
"Ofav_123",2559.34567739978,"LC"
"Ofav_124",2560.45471331534,"LC"
"Ofav_126",3343.73319014216,"LC"
"Ofav_127",4490.81029799441,"LC"
"Ofav_128",2365.06055270035,"LC"
"Ofav_129",3263.0402882611,"LC"
"Ofav_130",2847.41173222146,"LC"
"Ofav_132",2176.7394980587,"LH"
"Ofav_133",2250.41714308108,"LH"
"Ofav_153",1536.89506055016,"LH"
"Ofav_154",2522.61919635399,"LH"
"Ofav_134",1685.34312676621,"LH"
"Ofav_155",2242.8144990998,"LH"
"Ofav_156",2065.38934300244,"LH"
"Ofav_157",2398.08440187628,"LH"
"Ofav_158",2575.62481995036,"LH"
"Ofav_159",1604.09159941576,"LH"
"Ofav_136",2418.65959587576,"LH"
"Ofav_137",3144.81847691949,"LH"
"Ofav_138",1782.93536031384,"LH"
"Ofav_160",2714.74866452736,"LH"
"Ofav_161",2757.76827694557,"LH"
"Ofav_162",3087.00634202327,"LH"
"Ofav_163",3292.49774194499,"LH"
