"","count","treat"
"Ofav_080",209.809319411389,"CC"
"Ofav_081",243.293763070055,"CC"
"Ofav_082",213.820727052534,"CC"
"Ofav_083",204.660808168023,"CC"
"Ofav_084",293.57894924451,"CC"
"Ofav_085",191.593289922565,"CC"
"Ofav_086",589.217614950995,"CC"
"Ofav_087",219.659004488813,"CC"
"Ofav_088",282.651425333311,"CC"
"Ofav_089",187.595520264499,"CC"
"Ofav_090",256.206420771302,"CC"
"Ofav_091",215.216284575237,"CC"
"Ofav_092",228.222880990879,"CC"
"Ofav_093",422.256298286089,"CC"
"Ofav_094",201.955176045979,"CH"
"Ofav_095",234.655018213181,"CH"
"Ofav_096",145.471325480109,"CH"
"Ofav_097",166.339984639574,"CH"
"Ofav_098",191.553708220805,"CH"
"Ofav_099",133.903070807121,"CH"
"Ofav_100",217.033032211852,"CH"
"Ofav_101",134.70327348742,"CH"
"Ofav_102",129.715815769531,"CH"
"Ofav_103",178.575678089065,"CH"
"Ofav_104",156.086420480918,"CH"
"Ofav_105",171.556581285701,"CH"
"Ofav_106",189.285300487084,"CH"
"Ofav_107",178.784038618446,"CH"
"Ofav_108",218.962828553774,"CH"
"Ofav_110",203.053297038364,"CH"
"Ofav_111",120.686799705581,"CH"
"Ofav_112",165.480483810825,"CH"
"Ofav_113",184.136378729222,"CH"
"Ofav_114",220.480374373705,"CH"
"Ofav_115",330.765867301538,"LC"
"Ofav_116",196.670783979759,"LC"
"Ofav_117",188.061727360818,"LC"
"Ofav_118",297.772967743462,"LC"
"Ofav_119",267.163170897038,"LC"
"Ofav_120",220.691006936216,"LC"
"Ofav_121",183.149129935731,"LC"
"Ofav_122",176.636210996642,"LC"
"Ofav_123",208.056772994714,"LC"
"Ofav_124",224.729609925431,"LC"
"Ofav_126",252.119649393008,"LC"
"Ofav_127",324.10336784429,"LC"
"Ofav_128",192.796036311723,"LC"
"Ofav_129",206.161565449124,"LC"
"Ofav_130",305.039253952376,"LC"
"Ofav_132",168.200731919165,"LH"
"Ofav_133",153.013467408855,"LH"
"Ofav_153",116.536651364663,"LH"
"Ofav_154",136.585568148596,"LH"
"Ofav_134",120.508456028776,"LH"
"Ofav_155",158.955790882283,"LH"
"Ofav_156",146.549359098743,"LH"
"Ofav_157",150.623373387347,"LH"
"Ofav_158",156.736058353271,"LH"
"Ofav_159",138.986118755034,"LH"
"Ofav_136",205.731257214548,"LH"
"Ofav_137",255.575804882734,"LH"
"Ofav_138",166.363308239355,"LH"
"Ofav_160",214.28170285021,"LH"
"Ofav_161",233.782392409026,"LH"
"Ofav_162",209.309856040761,"LH"
"Ofav_163",294.923647691775,"LH"
