"","count","treat"
"Ofav_080",1068.96380327803,"CC"
"Ofav_081",1286.18005338785,"CC"
"Ofav_082",1255.32780619138,"CC"
"Ofav_083",1027.937424499,"CC"
"Ofav_084",1569.69354074665,"CC"
"Ofav_085",963.928670026265,"CC"
"Ofav_086",8025.10568117876,"CC"
"Ofav_087",976.662354856134,"CC"
"Ofav_088",1150.65893521287,"CC"
"Ofav_089",858.105411806999,"CC"
"Ofav_090",1090.94036165454,"CC"
"Ofav_091",902.133829130975,"CC"
"Ofav_092",1234.79628772367,"CC"
"Ofav_093",4471.3210021707,"CC"
"Ofav_094",907.93186754044,"CH"
"Ofav_095",876.562740556211,"CH"
"Ofav_096",643.91206252408,"CH"
"Ofav_097",651.103016662946,"CH"
"Ofav_098",955.768541104026,"CH"
"Ofav_099",768.445308922569,"CH"
"Ofav_100",1303.82263197991,"CH"
"Ofav_101",730.699177484345,"CH"
"Ofav_102",1035.68659187116,"CH"
"Ofav_103",640.217517482999,"CH"
"Ofav_104",614.164894514864,"CH"
"Ofav_105",823.709797437438,"CH"
"Ofav_106",1063.25582863033,"CH"
"Ofav_107",870.850261255505,"CH"
"Ofav_108",1194.95260806674,"CH"
"Ofav_110",1259.41869818463,"CH"
"Ofav_111",552.630873798974,"CH"
"Ofav_112",544.646157130441,"CH"
"Ofav_113",1163.87819479024,"CH"
"Ofav_114",877.037184042918,"CH"
"Ofav_115",2195.88337683924,"LC"
"Ofav_116",904.710450809026,"LC"
"Ofav_117",804.777036666553,"LC"
"Ofav_118",2001.19425909886,"LC"
"Ofav_119",1096.43024241067,"LC"
"Ofav_120",1176.66430865518,"LC"
"Ofav_121",791.013165541945,"LC"
"Ofav_122",831.087270204347,"LC"
"Ofav_123",888.169003324258,"LC"
"Ofav_124",1317.07038327744,"LC"
"Ofav_126",1404.95868047651,"LC"
"Ofav_127",1917.03467467471,"LC"
"Ofav_128",959.427579306689,"LC"
"Ofav_129",1403.77664101902,"LC"
"Ofav_130",1264.86819613561,"LC"
"Ofav_132",829.973620184792,"LH"
"Ofav_133",839.324070748703,"LH"
"Ofav_153",488.202918141702,"LH"
"Ofav_154",683.402123800229,"LH"
"Ofav_134",778.192593005378,"LH"
"Ofav_155",687.141760489892,"LH"
"Ofav_156",713.65591304599,"LH"
"Ofav_157",928.455588715938,"LH"
"Ofav_158",909.106864182142,"LH"
"Ofav_159",597.155147159537,"LH"
"Ofav_136",855.33280178929,"LH"
"Ofav_137",1285.5777242191,"LH"
"Ofav_138",907.589767069775,"LH"
"Ofav_160",1016.61222326375,"LH"
"Ofav_161",983.310079130619,"LH"
"Ofav_162",1367.46288271493,"LH"
"Ofav_163",1114.18944996454,"LH"
