"","count","treat"
"Ofav_080",138.578399192854,"CC"
"Ofav_081",187.973665155359,"CC"
"Ofav_082",169.005448259985,"CC"
"Ofav_083",111.793436943579,"CC"
"Ofav_084",174.515626113928,"CC"
"Ofav_085",118.163923887505,"CC"
"Ofav_086",303.733947399382,"CC"
"Ofav_087",77.9093731451311,"CC"
"Ofav_088",172.925871037024,"CC"
"Ofav_089",186.584193127934,"CC"
"Ofav_090",134.4999993465,"CC"
"Ofav_091",124.441920364568,"CC"
"Ofav_092",133.497817049295,"CC"
"Ofav_093",300.733297085013,"CC"
"Ofav_094",223.160984050819,"CH"
"Ofav_095",282.091595178782,"CH"
"Ofav_096",235.874792492986,"CH"
"Ofav_097",135.358888608006,"CH"
"Ofav_098",276.765456018817,"CH"
"Ofav_099",90.0204817258309,"CH"
"Ofav_100",266.526296717418,"CH"
"Ofav_101",149.707366175454,"CH"
"Ofav_102",192.49864151066,"CH"
"Ofav_103",247.289662569084,"CH"
"Ofav_104",190.809570116144,"CH"
"Ofav_105",320.467444458522,"CH"
"Ofav_106",229.533943230523,"CH"
"Ofav_107",211.199318367254,"CH"
"Ofav_108",306.915395893605,"CH"
"Ofav_110",184.887082057345,"CH"
"Ofav_111",177.50237774822,"CH"
"Ofav_112",154.86770415048,"CH"
"Ofav_113",280.128122155861,"CH"
"Ofav_114",318.625464478897,"CH"
"Ofav_115",124.349700238077,"LC"
"Ofav_116",127.326692898542,"LC"
"Ofav_117",120.909997811883,"LC"
"Ofav_118",124.756954771077,"LC"
"Ofav_119",126.314374399493,"LC"
"Ofav_120",93.8319905943633,"LC"
"Ofav_121",106.803726417621,"LC"
"Ofav_122",95.8397839339621,"LC"
"Ofav_123",117.681499144617,"LC"
"Ofav_124",123.514855445202,"LC"
"Ofav_126",129.818465225889,"LC"
"Ofav_127",263.898090105817,"LC"
"Ofav_128",95.797150738553,"LC"
"Ofav_129",163.575079674305,"LC"
"Ofav_130",161.860350974766,"LC"
"Ofav_132",71.4503096581082,"LH"
"Ofav_133",148.89148180321,"LH"
"Ofav_153",168.011556857257,"LH"
"Ofav_154",224.834997190414,"LH"
"Ofav_134",163.031137298815,"LH"
"Ofav_155",270.370018846388,"LH"
"Ofav_156",241.32607085431,"LH"
"Ofav_157",227.879846241654,"LH"
"Ofav_158",249.812859074368,"LH"
"Ofav_159",251.586981668005,"LH"
"Ofav_136",182.531202051164,"LH"
"Ofav_137",434.031881302594,"LH"
"Ofav_138",165.569703893712,"LH"
"Ofav_160",567.410993388208,"LH"
"Ofav_161",364.463732601119,"LH"
"Ofav_162",377.042363352192,"LH"
"Ofav_163",437.868462150825,"LH"
