term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,-1.3941377691851473,-4.6502113040917195,1.8619357657214248,0.675,ns
grp,CC,CH,0,3.581792293646104,0.2842384427269451,6.879346144565263,0.028,*
grp,CC,LH,0,1.9635186800818394,-1.3340351708373195,5.261072531000998,0.405,ns
grp,LC,CH,0,4.975930062831251,1.7198565279246791,8.232003597737823,7.99e-4,***
grp,LC,LH,0,3.3576564492669867,0.10158291436041456,6.613729984173559,0.0407,*
grp,CH,LH,0,-1.6182736135642646,-4.9158274644834234,1.6792802373548943,0.572,ns
