term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,CC,LC,0,-0.6247021111703646,-23.118189129390387,21.86878490704966,1,ns
grp,CC,CH,0,12.790494051468315,-9.989545754868502,35.57053385780513,0.457,ns
grp,CC,LH,0,17.374937942855667,-5.40510186348115,40.15497774919248,0.195,ns
grp,LC,CH,0,13.41519616263868,-9.078290855581344,35.9086831808587,0.403,ns
grp,LC,LH,0,17.99964005402603,-4.493846964193992,40.493127072246054,0.162,ns
grp,CH,LH,0,4.584443891387352,-18.195595914949465,27.364483697724168,0.952,ns
