term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,-15.012469557402763,-68.76892643649886,38.743987321693325,0.882,ns
grp,Emerald,Star,0,-2.2822535752394586,-53.10272200552346,48.538214855044544,0.999,ns
grp,Emerald,MacN,0,50.93778749959313,2.806492212130202,99.06908278705606,0.034,*
grp,Rainbow,Star,0,12.730215982163305,-41.74932971129894,67.20976167562556,0.926,ns
grp,Rainbow,MacN,0,65.9502570569959,13.970237111429313,117.93027700256248,0.00736,**
grp,Star,MacN,0,53.22004107483258,4.282470346190202,102.15761180347496,0.0279,*
