term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,2.489649518418302,-1.1521316385718312,6.131430675408435,0.283,ns
grp,Emerald,Star,0,-1.7326195090246737,-5.422007669043563,1.9567686509942153,0.607,ns
grp,Emerald,MacN,0,-2.4602731761432484,-6.201847636126338,1.281301283839841,0.316,ns
grp,Rainbow,Star,0,-4.222269027442976,-7.911657187461865,-0.5328808674240868,0.0185,*
grp,Rainbow,MacN,0,-4.94992269456155,-8.69149715454464,-1.208348234578461,0.00464,**
grp,Star,MacN,0,-0.7276536671185747,-4.515581126756221,3.0602737925190717,0.958,ns
