term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,13.469059177237172,1.5058734222076033,25.43224493226674,0.0211,*
grp,Emerald,Star,0,11.247257849639015,-0.8723160561118242,23.366831755389853,0.0785,ns
grp,Emerald,MacN,0,13.683706089685325,1.3927011249481147,25.974711054422535,0.0231,*
grp,Rainbow,Star,0,-2.2218013275981576,-14.341375233348996,9.897772578152681,0.963,ns
grp,Rainbow,MacN,0,0.2146469124481527,-12.076358052289057,12.505651877185363,1,ns
grp,Star,MacN,0,2.4364482400463103,-10.006825496828926,14.879721976921546,0.955,ns
