term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,41.703115929016974,8.578470270579679,74.82776158745426,0.00775,**
grp,Emerald,Star,0,-16.130961890579925,-49.688627831732674,17.426704050572823,0.589,ns
grp,Emerald,MacN,0,-19.790320444164678,-53.82265870087407,14.242017812544717,0.426,ns
grp,Rainbow,Star,0,-57.8340778195969,-91.39174376074965,-24.27641187844415,1.3e-4,***
grp,Rainbow,MacN,0,-61.49343637318165,-95.52577462989105,-27.461098116472257,5.76e-5,****
grp,Star,MacN,0,-3.6593585535847524,-38.113311021190846,30.79459391402134,0.992,ns
