term,group1,group2,null.value,estimate,conf.low,conf.high,p.adj,p.adj.signif
grp,Emerald,Rainbow,0,1.7818549191505784,-0.04713262769595583,3.610842465997113,0.059,ns
grp,Emerald,Star,0,0.7492328310859413,-1.1036640644909934,2.6021297266628762,0.713,ns
grp,Emerald,MacN,0,2.3193205399957137,0.4402144658229381,4.19842661416849,0.0094,**
grp,Rainbow,Star,0,-1.032622088064637,-2.885518983641572,0.8202748075122976,0.464,ns
grp,Rainbow,MacN,0,0.5374656208451354,-1.3416404533276403,2.416571695017911,0.876,ns
grp,Star,MacN,0,1.5700877089097725,-0.3322979242130071,3.472473342032552,0.141,ns
