gene,Fish_kME
Ssiderea002318,0.469098176762403
Ssiderea002320,-0.0640008990793981
Ssiderea002321,0.450679304214925
Ssiderea002322,0
Ssiderea002323,0
Ssiderea002324,0
Ssiderea002325,0.604305589978967
Ssiderea002328,0.433959892558652
Ssiderea002330,0.35534801961482
Ssiderea002333,0
Ssiderea002334,0.351290869308388
Ssiderea002337,0
Ssiderea002338,0.679382247151579
Ssiderea002340,0.0255192841456734
Ssiderea002345,0.297994422842744
Ssiderea002349,0.01358269014853
Ssiderea002350,0.0984165287279307
Ssiderea002352,0.765750176344288
Ssiderea002353,0.149199074900658
Ssiderea002355,0.734848346346482
Ssiderea002356,0.0223146134631655
Ssiderea002358,0.561755639664554
Ssiderea002363,0
Ssiderea002366,0.220617553441423
Ssiderea002367,0
Ssiderea002368,0
Ssiderea002369,0
Ssiderea002370,-0.0742847052516546
Ssiderea002373,0.302022592746115
Ssiderea002376,0
Ssiderea002378,0.594909344784532
Ssiderea002379,0
Ssiderea002381,0.649018550455521
Ssiderea002382,0.762221911167881
Ssiderea002383,0.387015657575969
Ssiderea002388,0.453504575853345
