gene,Fish_kME
Ssiderea002225,0
Ssiderea002227,0
Ssiderea002232,0
Ssiderea002234,0
Ssiderea002235,0
Ssiderea002237,0
Ssiderea002238,0
Ssiderea002240,0
Ssiderea002241,0
Ssiderea002242,0
Ssiderea002243,0
Ssiderea002245,0
Ssiderea002247,0
Ssiderea002248,0
Ssiderea002250,0
Ssiderea002251,0
Ssiderea002254,0
Ssiderea002256,0
Ssiderea002258,0
Ssiderea002259,0
Ssiderea002260,0
Ssiderea002261,0
Ssiderea002265,0
Ssiderea002267,0
Ssiderea002268,0
Ssiderea002269,0
Ssiderea002275,0
Ssiderea002276,0
Ssiderea002277,0
Ssiderea002278,0
Ssiderea002281,0
Ssiderea002282,0
Ssiderea002285,0
Ssiderea002296,0
Ssiderea002299,0
Ssiderea002300,0
Ssiderea002302,0
Ssiderea002304,0
Ssiderea002306,0
Ssiderea002310,0
Ssiderea002312,0
Ssiderea002315,0
Ssiderea002316,0
Ssiderea002318,0
Ssiderea002320,0
Ssiderea002321,0
Ssiderea002322,0
Ssiderea002323,0
Ssiderea002324,0
Ssiderea002325,0
Ssiderea002328,0
Ssiderea002330,0
Ssiderea002333,0
Ssiderea002334,0
Ssiderea002337,0
Ssiderea002338,0
Ssiderea002340,0
Ssiderea002345,0
Ssiderea002349,0
Ssiderea002350,0
Ssiderea002352,0
Ssiderea002353,0
Ssiderea002355,0
Ssiderea002356,0
Ssiderea002358,0
Ssiderea002363,0
Ssiderea002366,0
Ssiderea002367,0
Ssiderea002368,0
Ssiderea002369,0
Ssiderea002370,0
Ssiderea002373,0
Ssiderea002376,0
Ssiderea002378,0
Ssiderea002379,0
Ssiderea002381,0
Ssiderea002382,0
Ssiderea002383,0
Ssiderea002388,0
Ssiderea002389,0
Ssiderea002392,0
Ssiderea002393,0
Ssiderea002394,0
Ssiderea002397,0
Ssiderea002398,0
Ssiderea002402,0
Ssiderea002408,0
Ssiderea002409,0
Ssiderea002410,0
Ssiderea002413,0
Ssiderea002415,0
Ssiderea002419,0
Ssiderea002425,0
Ssiderea002426,0
Ssiderea002428,0
Ssiderea002430,0
Ssiderea002432,0
Ssiderea002433,0
Ssiderea002435,0
Ssiderea002436,0
Ssiderea002441,0
Ssiderea002443,0
Ssiderea002453,0
Ssiderea002455,0
Ssiderea002456,0
Ssiderea002467,0
Ssiderea002468,0
Ssiderea002476,0
Ssiderea002479,0
Ssiderea002480,0
Ssiderea002481,0
Ssiderea002485,0
Ssiderea002487,0
Ssiderea002491,0
Ssiderea002496,0
Ssiderea002516,0
Ssiderea002527,0
Ssiderea002528,0
Ssiderea002530,0
Ssiderea002531,0
Ssiderea002536,0
Ssiderea002543,0
Ssiderea002551,0
Ssiderea002556,0
Ssiderea002562,0
Ssiderea002565,0
Ssiderea002566,0
Ssiderea002569,0
Ssiderea002570,0
Ssiderea002575,0
Ssiderea002576,0
Ssiderea002577,0
Ssiderea002579,0
Ssiderea002582,0
Ssiderea002587,0
Ssiderea002596,0
Ssiderea002597,0
Ssiderea002599,0
Ssiderea002606,0
Ssiderea002607,0
Ssiderea002625,0
Ssiderea002627,0
Ssiderea002649,0
Ssiderea002652,0
Ssiderea002654,0
Ssiderea002656,0
Ssiderea002658,0
Ssiderea002665,0
Ssiderea002673,0
Ssiderea002678,0
Ssiderea002690,0
Ssiderea002699,0
Ssiderea002704,0
Ssiderea002705,0
Ssiderea002708,0
Ssiderea002709,0
Ssiderea002714,0
Ssiderea002719,0
Ssiderea002720,0
Ssiderea002723,0.673165065557067
Ssiderea002724,0
Ssiderea002730,0
Ssiderea002735,0.382371692480382
Ssiderea002737,0
Ssiderea002738,0
Ssiderea002741,0
Ssiderea002742,0
Ssiderea002743,0
Ssiderea002745,0
Ssiderea002746,0
Ssiderea002747,0
Ssiderea002750,0
Ssiderea002751,0
Ssiderea002752,0
Ssiderea002754,0
Ssiderea002755,0
Ssiderea002756,0
Ssiderea002757,0
Ssiderea002763,0
Ssiderea002764,0
Ssiderea002765,0
Ssiderea002766,0
Ssiderea002767,0
Ssiderea002768,0
Ssiderea002769,0
Ssiderea002770,0
Ssiderea002771,0
Ssiderea002775,0
Ssiderea002776,0
Ssiderea002777,0
Ssiderea002779,0
Ssiderea002782,0
Ssiderea002783,0
Ssiderea002784,0
Ssiderea002785,0
Ssiderea002786,0
Ssiderea002790,0
Ssiderea002791,0
Ssiderea002792,0
Ssiderea002793,0
Ssiderea002794,0
Ssiderea002798,0
Ssiderea002799,0
Ssiderea002800,0
Ssiderea002801,0
Ssiderea002803,0
Ssiderea002807,0
Ssiderea002808,0
Ssiderea002809,0
Ssiderea002817,0
Ssiderea002818,0
Ssiderea002819,0
Ssiderea002820,0
Ssiderea002825,0
Ssiderea002826,0
Ssiderea002828,0
Ssiderea002829,0
Ssiderea002831,0
Ssiderea002832,0
Ssiderea002834,0
Ssiderea002842,0
Ssiderea002847,0
Ssiderea002849,0
Ssiderea002852,0.49184807767638
Ssiderea002853,0
Ssiderea002855,0
Ssiderea002858,0
Ssiderea002859,0
Ssiderea002863,0
Ssiderea002867,0
Ssiderea002871,0
Ssiderea002872,0
Ssiderea002874,0
Ssiderea002875,0
Ssiderea002881,0
Ssiderea002894,0
Ssiderea002900,0
Ssiderea002905,0
Ssiderea002907,0
Ssiderea002910,0
Ssiderea002915,0
Ssiderea002916,0
Ssiderea002923,0
Ssiderea002951,0
Ssiderea002953,0
Ssiderea002954,0
Ssiderea002956,0
Ssiderea002958,0
Ssiderea002962,0
Ssiderea002963,0
Ssiderea002965,0
Ssiderea002967,0
Ssiderea002970,0
Ssiderea002971,0
Ssiderea002972,0
Ssiderea002974,0
Ssiderea002978,0
Ssiderea002981,0
Ssiderea002982,0
Ssiderea002991,0
Ssiderea002992,0
Ssiderea002997,0
Ssiderea003001,0
Ssiderea003002,0
Ssiderea003004,0
Ssiderea003006,0
Ssiderea003007,0
Ssiderea003012,0
Ssiderea003013,0
Ssiderea003017,0
Ssiderea003018,0
Ssiderea003021,0
Ssiderea003026,0
Ssiderea003027,0
Ssiderea003030,0
Ssiderea003032,0
Ssiderea003033,0
Ssiderea003037,0
Ssiderea003038,0
Ssiderea003040,0
Ssiderea003043,0
Ssiderea003044,0
Ssiderea003045,0
Ssiderea003047,0
Ssiderea003061,0
Ssiderea003067,0
Ssiderea003068,0
Ssiderea003070,0
Ssiderea003071,0
Ssiderea003073,0
Ssiderea003076,0
Ssiderea003078,0
Ssiderea003079,0
Ssiderea003081,0
Ssiderea003082,0
Ssiderea003083,0
Ssiderea003085,0
Ssiderea003086,0
Ssiderea003087,0
Ssiderea003088,0
Ssiderea003089,0
Ssiderea003090,0
Ssiderea003094,0
Ssiderea003109,0
Ssiderea003116,0
Ssiderea003121,0
Ssiderea003127,0
Ssiderea003131,0
Ssiderea003132,0
Ssiderea003135,0
Ssiderea003136,0
Ssiderea003137,0
Ssiderea003144,0
Ssiderea003150,0
Ssiderea003154,0
Ssiderea003165,0
Ssiderea003176,0
Ssiderea003209,0
Ssiderea003232,0
Ssiderea003297,0
Ssiderea003301,0
Ssiderea003302,0
Ssiderea003304,0
Ssiderea003305,0
Ssiderea003306,0
Ssiderea003307,0
Ssiderea003310,0
Ssiderea003311,0
Ssiderea003312,0
Ssiderea003315,0
Ssiderea003316,0
Ssiderea003317,0
Ssiderea003318,0
Ssiderea003321,0
Ssiderea003322,0
Ssiderea003324,0
Ssiderea003325,0
Ssiderea003330,0
Ssiderea003332,0
Ssiderea003336,0
Ssiderea003343,0
Ssiderea003344,0
Ssiderea003345,0
Ssiderea003347,0
Ssiderea003348,0
Ssiderea003349,0
Ssiderea003350,0
Ssiderea003351,0
