gene,lpv
Ofaveolata000002,-0.118614192933341
Ofaveolata000003,0.0901266291671733
Ofaveolata000004,0.072274904469502
Ofaveolata000005,NA
Ofaveolata000006,0.0800634667196199
Ofaveolata000007,NA
Ofaveolata000008,NA
Ofaveolata000009,0.00486461458399674
Ofaveolata000010,2.70828345705369
Ofaveolata000011,-0.20848301702262
Ofaveolata000012,-0.103846879314316
Ofaveolata000013,-0.165923241411496
Ofaveolata000014,0.0969391123040068
Ofaveolata000015,1.26238049083396
Ofaveolata000016,0.0354206803194814
Ofaveolata000017,NA
Ofaveolata000018,-0.0921328721909138
Ofaveolata000019,0.016507484285065
Ofaveolata000020,-0.0490899471037076
Ofaveolata000021,0.0603923637327396
Ofaveolata000022,0.0273957547853238
Ofaveolata000023,0.0140931945580421
Ofaveolata000028,-0.298551829419954
Ofaveolata000029,0.718353036892647
Ofaveolata000030,NA
Ofaveolata000032,0.121463837868674
Ofaveolata000033,NA
Ofaveolata000036,NA
Ofaveolata000037,0.0219842717242846
Ofaveolata000038,NA
Ofaveolata000039,0.097111053913905
Ofaveolata000040,NA
Ofaveolata000041,NA
Ofaveolata000042,0.0311184608816833
Ofaveolata000043,NA
Ofaveolata000044,-0.115235439149821
Ofaveolata000045,0.0884185864061604
Ofaveolata000046,-0.0441057352671781
Ofaveolata000047,-0.132475234605615
Ofaveolata000048,-0.173489225156795
Ofaveolata000049,-0.114958124695362
Ofaveolata000050,-0.100750745739759
Ofaveolata000051,-0.0397245376177442
Ofaveolata000052,-0.0192139529974405
Ofaveolata000053,2.70940856596791
Ofaveolata000054,NA
Ofaveolata000055,0.380622838824349
Ofaveolata000056,NA
Ofaveolata000057,-0.12971691946822
Ofaveolata000058,0.00682339070423335
Ofaveolata000059,0.0532028140067808
Ofaveolata000060,0.0394387802932824
Ofaveolata000061,-0.00289033878984835
Ofaveolata000062,-0.00555230949283881
Ofaveolata000063,-0.00486461458399674
Ofaveolata000064,-0.0067896146208049
Ofaveolata000066,0.185014802979167
Ofaveolata000069,0.0539152222978646
Ofaveolata000070,0.670946016795261
Ofaveolata000071,NA
Ofaveolata000072,0.0488374788143513
Ofaveolata000073,-0.0256682427413275
Ofaveolata000074,0.067774849947826
Ofaveolata000075,-0.122393221698164
Ofaveolata000076,0.0567002478303213
Ofaveolata000077,0.00728127000823831
Ofaveolata000079,0.0510703511957546
Ofaveolata000080,0.0567485530139704
Ofaveolata000082,-0.0345765399635456
Ofaveolata000083,-0.0982331919839782
Ofaveolata000084,-1.04177480057793
Ofaveolata000085,0.201309239922926
Ofaveolata000086,-0.0593544641062675
Ofaveolata000087,0.023297470808169
Ofaveolata000088,NA
Ofaveolata000089,0.0697420044220648
Ofaveolata000090,0.0404798264837624
Ofaveolata000091,0.442846556084984
Ofaveolata000092,0.173351562648781
Ofaveolata000093,NA
Ofaveolata000095,0.0512351010497713
Ofaveolata000096,-0.362722113701321
Ofaveolata000097,-0.0617175930765623
Ofaveolata000099,-0.466855492258722
Ofaveolata000100,0.266833950883911
Ofaveolata000101,0.407836762055066
Ofaveolata000102,-0.0564692131314635
Ofaveolata000103,NA
Ofaveolata000104,-2.66394824306671
Ofaveolata000106,-0.191948105661879
Ofaveolata000107,-0.0476170918429226
Ofaveolata000108,-0.197915426446148
Ofaveolata000109,0.0840510017675516
Ofaveolata000110,0.202361514779265
Ofaveolata000111,0.0869645968287456
Ofaveolata000113,0.00176200008254497
Ofaveolata000114,0.423785495244871
Ofaveolata000115,NA
Ofaveolata000116,NA
Ofaveolata000117,0.0562965721403033
Ofaveolata000118,NA
Ofaveolata000119,0.00332575608278924
Ofaveolata000120,NA
Ofaveolata000121,NA
Ofaveolata000124,-0.0207880556159019
Ofaveolata000125,-0.0333593777488758
Ofaveolata000126,-0.0793544660184397
Ofaveolata000127,0.0430343130698331
Ofaveolata000128,-0.271515266073625
Ofaveolata000129,-0.103160768014101
Ofaveolata000130,0.0291819383678313
Ofaveolata000131,-0.0442949293553595
Ofaveolata000132,0.0185065206363968
Ofaveolata000134,0.0139449427149862
Ofaveolata000136,0.029548130887241
Ofaveolata000137,0.00962748970028864
Ofaveolata000138,0.148434777631964
Ofaveolata000139,-1.38944343872703
Ofaveolata000140,-0.00423563356544608
Ofaveolata000141,0.00486461458399674
Ofaveolata000142,0.200592925674848
Ofaveolata000143,-0.325882607282905
Ofaveolata000144,0.0254517137236577
Ofaveolata000145,0.166601515783634
Ofaveolata000146,-0.0539152222978646
Ofaveolata000147,-0.124203256826843
Ofaveolata000148,0.0148874530298931
Ofaveolata000149,NA
Ofaveolata000150,0.204423028935933
Ofaveolata000151,-0.309668153583725
Ofaveolata000152,-0.00728127000823831
Ofaveolata000153,0.0658617627878933
Ofaveolata000154,0.279294569472708
Ofaveolata000155,NA
Ofaveolata000157,NA
Ofaveolata000159,NA
Ofaveolata000160,-0.00423563356544608
Ofaveolata000161,-0.259591689119649
Ofaveolata000162,0.126006380403193
Ofaveolata000163,0.0125475034375354
Ofaveolata000164,-0.792006474346762
Ofaveolata000165,NA
Ofaveolata000166,-0.0555348532739282
Ofaveolata000167,NA
Ofaveolata000168,NA
Ofaveolata000170,0.02239495155897
Ofaveolata000171,NA
Ofaveolata000172,0.147092225473006
Ofaveolata000173,-0.353980968809712
Ofaveolata000174,0.0185065206363968
Ofaveolata000175,0.111305383030346
Ofaveolata000176,-0.236008417241127
Ofaveolata000177,NA
Ofaveolata000178,NA
Ofaveolata000179,-0.0283196288095287
Ofaveolata000180,NA
Ofaveolata000181,NA
Ofaveolata000182,-0.405774998497805
Ofaveolata000183,NA
Ofaveolata000184,NA
Ofaveolata000185,0.0106622376503586
Ofaveolata000186,0.0039691296690404
Ofaveolata000187,0.0524292624549388
Ofaveolata000188,-0.0480238941520322
Ofaveolata000189,-0.115540372255958
Ofaveolata000190,-0.0561920568948395
Ofaveolata000191,NA
Ofaveolata000192,0.0879935498289677
Ofaveolata000193,NA
Ofaveolata000194,0.0537311128648096
Ofaveolata000195,0.201951653540639
Ofaveolata000196,-0.962529953089343
Ofaveolata000197,0.100664082664563
Ofaveolata000198,0.00759424936016161
Ofaveolata000199,-0.352982443622428
Ofaveolata000200,-0.00742317770268948
Ofaveolata000201,0.00676803941975706
Ofaveolata000202,NA
Ofaveolata000203,0.0451646972541363
Ofaveolata000204,0.091242757055335
Ofaveolata000205,0.943133774484096
Ofaveolata000206,NA
Ofaveolata000207,NA
Ofaveolata000209,NA
Ofaveolata000210,0.102738029600577
Ofaveolata000213,-0.0658810235424051
Ofaveolata000214,0.359070911663428
Ofaveolata000215,-0.308778696819803
Ofaveolata000216,2.04219159879418
Ofaveolata000217,NA
Ofaveolata000218,-0.22262710328979
Ofaveolata000220,0.187061188184767
Ofaveolata000221,-0.332374918566289
Ofaveolata000222,-0.000255697734671376
Ofaveolata000223,-0.0370760800657714
Ofaveolata000225,0.0898433986408193
Ofaveolata000226,0.400527390312401
Ofaveolata000227,-0.419215460136999
Ofaveolata000228,-0.00962748970028864
Ofaveolata000229,-0.03222200178742
Ofaveolata000230,-0.992427830209776
Ofaveolata000231,NA
Ofaveolata000232,NA
Ofaveolata000233,-0.000730025835718689
Ofaveolata000234,-0.0463605125905751
Ofaveolata000235,0.622770974914664
Ofaveolata000236,-0.0453044806875834
Ofaveolata000237,NA
Ofaveolata000238,NA
Ofaveolata000239,NA
Ofaveolata000240,-0.0210376058132553
Ofaveolata000241,0.0318011323625021
Ofaveolata000242,-0.220713966208766
Ofaveolata000243,0.0472202152291425
Ofaveolata000245,-0.00476996747287015
Ofaveolata000246,NA
Ofaveolata000247,0.030440134648015
Ofaveolata000248,-0.0139449427149862
Ofaveolata000249,-0.276224438032513
Ofaveolata000250,-0.0110682342005878
Ofaveolata000251,-0.210207778951352
Ofaveolata000252,0.098210406956531
Ofaveolata000253,NA
Ofaveolata000254,0.119526446001808
Ofaveolata000255,0.0844975612501144
Ofaveolata000256,0.184303589680851
Ofaveolata000257,-0.0979686232524995
Ofaveolata000258,1.09695204992283
Ofaveolata000259,0.267289656924413
Ofaveolata000260,-0.0280544289489513
Ofaveolata000261,0.0581027632853446
Ofaveolata000262,-0.162117690241391
Ofaveolata000263,0.0415006312737247
Ofaveolata000264,-0.0294496494621877
Ofaveolata000265,-0.384155711489559
Ofaveolata000266,NA
Ofaveolata000267,NA
Ofaveolata000268,0.0138164552474269
Ofaveolata000269,NA
Ofaveolata000271,0.180795367407667
Ofaveolata000272,0.120078161978453
Ofaveolata000273,0.0489421850008666
Ofaveolata000274,0.189268846960233
Ofaveolata000275,0.0184182247024568
