"","comparison","gene","lpv.Star_Emerald","lpv.MacN_Emerald","lpv.Star_Rainbow","lpv.MacN_Rainbow","annot","KOG"
"184","urban_reef","Ofaveolata030237",2.7827847298836,3.9994237938165,2.51725434830963,3.42354677961894,"xylosyltransferase activity","Carbohydrate transport and metabolism"
"185","urban_reef","Ofaveolata030316",-5.80223300500583,-3.79042178018277,-4.0970490648654,-2.50544448445252,NA,NA
"186","urban_reef","Ofaveolata030350",4.21611537610321,3.3083505333206,3.08209010829896,2.32144283543653,"TBC1 domain family member","Intracellular trafficking, secretion, and vesicular transport"
"187","urban_reef","Ofaveolata030368",1.85633429417759,2.75396654916316,1.59448020575245,2.22564576275378,"queuine tRNA-ribosyltransferase activity","RNA processing and modification"
"188","urban_reef","Ofaveolata030398",1.78290072517364,10.2440500990124,2.86510662932965,11.3760156765511,NA,NA
"189","urban_reef","Ofaveolata030445",2.39789531719493,2.20556546507827,2.0660325623915,1.80493510843036,"histone H3-S10 phosphorylation involved in chromosome condensation","Cell cycle control, cell division, chromosome partitioning"
"190","urban_reef","Ofaveolata030493",-1.29592341024983,-1.07442191313885,-4.36322564871018,-4.23821967693999,"Formyl transferase, C-terminal domain","Nucleotide transport and metabolism"
"191","urban_reef","Ofaveolata030532",-2.7827847298836,-13.618754299909,-2.09968643994934,-10.3525000874844,"Zona pellucida-like domain",NA
"192","urban_reef","Ofaveolata030646",1.6396992956778,3.23724399111795,1.00091721927941,1.97612382459028,NA,NA
"193","urban_reef","Ofaveolata030656",2.54592413032869,8.02050939262434,4.02475282750856,9.74810932675267,"Crystallin, zeta (quinone reductase)","Energy production and conversion"
"194","urban_reef","Ofaveolata030677",1.41584878744647,3.45944205773258,1.34076860970829,2.98168218304682,"proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific",NA
"195","urban_reef","Ofaveolata030702",-1.79132602363905,-2.7382323908912,-1.50419093384614,-2.15681052556338,"neurotransmitter:sodium symporter activity",""
"196","urban_reef","Ofaveolata030807",1.570715396095,4.89063692513448,2.10954831225427,5.22205705466593,"phospholipase domain containing 6","Lipid transport and metabolism"
"197","urban_reef","Ofaveolata031066",1.40761326139954,1.91646730451786,1.27955633444314,1.62275614494496,"rRNA base methylation","Cell cycle control, cell division, chromosome partitioning"
"198","urban_reef","Ofaveolata031080",1.90426695791319,-2.19621044923057,1.41041064159537,-2.38289978295872,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms"
"199","urban_reef","Ofaveolata031334",5.56632847701944,19.0448914611921,4.0970490648654,14.6109320838236,"Common central domain of tyrosinase","Amino acid transport and metabolism"
"200","urban_reef","Ofaveolata031462",1.69950327677334,2.69456091760676,1.10694292287304,1.73008929204505,"Solute carrier family 35 (UDP-galactose transporter), member A2","Carbohydrate transport and metabolism"
"201","urban_reef","Ofaveolata031467",4.17888270867491,18.4915386972666,3.7828983634865,15.6072868516955,NA,NA
"202","urban_reef","Ofaveolata031524",-1.59424746733898,-4.83872362167531,-1.03663303247077,-3.2942667494467,NA,NA
"203","urban_reef","Ofaveolata031733",2.33385060990178,7.73178872587762,5.39592487798098,12.0740368187543,NA,NA
"204","urban_reef","Ofaveolata031958",6.87244518046337,9.74269971210472,1.85229745987249,3.03044875403052,NA,NA
"205","urban_reef","Ofaveolata031960",3.6719775298824,7.48268753484233,1.00407214616184,3.01438731905513,NA,NA
"206","urban_reef","Ofaveolata031981",-5.32684523308653,-6.18262345758696,-1.0756807247781,-1.16619816307159,"galactose-3-O-sulfotransferase 1",NA
"207","urban_reef","Ofaveolata032103",-2.14187544331981,-3.61142361320077,-2.86510662932965,-4.28271828257315,NA,NA
"208","urban_reef","Ofaveolata032105",-2.29396791841344,-6.00240284234742,-2.74282263076281,-6.21185370941124,"Heat shock 70 kDa protein 12A-like","Posttranslational modification, protein turnover, chaperones"
"209","urban_reef","Ofaveolata032302",1.80234594742273,6.93916252062262,3.00477625113637,8.41962916968271,NA,NA
"210","urban_reef","Ofaveolata032315",3.21305702174813,4.12554561373834,2.0168690847789,2.50296750618268,"Von Willebrand factor A","Inorganic ion transport and metabolism"
"211","urban_reef","Ofaveolata032330",1.70448556375221,3.80737657139041,2.59405094723489,4.65153662458814,NA,NA
"212","urban_reef","Ofaveolata032360",1.03302879957213,1.9775375820423,1.1271176519606,1.89406968173915,"Ataxin-1 and HBP1 module (AXH)","Transcription"
"213","urban_reef","Ofaveolata032490",-1.50591002946338,-1.5357626634922,-1.34672977247999,-1.27515680692675,NA,NA
"214","urban_reef","Ofaveolata032836",4.61264750135693,14.3779217334546,2.21824629848658,8.87713005760834,NA,NA
"215","urban_reef","Ofaveolata032893",-1.38485032937516,-4.20629715095363,-1.21745968702511,-3.44024767036964,NA,NA
"216","urban_reef","Ofaveolata033223",-2.13401267027183,-2.93715292974732,-2.21989264099659,-2.83965512062524,"suppressor of cytokine signaling","Signal transduction mechanisms"
"217","urban_reef","Ofaveolata033376",-2.51298037413534,-1.98704749073161,-2.7675338987938,-2.17686600094805,NA,NA
"218","urban_reef","Ofaveolata033445",1.11478435926926,3.70107585772968,1.94719584269054,4.73320530717988,"catalytic activity. It is involved in the biological process described with metabolic process",""
"219","urban_reef","Ofaveolata033492",1.16983085081045,9.12525217812412,1.12487946283598,7.61930244184633,"fibroblast growth factor receptor binding",NA
"220","urban_reef","Ofaveolata033700",2.85868078256789,8.11208797298696,5.39592487798098,11.3733213158288,"Collagen triple helix repeat containing 1",NA
"221","urban_reef","Ofaveolata033704",4.04855102780869,2.3730246929746,2.32621004446004,1.15073947148531,NA,NA
"222","urban_reef","Ofaveolata033710",1.78483430074928,1.10303399991524,5.39592487798098,4.3032989323138,"proteasomal ubiquitin-independent protein catabolic process",NA
"223","urban_reef","Ofaveolata033711",1.49401915133289,6.26501448378574,1.38825876956124,5.28039502077185,"p21(CDKN1A)-activated kinase 7","Signal transduction mechanisms"
"224","urban_reef","Ofaveolata033714",2.98617245079509,7.37592091644456,1.37843610825605,3.92457458764684,NA,NA
"225","urban_reef","Ofaveolata033717",1.21164354819848,3.72602202495528,1.03982619378084,2.99020552992882,"Proteasome activator complex subunit 4","Amino acid transport and metabolism"
"226","urban_reef","Ofaveolata033934",-1.5697892121487,-2.72211229518475,-1.54582922482172,-2.46968164716422,NA,NA
"227","urban_reef","Ofaveolata033949",-1.46252091299691,-1.82011131159862,-3.1884496697051,-3.69733046414776,NA,NA
"228","urban_reef","Ofaveolata034305",1.04110883103132,-1.55788832148336,1.11703264646715,-1.25428693528836,NA,NA
"229","urban_reef","Ofaveolata034345",-5.11481039394999,-4.59026524872655,-1.90439484828949,-1.45885628584602,NA,NA
"230","urban_reef","Ofaveolata034700",-1.16346264359511,-1.46024913154698,-3.15949773297063,-3.67597382818987,NA,NA
"231","urban_reef","Ofaveolata034846",-1.39565294383937,-1.22976941998447,-1.36504385218684,-1.1554838666705,NA,NA
"232","urban_reef","Ofaveolata034868",1.87930907956458,1.80606165991356,2.56748703216652,2.42985473603747,NA,NA
"233","urban_reef","Ofaveolata034994",1.85715260451272,2.69339625974778,1.98118354586511,2.6557986513529,"Collagen triple helix",NA
"234","urban_reef","Ofaveolata035074",-2.02427319626981,-2.09688967128669,-1.09997043832891,-1.02065070008487,NA,NA
"235","urban_reef","Ofaveolata035075",-1.97220367268779,-7.5389715453056,-2.09592769535824,-6.89610174400743,NA,NA
"236","urban_reef","Ofaveolata035076",-3.96309376901492,-6.37062528042162,-3.42025872822232,-5.39541085039417,NA,NA
"237","urban_reef","Ofaveolata035201",-1.67339996793855,-4.08804833815704,-3.19462582824967,-6.11265942477063,NA,NA
"238","urban_reef","Ofaveolata035872",2.18121815971159,2.88812130916435,1.23630509654301,1.57917063240976,NA,NA
"239","urban_reef","Ofaveolata035923",-4.78506715644825,-6.82639587436853,-1.63687833148774,-2.48669149504111,"-",""
"240","urban_reef","Ofaveolata036107",-2.1801527389059,-1.96472653526581,-1.26624385551431,-1.01083549026899,NA,NA
"241","urban_reef","Ofaveolata036196",-1.28779649381936,-1.27900616926414,-2.164929225206,-2.13963737064375,NA,NA
"242","urban_reef","Ofaveolata036239",1.01984994870944,1.20914146139279,1.8130842094397,1.98332388483467,NA,NA
"243","urban_reef","Ofaveolata036247",2.49536574071034,2.99181413782465,3.69254435550824,4.22723013506015,"Amidohydrolase family","Nucleotide transport and metabolism"
"244","urban_reef","Ofaveolata036324",1.44403344738622,1.97311231697168,2.72820345625238,3.34700629241255,NA,NA
"245","urban_reef","Ofaveolata036381",-1.18732291313175,-1.67384066815825,-1.71514233722353,-2.18636639140078,NA,NA
"246","urban_reef","Ofaveolata036474",1.18908459729574,2.04811168013715,2.67398278396943,3.79614306857864,NA,NA
"247","urban_reef","Ofaveolata036573",-1.4422058818993,-3.89642362234818,-1.64930636428969,-3.87084071821122,NA,NA
