"row_label","comparison","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.LH_CC"
"OA+Bleaching vs OA_153","OA+Bleaching vs OA","Ofaveolata033565",1.9470773631423,NA,NA,NA,1.9470773631423,-1.28428836821751,"Inverse",1.9470773631423,1.28428836821751,0.662788994924792,0.0112959467615537,0.0519650837769216,4.60033008953152,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.28428836821751
"OA+Bleaching vs OA_154","OA+Bleaching vs OA","Ofaveolata033678",2.22049672329102,NA,NA,NA,2.22049672329102,-4.56332673568917,"Inverse",2.22049672329102,4.56332673568917,2.34283001239815,0.00601870803938227,2.73321165708646e-05,220.206438230915,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-4.56332673568917
"OA+Bleaching vs OA_155","OA+Bleaching vs OA","Ofaveolata033690",3.99146608161733,NA,NA,NA,3.99146608161733,-1.75485917264752,"Inverse",3.99146608161733,1.75485917264752,2.23660690896981,0.000101984440674421,0.0175849374294129,172.427649876042,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.75485917264752
"OA+Bleaching vs OA_156","OA+Bleaching vs OA","Ofaveolata034016",1.38227239475721,NA,NA,NA,1.38227239475721,-1.5134946928652,"Inverse",1.38227239475721,1.5134946928652,0.131222298107988,0.041469386003819,0.030655281403477,1.35276481262754,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.5134946928652
"OA+Bleaching vs OA_157","OA+Bleaching vs OA","Ofaveolata034018",1.41300690232233,NA,NA,NA,1.41300690232233,-1.85234725346598,"Inverse",1.41300690232233,1.85234725346598,0.439340351143653,0.0386360836501213,0.0140492372507451,2.75004848737053,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.85234725346598
"OA+Bleaching vs OA_158","OA+Bleaching vs OA","Ofaveolata034020",1.68597606440008,NA,NA,NA,1.68597606440008,-7.60245938798606,"Inverse",1.68597606440008,7.60245938798606,5.91648332358598,0.02060743485453,2.49770194488133e-08,825055.803666323,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-7.60245938798606
"OA+Bleaching vs OA_159","OA+Bleaching vs OA","Ofaveolata034812",1.36493592932428,NA,"arachidonic acid secretion","Lipid transport and metabolism",1.36493592932428,-3.32553348241601,"Inverse",1.36493592932428,3.32553348241601,1.96059755309173,0.0431582742749161,0.000472570402153222,91.3266554110658,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.32553348241601
"OA+Bleaching vs OA_160","OA+Bleaching vs OA","Ofaveolata035042",1.15240409586326,NA,NA,NA,1.15240409586326,-6.68394896852379,"Inverse",1.15240409586326,6.68394896852379,5.53154487266053,0.0704037681607411,2.07038461362715e-07,340051.639185047,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-6.68394896852379
"OA+Bleaching vs OA_161","OA+Bleaching vs OA","Ofaveolata035717",2.51690119797552,NA,NA,NA,2.51690119797552,-2.72278782007313,"Inverse",2.51690119797552,2.72278782007313,0.20588662209761,0.00304157690592705,0.00189326837234657,1.60652179603953,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-2.72278782007313
"OA+Bleaching vs OA_162","OA+Bleaching vs OA","Ofaveolata036344",1.27930731682968,NA,"metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones",1.27930731682968,-1.44714596782718,"Inverse",1.27930731682968,1.44714596782718,0.167838650997502,0.0525645176060661,0.0357152777734177,1.47176561077145,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-1.44714596782718
"OA+Bleaching vs OA_163","OA+Bleaching vs OA","Ofaveolata036553",1.71823535672829,NA,NA,NA,1.71823535672829,-3.74611611821906,"Inverse",1.71823535672829,3.74611611821906,2.02788076149078,0.0191321881546984,0.000179425382931433,106.630332019465,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","inverse","Inverse",NA,NA,NA,NA,NA,-3.74611611821906
"Bleaching vs OA_177","Bleaching vs OA","Ofaveolata000882",1.21389610505965,5.98818670915793,"cortical actin cytoskeleton organization","Replication, recombination and repair",1.21389610505965,5.98818670915793,"Direct",1.21389610505965,5.98818670915793,4.77429060409827,0.0611088196180601,1.02757443480001e-06,59468.9956742193,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_178","Bleaching vs OA","Ofaveolata001520",-3.6889655418075,-1.06530987240532,"metallocarboxypeptidase activity",NA,-3.6889655418075,-1.06530987240532,"Direct",3.6889655418075,1.06530987240532,2.62365566940217,0.000204660701406023,0.0860379645725886,420.39318726803,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","OA >> Bleaching",2,2,1.3,100,NA
"Bleaching vs OA_179","Bleaching vs OA","Ofaveolata001805",1.04368674130592,4.96919963413359,"Ligand for members of the frizzled family of seven transmembrane receptors","Signal transduction mechanisms",1.04368674130592,4.96919963413359,"Direct",1.04368674130592,4.96919963413359,3.92551289282767,0.0904301515556714,1.07349584015913e-05,8423.89398940441,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_180","Bleaching vs OA","Ofaveolata002790",-1.04716621234019,-6.95143443512314,NA,NA,-1.04716621234019,-6.95143443512314,"Direct",1.04716621234019,6.95143443512314,5.90426822278295,0.0897085398012624,1.11831864296151e-07,802173.33732091,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_181","Bleaching vs OA","Ofaveolata007989",-1.04368674130592,-3.44108100818614,"subunit of the gamma-secretase complex, an endoprotease complex that catalyzes the intramembrane cleavage of integral membrane proteins such as Notch receptors","Signal transduction mechanisms",-1.04368674130592,-3.44108100818614,"Direct",1.04368674130592,3.44108100818614,2.39739426688023,0.0904301515556714,0.00036217543616842,249.686043074493,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_182","Bleaching vs OA","Ofaveolata009407",-1.2676100009965,-3.62872172044744,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",-1.2676100009965,-3.62872172044744,"Direct",1.2676100009965,3.62872172044744,2.36111171945094,0.0539995323832547,0.000235113885954976,229.673939350377,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_183","Bleaching vs OA","Ofaveolata012985",-1.21830185912115,-6.00895278995475,NA,NA,-1.21830185912115,-6.00895278995475,"Direct",1.21830185912115,6.00895278995475,4.79065093083361,0.0604920274944887,9.79596466798416e-07,61751.9861950839,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_184","Bleaching vs OA","Ofaveolata013818",-1.22523667662003,-4.12383651214081,"Glutathione S-transferase, N-terminal domain","Posttranslational modification, protein turnover, chaperones",-1.22523667662003,-4.12383651214081,"Direct",1.22523667662003,4.12383651214081,2.89859983552079,0.0595337615124783,7.51905891741813e-05,791.771445952717,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_185","Bleaching vs OA","Ofaveolata015217",-1.05530810923278,-3.61935782501312,"O-fucosyltransferase 2","Carbohydrate transport and metabolism",-1.05530810923278,-3.61935782501312,"Direct",1.05530810923278,3.61935782501312,2.56404971578035,0.0880424036558814,0.000240238260717377,366.479524922373,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_186","Bleaching vs OA","Ofaveolata015357",-1.02605050319736,-4.86687247479937,"vesicle fusion with Golgi apparatus","Intracellular trafficking, secretion, and vesicular transport",-1.02605050319736,-4.86687247479937,"Direct",1.02605050319736,4.86687247479937,3.84082197160201,0.0941780072519064,1.3587123570876e-05,6931.41611325127,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_187","Bleaching vs OA","Ofaveolata015856",-8.93959062440356,-1.02810202912134,NA,NA,-8.93959062440356,-1.02810202912134,"Direct",8.93959062440356,1.02810202912134,7.91148859528222,1.14923640677581e-09,0.0937341770666719,81562136.8362701,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","OA >> Bleaching",2,2,1.3,100,NA
"Bleaching vs OA_188","Bleaching vs OA","Ofaveolata016157",-1.09630831882846,-3.1724800377616,NA,NA,-1.09630831882846,-3.1724800377616,"Direct",1.09630831882846,3.1724800377616,2.07617171893314,0.0801109129784445,0.000672233207434488,119.171311521756,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_189","Bleaching vs OA","Ofaveolata022092",-1.16925653787703,-3.27616268534502,"pyrimidine nucleotide transmembrane transporter activity","Energy production and conversion",-1.16925653787703,-3.27616268534502,"Direct",1.16925653787703,3.27616268534502,2.10690614746799,0.0677241342775011,0.000529465070791148,127.9104855327,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_190","Bleaching vs OA","Ofaveolata022464",-1.27847011823998,-4.94213702845535,"Dynein, light chain","Cytoskeleton",-1.27847011823998,-4.94213702845535,"Direct",1.27847011823998,4.94213702845535,3.66366691021537,0.0526659450606229,1.1425177910672e-05,4609.63894587835,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_191","Bleaching vs OA","Ofaveolata025729",-1.00738517272433,-4.19450859206575,"negative regulation of cell growth",NA,-1.00738517272433,-4.19450859206575,"Direct",1.00738517272433,4.19450859206575,3.18712341934142,0.0983138780112727,6.38986095546263e-05,1538.591820644,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_192","Bleaching vs OA","Ofaveolata025762",-1.26325865760689,-3.81612339693257,"protein modification by small protein conjugation","Posttranslational modification, protein turnover, chaperones",-1.26325865760689,-3.81612339693257,"Direct",1.26325865760689,3.81612339693257,2.55286473932568,0.0545432914772402,0.000152713208958946,357.161583133932,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_193","Bleaching vs OA","Ofaveolata028767",-1.22803663289184,-8.96415525828793,"PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","Posttranslational modification, protein turnover, chaperones",-1.22803663289184,-8.96415525828793,"Direct",1.22803663289184,8.96415525828793,7.73611862539609,0.0591511737848604,1.08603730084909e-09,54465140.1370972,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_194","Bleaching vs OA","Ofaveolata030855",-1.11940974200773,-3.66177811838032,"Proprotein convertase subtilisin kexin type","Posttranslational modification, protein turnover, chaperones",-1.11940974200773,-3.66177811838032,"Direct",1.11940974200773,3.66177811838032,2.54236837637259,0.0759609273358791,0.000217882265138989,348.632906342437,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_195","Bleaching vs OA","Ofaveolata030884",-1.26881770685153,-3.99042599772002,"Protein rolling stone-like",NA,-1.26881770685153,-3.99042599772002,"Direct",1.26881770685153,3.99042599772002,2.72160829086848,0.0538495766252373,0.000102228974040136,526.754544206769,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_196","Bleaching vs OA","Ofaveolata031733",-1.0140825775458,-5.1092858604029,NA,NA,-1.0140825775458,-5.1092858604029,"Direct",1.0140825775458,5.1092858604029,4.0952032828571,0.0968093763644024,7.77524601958703e-06,12450.9727564279,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_197","Bleaching vs OA","Ofaveolata032816",-1.25937618849822,-4.49594267501899,"Required for protein import into peroxisomes","Posttranslational modification, protein turnover, chaperones",-1.25937618849822,-4.49594267501899,"Direct",1.25937618849822,4.49594267501899,3.23656648652077,0.055033079003782,3.19195915200805e-05,1724.11601724793,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","Bleaching >> OA",2,2,1.3,100,NA
"Bleaching vs OA_198","Bleaching vs OA","Ofaveolata035636",-5.36644142768254,-1.18729339684367,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",-5.36644142768254,-1.18729339684367,"Direct",5.36644142768254,1.18729339684367,4.17914803083887,4.30089234884481e-06,0.0649690629774,15105.9495815677,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","discordant","Direct (discordant significance)","OA >> Bleaching",2,2,1.3,100,NA
"OA+Bleaching vs OA_164","OA+Bleaching vs OA","Ofaveolata001666",-1.24053740558495,NA,"eukaryotic initiation factor 4E binding","Translation, ribosomal structure and biogenesis",-1.24053740558495,-5.75722916114919,"Direct",1.24053740558495,5.75722916114919,4.51669175556424,0.0574728315626932,1.74892360275143e-06,32861.8308268447,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-5.75722916114919
"OA+Bleaching vs OA_165","OA+Bleaching vs OA","Ofaveolata001805",1.04368674130592,NA,"Ligand for members of the frizzled family of seven transmembrane receptors","Signal transduction mechanisms",1.04368674130592,4.37334291621952,"Direct",1.04368674130592,4.37334291621952,3.32965617491361,0.0904301515556714,4.23308592227748e-05,2136.2701635647,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,4.37334291621952
"OA+Bleaching vs OA_166","OA+Bleaching vs OA","Ofaveolata002790",-1.04716621234019,NA,NA,NA,-1.04716621234019,-9.74234880718195,"Direct",1.04716621234019,9.74234880718195,8.69518259484176,0.0897085398012624,1.80988588399754e-10,495658541.759113,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-9.74234880718195
"OA+Bleaching vs OA_167","OA+Bleaching vs OA","Ofaveolata004537",-1.05180362081581,NA,NA,NA,-1.05180362081581,-3.37492152704116,"Direct",1.05180362081581,3.37492152704116,2.32311790622535,0.0887557256760698,0.000421772706934732,210.434967025509,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.37492152704116
"OA+Bleaching vs OA_168","OA+Bleaching vs OA","Ofaveolata007104",-1.22531660595622,NA,"dynactin binding","Intracellular trafficking, secretion, and vesicular transport",-1.22531660595622,-3.7445648208979,"Direct",1.22531660595622,3.7445648208979,2.51924821494168,0.0595228056832484,0.000180067435359303,330.558413099392,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.7445648208979
"OA+Bleaching vs OA_169","OA+Bleaching vs OA","Ofaveolata007989",-1.04368674130592,NA,"subunit of the gamma-secretase complex, an endoprotease complex that catalyzes the intramembrane cleavage of integral membrane proteins such as Notch receptors","Signal transduction mechanisms",-1.04368674130592,-3.94349426405518,"Direct",1.04368674130592,3.94349426405518,2.89980752274926,0.0904301515556714,0.000113895282449699,793.97627022532,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.94349426405518
"OA+Bleaching vs OA_170","OA+Bleaching vs OA","Ofaveolata009338",-1.22683690421796,NA,NA,NA,-1.22683690421796,-3.84253747064121,"Direct",1.22683690421796,3.84253747064121,2.61570056642325,0.059314803470858,0.000143701906295143,412.762815748833,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.84253747064121
"OA+Bleaching vs OA_171","OA+Bleaching vs OA","Ofaveolata009407",-1.2676100009965,NA,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",-1.2676100009965,-3.82676016422539,"Direct",1.2676100009965,3.82676016422539,2.55915016322889,0.0539995323832547,0.000149018379301547,362.3682705204,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.82676016422539
"OA+Bleaching vs OA_172","OA+Bleaching vs OA","Ofaveolata012985",-1.21830185912115,NA,NA,NA,-1.21830185912115,-7.65264682438944,"Direct",1.21830185912115,7.65264682438944,6.43434496526829,0.0604920274944887,2.2251186591806e-08,2718597.82600381,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-7.65264682438944
"OA+Bleaching vs OA_173","OA+Bleaching vs OA","Ofaveolata013287",-1.09771454828816,NA,"Si dkey-5i3.5","Cell cycle control, cell division, chromosome partitioning",-1.09771454828816,-3.62647412051366,"Direct",1.09771454828816,3.62647412051366,2.5287595722255,0.0798519363117247,0.000236333822561991,337.877733479216,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.62647412051366
"OA+Bleaching vs OA_174","OA+Bleaching vs OA","Ofaveolata013348",-1.03437208819911,NA,NA,NA,-1.03437208819911,-3.69873225506857,"Direct",1.03437208819911,3.69873225506857,2.66436016686946,0.0923906264435646,0.000200109517558114,461.700310764745,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.69873225506857
"OA+Bleaching vs OA_175","OA+Bleaching vs OA","Ofaveolata013818",-1.22523667662003,NA,"Glutathione S-transferase, N-terminal domain","Posttranslational modification, protein turnover, chaperones",-1.22523667662003,-6.96261743253236,"Direct",1.22523667662003,6.96261743253236,5.73738075591234,0.0595337615124783,1.08988974809536e-07,546236.549307092,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-6.96261743253236
"OA+Bleaching vs OA_176","OA+Bleaching vs OA","Ofaveolata014545",-1.2617060226448,NA,"Meiosis expressed gene 1 protein homolog",NA,-1.2617060226448,-3.50671681788844,"Direct",1.2617060226448,3.50671681788844,2.24501079524364,0.0547386367658226,0.000311374599621977,175.796731115119,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.50671681788844
"OA+Bleaching vs OA_177","OA+Bleaching vs OA","Ofaveolata015357",-1.02605050319736,NA,"vesicle fusion with Golgi apparatus","Intracellular trafficking, secretion, and vesicular transport",-1.02605050319736,-4.80529398856716,"Direct",1.02605050319736,4.80529398856716,3.77924348536979,0.0941780072519064,1.56569084241384e-05,6015.10877503192,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-4.80529398856716
"OA+Bleaching vs OA_178","OA+Bleaching vs OA","Ofaveolata016157",-1.09630831882846,NA,NA,NA,-1.09630831882846,-5.90542783555739,"Direct",1.09630831882846,5.90542783555739,4.80911951672893,0.0801109129784445,1.24328920954682e-06,64434.6563641817,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-5.90542783555739
"OA+Bleaching vs OA_179","OA+Bleaching vs OA","Ofaveolata016327",-1.27210854607477,NA,"ubiquitin-protein transferase activity",NA,-1.27210854607477,-3.50799501025243,"Direct",1.27210854607477,3.50799501025243,2.23588646417766,0.0534430768907852,0.000310459525760678,172.141849279196,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.50799501025243
"OA+Bleaching vs OA_180","OA+Bleaching vs OA","Ofaveolata018491",-1.06824013633952,NA,"translation initiation factor activity","Translation, ribosomal structure and biogenesis",-1.06824013633952,-5.45802095204781,"Direct",1.06824013633952,5.45802095204781,4.38978081570829,0.0854594047811158,3.48320510300203e-06,24534.7036002738,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-5.45802095204781
"OA+Bleaching vs OA_181","OA+Bleaching vs OA","Ofaveolata019617",-1.10032905918436,NA,"tripeptidyl-peptidase activity","Posttranslational modification, protein turnover, chaperones",-1.10032905918436,-4.07001373393297,"Direct",1.10032905918436,4.07001373393297,2.96968467474861,0.0793726610677792,8.51111122622232e-05,932.57694510249,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-4.07001373393297
"OA+Bleaching vs OA_182","OA+Bleaching vs OA","Ofaveolata022092",-1.16925653787703,NA,"pyrimidine nucleotide transmembrane transporter activity","Energy production and conversion",-1.16925653787703,-5.35430749722693,"Direct",1.16925653787703,5.35430749722693,4.1850509593499,0.0677241342775011,4.42275113654383e-06,15312.6712732981,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-5.35430749722693
"OA+Bleaching vs OA_183","OA+Bleaching vs OA","Ofaveolata022464",-1.27847011823998,NA,"Dynein, light chain","Cytoskeleton",-1.27847011823998,-6.91911043443471,"Direct",1.27847011823998,6.91911043443471,5.64064031619472,0.0526659450606229,1.2047295571455e-07,437159.898238159,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-6.91911043443471
"OA+Bleaching vs OA_184","OA+Bleaching vs OA","Ofaveolata022676",-1.28846354978221,NA,"Phosphoenolpyruvate phosphomutase","Energy production and conversion",-1.28846354978221,-3.79121252535743,"Direct",1.28846354978221,3.79121252535743,2.50274897557522,0.0514679002069737,0.000161728841139523,318.235757112565,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.79121252535743
"OA+Bleaching vs OA_185","OA+Bleaching vs OA","Ofaveolata022807",-1.16372970027616,NA,"peptidase inhibitor activity","",-1.16372970027616,-4.26653672435892,"Direct",1.16372970027616,4.26653672435892,3.10280702408277,0.0685914998972913,5.41331470437643e-05,1267.08871815337,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-4.26653672435892
"OA+Bleaching vs OA_186","OA+Bleaching vs OA","Ofaveolata024364",-1.05937471605533,NA,"acetate-CoA ligase activity","Lipid transport and metabolism",-1.05937471605533,-3.8755414210802,"Direct",1.05937471605533,3.8755414210802,2.81616670502487,0.0872218479919071,0.000133186000935871,654.887506036797,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.8755414210802
"OA+Bleaching vs OA_187","OA+Bleaching vs OA","Ofaveolata025729",-1.00738517272433,NA,"negative regulation of cell growth",NA,-1.00738517272433,-3.13326324671068,"Direct",1.00738517272433,3.13326324671068,2.12587807398634,0.0983138780112727,0.000735760982290064,133.622032667823,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.13326324671068
"OA+Bleaching vs OA_188","OA+Bleaching vs OA","Ofaveolata026176",-3.64180963442182,NA,"lipid metabolic process","Carbohydrate transport and metabolism",-3.64180963442182,-1.0897865943094,"Direct",3.64180963442182,1.0897865943094,2.55202304011242,0.00022813418401505,0.0813230026842474,356.470044309021,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA >> OA + Bleaching",2,2,1.3,100,-1.0897865943094
"OA+Bleaching vs OA_189","OA+Bleaching vs OA","Ofaveolata027542",-3.54332130708222,NA,"Eukaryotic-type carbonic anhydrase","Inorganic ion transport and metabolism",-3.54332130708222,-1.0542131332785,"Direct",3.54332130708222,1.0542131332785,2.48910817380372,0.000286205972903562,0.0882646628649981,308.395600446603,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA >> OA + Bleaching",2,2,1.3,100,-1.0542131332785
"OA+Bleaching vs OA_190","OA+Bleaching vs OA","Ofaveolata028767",-1.22803663289184,NA,"PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","Posttranslational modification, protein turnover, chaperones",-1.22803663289184,-8.1753595207042,"Direct",1.22803663289184,8.1753595207042,6.94732288781236,0.0591511737848604,6.67790873362986e-09,8857739.17318994,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-8.1753595207042
"OA+Bleaching vs OA_191","OA+Bleaching vs OA","Ofaveolata029736",-1.2747702071768,NA,"Belongs to the uridine kinase family","Nucleotide transport and metabolism",-1.2747702071768,-3.43773929612646,"Direct",1.2747702071768,3.43773929612646,2.16296908894966,0.0531165418824135,0.000364972971845984,145.535549149728,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.43773929612646
"OA+Bleaching vs OA_192","OA+Bleaching vs OA","Ofaveolata030409",-1.13870904980888,NA,"sulfiredoxin activity","Replication, recombination and repair",-1.13870904980888,-5.16022147342614,"Direct",1.13870904980888,5.16022147342614,4.02151242361726,0.0726592566078443,6.91478253765571e-06,10507.8151354963,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-5.16022147342614
