"","count","treat"
"Ofav_080",23.5130665321423,"CC"
"Ofav_081",29.1844952150276,"CC"
"Ofav_082",33.6633063064864,"CC"
"Ofav_083",26.2964920067899,"CC"
"Ofav_084",25.9408810108082,"CC"
"Ofav_085",28.8101170255652,"CC"
"Ofav_086",68.5427394164467,"CC"
"Ofav_087",17.59038108399,"CC"
"Ofav_088",33.8095432685159,"CC"
"Ofav_089",27.8058326872511,"CC"
"Ofav_090",31.2339448042431,"CC"
"Ofav_091",24.0664214777699,"CC"
"Ofav_092",17.7227388984698,"CC"
"Ofav_093",36.2420591767872,"CC"
"Ofav_094",19.9386573377699,"CH"
"Ofav_095",19.6764885605622,"CH"
"Ofav_096",13.5311303802345,"CH"
"Ofav_097",24.1914263770821,"CH"
"Ofav_098",22.9241441573715,"CH"
"Ofav_099",17.1753838508901,"CH"
"Ofav_100",23.1844128983845,"CH"
"Ofav_101",16.3376533929253,"CH"
"Ofav_102",17.2907557214645,"CH"
"Ofav_103",6.3068155898608,"CH"
"Ofav_104",15.8583161848116,"CH"
"Ofav_105",19.5911363042078,"CH"
"Ofav_106",15.8328162832149,"CH"
"Ofav_107",10.2245839246425,"CH"
"Ofav_108",21.305983671788,"CH"
"Ofav_110",13.2163504867134,"CH"
"Ofav_111",17.2533114741113,"CH"
"Ofav_112",14.007174113167,"CH"
"Ofav_113",26.5847128876736,"CH"
"Ofav_114",27.5745076152253,"CH"
"Ofav_115",52.1040417658654,"LC"
"Ofav_116",26.047823029922,"LC"
"Ofav_117",19.024615047982,"LC"
"Ofav_118",52.4048038917156,"LC"
"Ofav_119",26.6124173281966,"LC"
"Ofav_120",14.0920374651985,"LC"
"Ofav_121",23.6935403092991,"LC"
"Ofav_122",19.8911424950431,"LC"
"Ofav_123",20.4131959330722,"LC"
"Ofav_124",23.0786759994358,"LC"
"Ofav_126",23.5567806216701,"LC"
"Ofav_127",55.6881712602665,"LC"
"Ofav_128",21.7716854327127,"LC"
"Ofav_129",21.2738954999115,"LC"
"Ofav_130",16.4087669975122,"LC"
"Ofav_132",26.3001126029484,"LH"
"Ofav_133",22.4839232301052,"LH"
"Ofav_153",17.0766644806661,"LH"
"Ofav_154",19.4695034388953,"LH"
"Ofav_134",19.3989694533506,"LH"
"Ofav_155",19.4816832827735,"LH"
"Ofav_156",11.3760161030979,"LH"
"Ofav_157",14.5466314280558,"LH"
"Ofav_158",19.3369715745078,"LH"
"Ofav_159",13.4426279210312,"LH"
"Ofav_136",29.0539140472414,"LH"
"Ofav_137",16.9877896692262,"LH"
"Ofav_138",12.4040651846427,"LH"
"Ofav_160",28.1964149441567,"LH"
"Ofav_161",15.620155063548,"LH"
"Ofav_162",13.0514121117397,"LH"
"Ofav_163",29.3023133611519,"LH"
