"","count","treat"
"Ofav_080",0.5,"CC"
"Ofav_081",3.57333877303867,"CC"
"Ofav_082",4.08522230340394,"CC"
"Ofav_083",4.92225577259255,"CC"
"Ofav_084",1.51763524043233,"CC"
"Ofav_085",3.15407347114674,"CC"
"Ofav_086",3.45837997462812,"CC"
"Ofav_087",1.50531653435235,"CC"
"Ofav_088",0.5,"CC"
"Ofav_089",0.5,"CC"
"Ofav_090",1.72935779216972,"CC"
"Ofav_091",2.24566085020518,"CC"
"Ofav_092",0.5,"CC"
"Ofav_093",6.62721014459209,"CC"
"Ofav_094",0.5,"CH"
"Ofav_095",2.51857774321708,"CH"
"Ofav_096",0.5,"CH"
"Ofav_097",5.96725224086509,"CH"
"Ofav_098",1.39696576629486,"CH"
"Ofav_099",1.37765178162579,"CH"
"Ofav_100",0.5,"CH"
"Ofav_101",0.5,"CH"
"Ofav_102",1.23003285745498,"CH"
"Ofav_103",0.5,"CH"
"Ofav_104",3.17101151040202,"CH"
"Ofav_105",2.79093635650493,"CH"
"Ofav_106",2.41660203540186,"CH"
"Ofav_107",5.36229196232126,"CH"
"Ofav_108",3.33717959160745,"CH"
"Ofav_110",2.31662149810192,"CH"
"Ofav_111",0.5,"CH"
"Ofav_112",0.5,"CH"
"Ofav_113",4.67355406202777,"CH"
"Ofav_114",0.5,"CH"
"Ofav_115",0.5,"LC"
"Ofav_116",3.23726675320593,"LC"
"Ofav_117",5.1311537619955,"LC"
"Ofav_118",8.36436422601752,"LC"
"Ofav_119",2.08257074716343,"LC"
"Ofav_120",1.40613583101324,"LC"
"Ofav_121",8.23118010309971,"LC"
"Ofav_122",2.92389281188039,"LC"
"Ofav_123",0.5,"LC"
"Ofav_124",6.72860027570642,"LC"
"Ofav_126",2.50493744536261,"LC"
"Ofav_127",3.00855323910302,"LC"
"Ofav_128",3.90346966923403,"LC"
"Ofav_129",5.69347387497787,"LC"
"Ofav_130",4.28780166607433,"LC"
"Ofav_132",4.37001689044227,"LH"
"Ofav_133",1.18699760094079,"LH"
"Ofav_153",0.5,"LH"
"Ofav_154",3.79904407632961,"LH"
"Ofav_134",0.5,"LH"
"Ofav_155",0.5,"LH"
"Ofav_156",0.5,"LH"
"Ofav_157",4.88957232126744,"LH"
"Ofav_158",0.5,"LH"
"Ofav_159",0.5,"LH"
"Ofav_136",0.5,"LH"
"Ofav_137",2.43973996108543,"LH"
"Ofav_138",1.29360434564285,"LH"
"Ofav_160",1.3655129670049,"LH"
"Ofav_161",2.66002215193543,"LH"
"Ofav_162",5.06414985881444,"LH"
"Ofav_163",1.56675234670933,"LH"
